Start time: 20:00
Use SSE
dataset: sift10M
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
query_path: /mnt/data/mocheng/dataset/sift10m/sift10m_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/sif_gt_sel_80000_1_100000_random_10.json
method: compact
index_k: 8
ef_max: 1000
ef_construction: 1000
nthreads: 1
ef_search: 400
qrange_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/qrangesel_80000_1_100000_random.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/attr_sel_1_100000_random.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 19.0450690s
search ef:
vertex in set: {400}
Max. nns length of one point194
Sum of forward nn #: 1847187476
Avg. forward nn #: 184.719
Avg. delta nn #: 184.719
# Load Index Time: 48.7327790s
load index done

Search ef: 400
========================
range: 7999495	 recall: 0.0294	 QPS: 4015	Comps: 182	 Hops: 11.9706
range: 7999496	 recall: 0.0588	 QPS: 2034	Comps: 360	 Hops: 23.7647
range: 7999572	 recall: 0.0588	 QPS: 2288	Comps: 301	 Hops: 24.0588
range: 7999573	 recall: 0.1471	 QPS: 749	Comps: 932	 Hops: 59.7059
range: 7999574	 recall: 0.0265	 QPS: 3604	Comps: 211	 Hops: 12.2647
range: 7999575	 recall: 0.0265	 QPS: 4488	Comps: 166	 Hops: 11.9118
range: 7999649	 recall: 0.2618	 QPS: 492	Comps: 1441	 Hops: 107.8824
range: 7999650	 recall: 0.7588	 QPS: 155	Comps: 4682	 Hops: 312.2941
range: 7999651	 recall: 0.6059	 QPS: 189	Comps: 3887	 Hops: 251.4412
range: 7999652	 recall: 0.1176	 QPS: 1104	Comps: 643	 Hops: 47.7941
range: 7999724	 recall: 0.2059	 QPS: 627	Comps: 1098	 Hops: 84.2059
range: 7999725	 recall: 0.8706	 QPS: 141	Comps: 5081	 Hops: 359.7353
range: 7999726	 recall: 1.9794	 QPS: 62	Comps: 11277	 Hops: 814.9706
range: 7999727	 recall: 2.2706	 QPS: 53	Comps: 13540	 Hops: 936.3235
range: 7999728	 recall: 0.8647	 QPS: 128	Comps: 5743	 Hops: 359.3824
range: 7999729	 recall: 0.1176	 QPS: 949	Comps: 789	 Hops: 47.7059
range: 7999800	 recall: 0.0294	 QPS: 4447	Comps: 159	 Hops: 11.9706
range: 7999801	 recall: 0.4706	 QPS: 241	Comps: 2699	 Hops: 191.4412
range: 7999802	 recall: 1.5882	 QPS: 74	Comps: 9950	 Hops: 659.0000
range: 7999803	 recall: 1.9265	 QPS: 62	Comps: 11672	 Hops: 792.2647
range: 7999804	 recall: 0.9294	 QPS: 120	Comps: 5715	 Hops: 385.0294
range: 7999877	 recall: 0.2000	 QPS: 499	Comps: 1222	 Hops: 84.2059
range: 7999878	 recall: 1.9412	 QPS: 59	Comps: 12143	 Hops: 803.5294
range: 7999879	 recall: 4.0676	 QPS: 29	Comps: 23853	 Hops: 1676.2941
range: 7999880	 recall: 0.8618	 QPS: 122	Comps: 5406	 Hops: 359.5588
range: 7999953	 recall: 0.0588	 QPS: 1869	Comps: 406	 Hops: 24.1471
range: 7999954	 recall: 0.8353	 QPS: 133	Comps: 5571	 Hops: 347.2059
range: 7999955	 recall: 1.7471	 QPS: 68	Comps: 10559	 Hops: 719.4706
range: 7999956	 recall: 1.0412	 QPS: 110	Comps: 6650	 Hops: 432.5000
range: 7999957	 recall: 0.2647	 QPS: 447	Comps: 1627	 Hops: 107.7647
range: 8000029	 recall: 0.0588	 QPS: 1852	Comps: 399	 Hops: 23.9412
range: 8000030	 recall: 0.6088	 QPS: 177	Comps: 3793	 Hops: 251.0588
range: 8000031	 recall: 1.7765	 QPS: 64	Comps: 10950	 Hops: 735.5000
range: 8000032	 recall: 1.6853	 QPS: 73	Comps: 9834	 Hops: 695.1177
range: 8000033	 recall: 0.1441	 QPS: 841	Comps: 856	 Hops: 59.7647
range: 8000070	 recall: 0.0882	 QPS: 1289	Comps: 569	 Hops: 35.9412
range: 8000105	 recall: 0.0294	 QPS: 4889	Comps: 144	 Hops: 11.9118
range: 8000106	 recall: 0.4088	 QPS: 286	Comps: 2572	 Hops: 167.9118
range: 8000107	 recall: 1.9500	 QPS: 61	Comps: 11808	 Hops: 802.2353
range: 8000108	 recall: 2.6471	 QPS: 45	Comps: 16147	 Hops: 1088.8823
range: 8000109	 recall: 0.7353	 QPS: 149	Comps: 4949	 Hops: 312.7941
range: 8000182	 recall: 0.0588	 QPS: 2392	Comps: 290	 Hops: 23.9118
range: 8000183	 recall: 2.3529	 QPS: 50	Comps: 14068	 Hops: 969.9706
range: 8000184	 recall: 3.2676	 QPS: 35	Comps: 20209	 Hops: 1353.1765
range: 8000185	 recall: 1.3441	 QPS: 82	Comps: 8651	 Hops: 551.8235
range: 8000258	 recall: 0.0882	 QPS: 1614	Comps: 423	 Hops: 35.7647
