Start time: 08:53
dataset: sift10M
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
query_path: /mnt/data/mocheng/dataset/sift10m/sift10m_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/sif_gt_sel_4000_1_100000_random_10.json
method: compact
index_k: 8
ef_max: 500
ef_construction: 1000
nthreads: 1
ef_search: 150
qrange_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/qrangesel_4000_1_100000_random.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/attr_sel_1_100000_random.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 17.4990960s
search ef:
vertex in set: {150}
Max. nns length of one point167
Sum of forward nn #: 1579910914
Avg. forward nn #: 157.991
Avg. delta nn #: 157.991
# Load Index Time: 44.7023620s

Search ef: 150
========================
range: 398179	 recall: 0.0208	 QPS: 15409	Comps: 55	 Hops: 3.1875
range: 398254	 recall: 0.0208	 QPS: 14345	Comps: 57	 Hops: 3.3333
range: 398255	 recall: 0.0625	 QPS: 5612	Comps: 136	 Hops: 10.3542
range: 398256	 recall: 0.0604	 QPS: 5652	Comps: 142	 Hops: 9.6875
range: 398331	 recall: 0.1146	 QPS: 2823	Comps: 285	 Hops: 19.3333
range: 398332	 recall: 0.0604	 QPS: 5529	Comps: 143	 Hops: 9.7708
range: 398333	 recall: 0.0417	 QPS: 8900	Comps: 89	 Hops: 6.6250
range: 398407	 recall: 0.1833	 QPS: 1826	Comps: 439	 Hops: 29.0417
range: 398408	 recall: 0.1750	 QPS: 1895	Comps: 426	 Hops: 29.2083
range: 398409	 recall: 0.2000	 QPS: 1691	Comps: 471	 Hops: 32.3333
range: 398482	 recall: 0.0417	 QPS: 8641	Comps: 92	 Hops: 6.4375
range: 398483	 recall: 0.1021	 QPS: 3548	Comps: 228	 Hops: 16.1667
range: 398484	 recall: 0.4146	 QPS: 870	Comps: 891	 Hops: 65.1875
range: 398485	 recall: 0.4521	 QPS: 798	Comps: 987	 Hops: 71.5000
range: 398486	 recall: 0.0417	 QPS: 8089	Comps: 98	 Hops: 6.5417
range: 398559	 recall: 0.1583	 QPS: 2184	Comps: 345	 Hops: 25.8958
range: 398560	 recall: 0.7708	 QPS: 454	Comps: 1713	 Hops: 123.7708
range: 398561	 recall: 0.8750	 QPS: 394	Comps: 2010	 Hops: 139.7500
range: 398562	 recall: 0.1604	 QPS: 2110	Comps: 383	 Hops: 25.8333
range: 398635	 recall: 0.1021	 QPS: 3639	Comps: 213	 Hops: 16.2917
range: 398636	 recall: 0.5500	 QPS: 656	Comps: 1194	 Hops: 87.9167
range: 398637	 recall: 0.8625	 QPS: 398	Comps: 1963	 Hops: 139.6042
range: 398638	 recall: 0.3250	 QPS: 1006	Comps: 804	 Hops: 51.4583
range: 398712	 recall: 0.7562	 QPS: 451	Comps: 1771	 Hops: 119.9167
range: 398713	 recall: 1.5542	 QPS: 228	Comps: 3428	 Hops: 246.1250
range: 398714	 recall: 0.9812	 QPS: 342	Comps: 2286	 Hops: 159.4375
range: 398715	 recall: 0.1021	 QPS: 3163	Comps: 256	 Hops: 16.1667
range: 398788	 recall: 0.3104	 QPS: 1216	Comps: 632	 Hops: 48.7708
range: 398789	 recall: 1.1937	 QPS: 305	Comps: 2560	 Hops: 187.3333
range: 398790	 recall: 1.1375	 QPS: 304	Comps: 2601	 Hops: 181.0625
range: 398791	 recall: 0.3458	 QPS: 976	Comps: 806	 Hops: 55.5208
range: 398864	 recall: 0.0417	 QPS: 8512	Comps: 97	 Hops: 6.3958
range: 398865	 recall: 0.9167	 QPS: 354	Comps: 2270	 Hops: 149.0208
range: 398866	 recall: 2.1833	 QPS: 160	Comps: 4919	 Hops: 349.9583
range: 398867	 recall: 0.4042	 QPS: 868	Comps: 888	 Hops: 64.8333
range: 398941	 recall: 0.4250	 QPS: 821	Comps: 963	 Hops: 68.2083
range: 398942	 recall: 1.7188	 QPS: 210	Comps: 3739	 Hops: 272.3125
range: 398943	 recall: 0.7833	 QPS: 422	Comps: 1874	 Hops: 126.4583
range: 398944	 recall: 0.0833	 QPS: 4213	Comps: 189	 Hops: 13.6458
range: 399017	 recall: 0.5896	 QPS: 548	Comps: 1463	 Hops: 94.0833
range: 399018	 recall: 1.9604	 QPS: 183	Comps: 4291	 Hops: 310.8125
range: 399019	 recall: 1.8479	 QPS: 187	Comps: 4226	 Hops: 297.8750
range: 399020	 recall: 0.2667	 QPS: 1270	Comps: 623	 Hops: 41.9375
range: 399093	 recall: 0.3583	 QPS: 938	Comps: 828	 Hops: 58.5625
range: 399094	 recall: 2.0562	 QPS: 165	Comps: 4565	 Hops: 327.7292
range: 399095	 recall: 2.7271	 QPS: 127	Comps: 6217	 Hops: 433.9167
range: 399096	 recall: 0.6542	 QPS: 540	Comps: 1433	 Hops: 104.5000
range: 399170	 recall: 2.0917	 QPS: 166	Comps: 4688	 Hops: 335.0208
range: 399171	 recall: 4.4354	 QPS: 80	Comps: 9793	 Hops: 703.9583
range: 399172	 recall: 1.1625	 QPS: 304	Comps: 2578	 Hops: 188.4792
range: 399209	 recall: 0.0208	 QPS: 17732	Comps: 44	 Hops: 3.2500
range: 399246	 recall: 0.7625	 QPS: 464	Comps: 1701	 Hops: 120.0625
range: 399247	 recall: 3.7375	 QPS: 95	Comps: 8282	 Hops: 597.2292
range: 399248	 recall: 2.3313	 QPS: 146	Comps: 5142	 Hops: 374.0625
range: 399249	 recall: 0.2833	 QPS: 1283	Comps: 610	 Hops: 45.2917
range: 399322	 recall: 0.8458	 QPS: 428	Comps: 1844	 Hops: 132.3542
range: 399323	 recall: 3.0667	 QPS: 113	Comps: 6627	 Hops: 488.8125
range: 399324	 recall: 3.7000	 QPS: 94	Comps: 8406	 Hops: 593.3125
range: 399325	 recall: 0.6562	 QPS: 490	Comps: 1472	 Hops: 103.5417
range: 399398	 recall: 0.2833	 QPS: 1239	Comps: 639	 Hops: 45.1875
range: 399399	 recall: 2.5250	 QPS: 137	Comps: 5697	 Hops: 402.5417
range: 399400	 recall: 3.3833	 QPS: 100	Comps: 7928	 Hops: 546.2083
range: 399401	 recall: 1.2292	 QPS: 285	Comps: 2732	 Hops: 197.7708
range: 399475	 recall: 1.7458	 QPS: 212	Comps: 3680	 Hops: 274.9583
range: 399476	 recall: 4.9875	 QPS: 70	Comps: 10740	 Hops: 790.1667
range: 399477	 recall: 2.6125	 QPS: 134	Comps: 5770	 Hops: 414.9167
range: 399551	 recall: 0.6354	 QPS: 563	Comps: 1404	 Hops: 99.8750
range: 399552	 recall: 3.1104	 QPS: 108	Comps: 6909	 Hops: 492.9583
range: 399553	 recall: 2.2708	 QPS: 143	Comps: 5359	 Hops: 362.3958
range: 399554	 recall: 0.6937	 QPS: 516	Comps: 1511	 Hops: 110.2708
range: 399627	 recall: 0.6729	 QPS: 504	Comps: 1579	 Hops: 106.9375
range: 399628	 recall: 2.7042	 QPS: 125	Comps: 6075	 Hops: 428.6042
range: 399629	 recall: 3.6167	 QPS: 100	Comps: 7796	 Hops: 572.7708
range: 399630	 recall: 1.0729	 QPS: 329	Comps: 2356	 Hops: 174.6667
