Start time: 08:53
dataset: sift10M
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
query_path: /mnt/data/mocheng/dataset/sift10m/sift10m_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/sif_gt_sel_4000_1_100000_random_10.json
method: compact
index_k: 8
ef_max: 500
ef_construction: 1000
nthreads: 1
ef_search: 400
qrange_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/qrangesel_4000_1_100000_random.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/attr_sel_1_100000_random.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 17.1025410s
search ef:
vertex in set: {400}
Max. nns length of one point167
Sum of forward nn #: 1579910914
Avg. forward nn #: 157.991
Avg. delta nn #: 157.991
# Load Index Time: 45.5031740s

Search ef: 400
========================
range: 398179	 recall: 0.0208	 QPS: 7041	Comps: 114	 Hops: 8.3958
range: 398254	 recall: 0.0208	 QPS: 7285	Comps: 109	 Hops: 8.4583
range: 398255	 recall: 0.0625	 QPS: 2738	Comps: 270	 Hops: 25.7500
range: 398256	 recall: 0.0625	 QPS: 2634	Comps: 296	 Hops: 25.1667
range: 398331	 recall: 0.1229	 QPS: 1303	Comps: 598	 Hops: 50.4167
range: 398332	 recall: 0.0625	 QPS: 2493	Comps: 314	 Hops: 25.3750
range: 398333	 recall: 0.0417	 QPS: 4084	Comps: 189	 Hops: 16.9167
range: 398407	 recall: 0.1875	 QPS: 847	Comps: 923	 Hops: 75.7917
range: 398408	 recall: 0.1875	 QPS: 737	Comps: 920	 Hops: 75.9167
range: 398409	 recall: 0.2063	 QPS: 777	Comps: 1001	 Hops: 84.3333
range: 398482	 recall: 0.0417	 QPS: 4358	Comps: 171	 Hops: 16.8333
range: 398483	 recall: 0.1042	 QPS: 1581	Comps: 499	 Hops: 42.1667
range: 398484	 recall: 0.4167	 QPS: 414	Comps: 1812	 Hops: 168.6667
range: 398485	 recall: 0.4583	 QPS: 365	Comps: 2069	 Hops: 185.5417
range: 398486	 recall: 0.0417	 QPS: 3850	Comps: 201	 Hops: 16.9375
