Start time: 08:53
dataset: sift10M
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
query_path: /mnt/data/mocheng/dataset/sift10m/sift10m_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/sif_gt_sel_4000_1_100000_random_10.json
method: compact
index_k: 8
ef_max: 500
ef_construction: 1000
nthreads: 1
ef_search: 300
qrange_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/qrangesel_4000_1_100000_random.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/attr_sel_1_100000_random.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 17.6573730s
search ef:
vertex in set: {300}
Max. nns length of one point167
Sum of forward nn #: 1579910914
Avg. forward nn #: 157.991
Avg. delta nn #: 157.991
# Load Index Time: 44.8034110s

Search ef: 300
========================
range: 398179	 recall: 0.0208	 QPS: 8840	Comps: 92	 Hops: 6.2917
range: 398254	 recall: 0.0208	 QPS: 8967	Comps: 88	 Hops: 6.3958
range: 398255	 recall: 0.0625	 QPS: 3365	Comps: 219	 Hops: 19.5833
range: 398256	 recall: 0.0625	 QPS: 3262	Comps: 239	 Hops: 18.9375
range: 398331	 recall: 0.1208	 QPS: 1629	Comps: 479	 Hops: 37.9375
range: 398332	 recall: 0.0625	 QPS: 3135	Comps: 248	 Hops: 19.1250
range: 398333	 recall: 0.0417	 QPS: 5116	Comps: 151	 Hops: 12.8125
range: 398407	 recall: 0.1875	 QPS: 1052	Comps: 746	 Hops: 57.1250
range: 398408	 recall: 0.1833	 QPS: 1070	Comps: 734	 Hops: 57.1875
range: 398409	 recall: 0.2063	 QPS: 965	Comps: 807	 Hops: 63.5208
range: 398482	 recall: 0.0417	 QPS: 5297	Comps: 142	 Hops: 12.6667
range: 398483	 recall: 0.1042	 QPS: 2006	Comps: 393	 Hops: 31.7708
range: 398484	 recall: 0.4167	 QPS: 461	Comps: 1466	 Hops: 127.2083
range: 398485	 recall: 0.4562	 QPS: 460	Comps: 1666	 Hops: 139.8750
range: 398486	 recall: 0.0417	 QPS: 4743	Comps: 164	 Hops: 12.7708
range: 398559	 recall: 0.1646	 QPS: 1319	Comps: 567	 Hops: 50.8750
range: 398560	 recall: 0.7792	 QPS: 266	Comps: 2861	 Hops: 241.9375
range: 398561	 recall: 0.8896	 QPS: 215	Comps: 3399	 Hops: 273.6250
range: 398562	 recall: 0.1646	 QPS: 1162	Comps: 654	 Hops: 50.6458
range: 398635	 recall: 0.1042	 QPS: 2097	Comps: 357	 Hops: 31.8542
range: 398636	 recall: 0.5542	 QPS: 379	Comps: 2008	 Hops: 171.9167
range: 398637	 recall: 0.8812	 QPS: 231	Comps: 3304	 Hops: 273.4583
range: 398638	 recall: 0.3312	 QPS: 577	Comps: 1363	 Hops: 101.3958
range: 398712	 recall: 0.7667	 QPS: 260	Comps: 2990	 Hops: 235.1250
range: 398713	 recall: 1.5771	 QPS: 131	Comps: 5831	 Hops: 482.8750
range: 398714	 recall: 1.0104	 QPS: 199	Comps: 3817	 Hops: 311.7292
range: 398715	 recall: 0.1021	 QPS: 1811	Comps: 435	 Hops: 31.7500
range: 398788	 recall: 0.3125	 QPS: 693	Comps: 1084	 Hops: 95.5625
range: 398789	 recall: 1.2042	 QPS: 166	Comps: 4336	 Hops: 368.1667
range: 398790	 recall: 1.1521	 QPS: 164	Comps: 4404	 Hops: 355.3333
range: 398791	 recall: 0.3479	 QPS: 567	Comps: 1362	 Hops: 108.3125
range: 398864	 recall: 0.0417	 QPS: 4764	Comps: 167	 Hops: 12.6250
range: 398865	 recall: 0.9396	 QPS: 204	Comps: 3842	 Hops: 292.1667
range: 398866	 recall: 2.2229	 QPS: 90	Comps: 8255	 Hops: 685.8750
