Start time: 13:24
dataset: spacev10m
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/spacev10m/base10M.fvecs
query_path: /mnt/data/mocheng/dataset/spacev10m/query10k.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_random/sif_gt_sel_2000_1_100000_random_10.json
method: compact
index_k: 8
ef_max: 500
ef_construction: 100
nthreads: 1
ef_search: 80
qrange_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_random/qrangesel_2000_1_100000_random.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_random/attr_sel_1_100000_random.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/spacev10m/base10M.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 17.4506340s
search ef:
vertex in set: {80}
Max. nns length of one point173
Sum of forward nn #: 1509162900
Avg. forward nn #: 150.916
Avg. delta nn #: 150.916
# Load Index Time: 46.0948320s

Search ef: 80
========================
range: 198848	 recall: 0.2000	 QPS: 3404	Comps: 227	 Hops: 18.6000
range: 198851	 recall: 0.2000	 QPS: 3704	Comps: 207	 Hops: 16.8000
range: 198877	 recall: 0.2000	 QPS: 3706	Comps: 200	 Hops: 20.4000
range: 198884	 recall: 0.1000	 QPS: 3546	Comps: 255	 Hops: 16.2000
range: 198886	 recall: 0.0400	 QPS: 4798	Comps: 157	 Hops: 17.2000
range: 198893	 recall: 0.0600	 QPS: 2242	Comps: 379	 Hops: 32.4000
range: 198896	 recall: 0.1200	 QPS: 3272	Comps: 278	 Hops: 16.4000
range: 198901	 recall: 0.3600	 QPS: 1556	Comps: 522	 Hops: 39.0000
range: 198906	 recall: 0.2000	 QPS: 3047	Comps: 291	 Hops: 17.8000
range: 198909	 recall: 0.2000	 QPS: 3119	Comps: 266	 Hops: 19.0000
range: 198912	 recall: 0.2000	 QPS: 3270	Comps: 240	 Hops: 20.2000
range: 198916	 recall: 0.2000	 QPS: 3218	Comps: 272	 Hops: 17.0000
range: 198922	 recall: 0.1800	 QPS: 3479	Comps: 228	 Hops: 18.8000
range: 198928	 recall: 0.2000	 QPS: 3737	Comps: 212	 Hops: 18.0000
range: 198935	 recall: 0.2000	 QPS: 4965	Comps: 155	 Hops: 16.8000
range: 198936	 recall: 0.2000	 QPS: 3482	Comps: 217	 Hops: 17.2000
range: 198950	 recall: 0.1200	 QPS: 2601	Comps: 320	 Hops: 19.6000
