Start time: 13:24
dataset: spacev10m
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/spacev10m/base10M.fvecs
query_path: /mnt/data/mocheng/dataset/spacev10m/query10k.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_random/sif_gt_sel_2000_1_100000_random_10.json
method: compact
index_k: 8
ef_max: 500
ef_construction: 100
nthreads: 1
ef_search: 40
qrange_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_random/qrangesel_2000_1_100000_random.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_random/attr_sel_1_100000_random.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/spacev10m/base10M.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 17.3303340s
search ef:
vertex in set: {40}
Max. nns length of one point173
Sum of forward nn #: 1509162900
Avg. forward nn #: 150.916
Avg. delta nn #: 150.916
# Load Index Time: 46.2131830s

Search ef: 40
========================
range: 198848	 recall: 0.2000	 QPS: 5382	Comps: 150	 Hops: 10.6000
range: 198851	 recall: 0.2000	 QPS: 5869	Comps: 136	 Hops: 8.8000
range: 198877	 recall: 0.2000	 QPS: 5453	Comps: 142	 Hops: 12.2000
range: 198884	 recall: 0.1000	 QPS: 7194	Comps: 121	 Hops: 8.4000
range: 198886	 recall: 0.0400	 QPS: 7508	Comps: 107	 Hops: 8.8000
range: 198893	 recall: 0.0000	 QPS: 7396	Comps: 116	 Hops: 9.0000
range: 198896	 recall: 0.1200	 QPS: 4921	Comps: 189	 Hops: 8.2000
range: 198901	 recall: 0.3400	 QPS: 2304	Comps: 372	 Hops: 24.4000
range: 198906	 recall: 0.2000	 QPS: 5531	Comps: 158	 Hops: 10.2000
range: 198909	 recall: 0.1800	 QPS: 4686	Comps: 178	 Hops: 11.0000
range: 198912	 recall: 0.2000	 QPS: 4613	Comps: 182	 Hops: 12.8000
range: 198916	 recall: 0.2000	 QPS: 5618	Comps: 158	 Hops: 9.0000
range: 198922	 recall: 0.1800	 QPS: 330	Comps: 164	 Hops: 11.4000
range: 198928	 recall: 0.2000	 QPS: 6711	Comps: 114	 Hops: 9.8000
range: 198935	 recall: 0.1800	 QPS: 8091	Comps: 97	 Hops: 9.0000
