Start time: 13:24
dataset: spacev10m
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/spacev10m/base10M.fvecs
query_path: /mnt/data/mocheng/dataset/spacev10m/query10k.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_random/sif_gt_sel_2000_1_100000_random_10.json
method: compact
index_k: 8
ef_max: 500
ef_construction: 100
nthreads: 1
ef_search: 200
qrange_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_random/qrangesel_2000_1_100000_random.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_random/attr_sel_1_100000_random.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/spacev10m/base10M.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 17.5521550s
search ef:
vertex in set: {200}
Max. nns length of one point173
Sum of forward nn #: 1509162900
Avg. forward nn #: 150.916
Avg. delta nn #: 150.916
# Load Index Time: 45.6239610s

Search ef: 200
========================
range: 198848	 recall: 0.2000	 QPS: 1561	Comps: 372	 Hops: 42.2000
range: 198851	 recall: 0.2000	 QPS: 1837	Comps: 409	 Hops: 40.6000
range: 198877	 recall: 0.2000	 QPS: 1836	Comps: 392	 Hops: 44.2000
range: 198884	 recall: 0.1400	 QPS: 1264	Comps: 719	 Hops: 43.2000
range: 198886	 recall: 0.0400	 QPS: 1950	Comps: 279	 Hops: 40.6000
range: 198893	 recall: 0.1000	 QPS: 1472	Comps: 532	 Hops: 47.4000
range: 198896	 recall: 0.1600	 QPS: 1521	Comps: 574	 Hops: 40.2000
range: 198901	 recall: 0.4000	 QPS: 780	Comps: 1030	 Hops: 86.2000
range: 198906	 recall: 0.2000	 QPS: 1605	Comps: 528	 Hops: 42.0000
range: 198909	 recall: 0.2000	 QPS: 1478	Comps: 564	 Hops: 42.8000
range: 198912	 recall: 0.2000	 QPS: 1637	Comps: 483	 Hops: 41.6000
range: 198916	 recall: 0.2000	 QPS: 1235	Comps: 560	 Hops: 41.2000
range: 198922	 recall: 0.2000	 QPS: 1855	Comps: 416	 Hops: 41.4000
range: 198928	 recall: 0.2000	 QPS: 1918	Comps: 393	 Hops: 41.6000
range: 198935	 recall: 0.2000	 QPS: 2192	Comps: 340	 Hops: 41.2000
range: 198936	 recall: 0.2000	 QPS: 1869	Comps: 377	 Hops: 41.0000
range: 198950	 recall: 0.1600	 QPS: 1391	Comps: 565	 Hops: 43.4000
range: 198952	 recall: 0.2000	 QPS: 1545	Comps: 503	 Hops: 42.4000
range: 198956	 recall: 0.1400	 QPS: 1306	Comps: 670	 Hops: 41.4000
range: 198960	 recall: 0.2000	 QPS: 1855	Comps: 408	 Hops: 42.6000
range: 198963	 recall: 0.4000	 QPS: 893	Comps: 923	 Hops: 81.8000
range: 198966	 recall: 0.2000	 QPS: 1042	Comps: 650	 Hops: 41.6000
range: 198967	 recall: 0.2000	 QPS: 1498	Comps: 586	 Hops: 41.0000
range: 198973	 recall: 0.2000	 QPS: 1881	Comps: 408	 Hops: 42.0000
range: 198977	 recall: 0.3200	 QPS: 720	Comps: 1164	 Hops: 83.8000
range: 198979	 recall: 0.1800	 QPS: 1427	Comps: 597	 Hops: 41.8000
range: 198980	 recall: 0.2000	 QPS: 1361	Comps: 624	 Hops: 40.8000
range: 198987	 recall: 0.3800	 QPS: 926	Comps: 842	 Hops: 82.2000
range: 198998	 recall: 0.2000	 QPS: 2151	Comps: 353	 Hops: 41.0000
range: 198999	 recall: 0.1600	 QPS: 1227	Comps: 728	 Hops: 40.4000
range: 199004	 recall: 0.3600	 QPS: 645	Comps: 1305	 Hops: 85.6000
range: 199008	 recall: 0.1800	 QPS: 1747	Comps: 470	 Hops: 40.2000
range: 199013	 recall: 0.3600	 QPS: 795	Comps: 1015	 Hops: 84.8000
range: 199017	 recall: 0.3800	 QPS: 909	Comps: 891	 Hops: 81.8000
