Start time: 19:42
Use SSE
dataset: sift10M
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
query_path: /mnt/data/mocheng/dataset/sift10m/sift10m_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/sif_gt_sel_50000_1_100000_random_10.json
method: compact
index_k: 8
ef_max: 1000
ef_construction: 1000
nthreads: 1
ef_search: 300
qrange_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/qrangesel_50000_1_100000_random.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/attr_sel_1_100000_random.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 8.5622700s
search ef:
vertex in set: {300}
using simd16
Total edge:1847187476
Average degree:184.719
Max. nns length of one point194
Sum of forward nn #: 1847187476
Avg. forward nn #: 184.719
Avg. delta nn #: 184.719
# Load Index Time: 22.6435870s
load index done

Search ef: 300
========================
range: 4995068	 recall: 0.5000	 QPS: 1222	Comps: 1114	 Hops: 152.0000
range: 4995071	 recall: 0.5000	 QPS: 716	Comps: 2122	 Hops: 152.5000
range: 4995078	 recall: 0.5000	 QPS: 566	Comps: 2778	 Hops: 155.0000
range: 4995079	 recall: 1.0000	 QPS: 295	Comps: 4896	 Hops: 306.5000
range: 4995122	 recall: 0.5000	 QPS: 731	Comps: 2132	 Hops: 152.0000
range: 4995125	 recall: 0.5000	 QPS: 828	Comps: 1798	 Hops: 154.5000
range: 4995126	 recall: 0.5000	 QPS: 751	Comps: 2020	 Hops: 152.5000
range: 4995131	 recall: 0.4500	 QPS: 601	Comps: 2614	 Hops: 152.5000
range: 4995157	 recall: 0.5000	 QPS: 442	Comps: 3658	 Hops: 153.5000
range: 4995193	 recall: 0.5000	 QPS: 670	Comps: 2336	 Hops: 152.5000
range: 4995210	 recall: 0.5000	 QPS: 593	Comps: 2575	 Hops: 152.0000
range: 4995216	 recall: 0.5000	 QPS: 679	Comps: 2262	 Hops: 153.0000
range: 4995218	 recall: 0.5000	 QPS: 639	Comps: 2423	 Hops: 153.5000
range: 4995233	 recall: 0.5000	 QPS: 567	Comps: 2729	 Hops: 152.5000
range: 4995237	 recall: 0.5000	 QPS: 643	Comps: 2388	 Hops: 153.5000
