Start time: 01:28
dataset: spacev10m
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/yfcc10m/base10M.fvecs
query_path: /mnt/data/mocheng/dataset/yfcc10m/query10k.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/yfcc10m/label/sel_1_100000_dist/sif_gt_sel_1000_1_100000_in_dist_10.json
method: compact
index_k: 8
ef_max: 500
ef_construction: 100
nthreads: 1
ef_search: 100
qrange_path: /mnt/data/mocheng/dataset/yfcc10m/label/sel_1_100000_dist/qrangesel_1000_1_100000_in_dist.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/yfcc10m/label/sel_1_100000_dist/attr_sel_1_100000_dist.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/yfcc10m/base10M.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 30.2424440s
search ef:
vertex in set: {100}
Max. nns length of one point171
Sum of forward nn #: 1518421284
Avg. forward nn #: 151.842
Avg. delta nn #: 151.842
# Load Index Time: 36.0321940s

Search ef: 100
========================
range: 42348	 recall: 0.0000	 QPS: 3075	Comps: 172	 Hops: 26.5000
range: 43235	 recall: 0.0250	 QPS: 4598	Comps: 72	 Hops: 27.0000
range: 43451	 recall: 0.0000	 QPS: 3172	Comps: 152	 Hops: 28.0000
range: 44222	 recall: 0.0000	 QPS: 3872	Comps: 102	 Hops: 29.2500
range: 44709	 recall: 0.0000	 QPS: 3842	Comps: 116	 Hops: 26.7500
range: 47513	 recall: 0.0250	 QPS: 2841	Comps: 200	 Hops: 26.5000
range: 47801	 recall: 0.0000	 QPS: 2695	Comps: 192	 Hops: 29.0000
range: 47895	 recall: 0.0000	 QPS: 3140	Comps: 144	 Hops: 29.5000
range: 48062	 recall: 0.0000	 QPS: 2749	Comps: 184	 Hops: 28.7500
range: 48281	 recall: 0.0000	 QPS: 3861	Comps: 118	 Hops: 28.2500
range: 49776	 recall: 0.0000	 QPS: 1686	Comps: 233	 Hops: 54.2500
range: 49999	 recall: 0.0000	 QPS: 3813	Comps: 125	 Hops: 26.0000
range: 50197	 recall: 0.0000	 QPS: 1113	Comps: 348	 Hops: 52.5000
range: 51296	 recall: 0.0000	 QPS: 2083	Comps: 107	 Hops: 27.2500
range: 51397	 recall: 0.0000	 QPS: 705	Comps: 302	 Hops: 59.2500
range: 51665	 recall: 0.0000	 QPS: 3887	Comps: 114	 Hops: 30.7500
range: 52440	 recall: 0.0000	 QPS: 3556	Comps: 141	 Hops: 26.2500
range: 53452	 recall: 0.0000	 QPS: 1820	Comps: 188	 Hops: 25.7500
range: 54626	 recall: 0.0000	 QPS: 4785	Comps: 90	 Hops: 26.5000
range: 56523	 recall: 0.0250	 QPS: 2672	Comps: 200	 Hops: 26.5000
range: 57287	 recall: 0.0000	 QPS: 4016	Comps: 121	 Hops: 25.5000
range: 57887	 recall: 0.0000	 QPS: 4016	Comps: 117	 Hops: 26.2500
range: 57916	 recall: 0.0250	 QPS: 2815	Comps: 170	 Hops: 28.7500
range: 58760	 recall: 0.0000	 QPS: 3910	Comps: 96	 Hops: 31.2500
range: 59125	 recall: 0.0000	 QPS: 2880	Comps: 184	 Hops: 26.2500
range: 59988	 recall: 0.0000	 QPS: 2996	Comps: 158	 Hops: 26.5000
range: 60386	 recall: 0.0000	 QPS: 3497	Comps: 141	 Hops: 25.7500
range: 60791	 recall: 0.0000	 QPS: 3306	Comps: 159	 Hops: 27.0000
range: 60954	 recall: 0.0000	 QPS: 2821	Comps: 185	 Hops: 27.0000
range: 61566	 recall: 0.0000	 QPS: 3132	Comps: 145	 Hops: 28.7500
range: 61895	 recall: 0.0000	 QPS: 3077	Comps: 160	 Hops: 26.2500
range: 62091	 recall: 0.0000	 QPS: 1052	Comps: 216	 Hops: 28.7500
range: 62382	 recall: 0.0000	 QPS: 3670	Comps: 128	 Hops: 26.2500
range: 63315	 recall: 0.0000	 QPS: 2872	Comps: 194	 Hops: 25.7500
range: 63736	 recall: 0.0000	 QPS: 3680	Comps: 134	 Hops: 25.7500
range: 65380	 recall: 0.0000	 QPS: 2236	Comps: 240	 Hops: 27.0000
range: 66261	 recall: 0.0000	 QPS: 880	Comps: 236	 Hops: 25.5000
range: 68685	 recall: 0.0000	 QPS: 831	Comps: 366	 Hops: 25.7500
range: 68912	 recall: 0.0000	 QPS: 2815	Comps: 174	 Hops: 26.7500
range: 71787	 recall: 0.0000	 QPS: 1567	Comps: 240	 Hops: 25.5000
range: 71885	 recall: 0.0000	 QPS: 2404	Comps: 112	 Hops: 26.5000
range: 72005	 recall: 0.0000	 QPS: 2747	Comps: 112	 Hops: 27.5000
range: 72348	 recall: 0.0000	 QPS: 2865	Comps: 177	 Hops: 28.2500
range: 72759	 recall: 0.0000	 QPS: 3271	Comps: 130	 Hops: 26.5000
range: 73018	 recall: 0.0000	 QPS: 2441	Comps: 224	 Hops: 34.5000
range: 73309	 recall: 0.0000	 QPS: 2959	Comps: 132	 Hops: 26.2500
range: 74380	 recall: 0.0000	 QPS: 805	Comps: 221	 Hops: 27.5000
range: 75460	 recall: 0.0000	 QPS: 2782	Comps: 184	 Hops: 26.7500
range: 77431	 recall: 0.0000	 QPS: 3303	Comps: 138	 Hops: 27.7500
range: 77902	 recall: 0.0000	 QPS: 2251	Comps: 227	 Hops: 27.2500
range: 78368	 recall: 0.0000	 QPS: 2090	Comps: 200	 Hops: 26.2500
range: 78821	 recall: 0.0000	 QPS: 3239	Comps: 156	 Hops: 27.0000
range: 79271	 recall: 0.0000	 QPS: 3247	Comps: 130	 Hops: 27.0000
range: 80487	 recall: 0.0000	 QPS: 4061	Comps: 95	 Hops: 27.5000
range: 80721	 recall: 0.0000	 QPS: 2050	Comps: 140	 Hops: 28.5000
range: 80945	 recall: 0.0000	 QPS: 1028	Comps: 490	 Hops: 54.5000
range: 82639	 recall: 0.0000	 QPS: 2502	Comps: 164	 Hops: 29.7500
range: 83313	 recall: 0.0000	 QPS: 2478	Comps: 185	 Hops: 27.5000
range: 84929	 recall: 0.0000	 QPS: 2301	Comps: 248	 Hops: 27.0000
range: 85239	 recall: 0.0000	 QPS: 2324	Comps: 248	 Hops: 26.5000
range: 88276	 recall: 0.0000	 QPS: 2545	Comps: 204	 Hops: 27.2500
range: 88312	 recall: 0.0000	 QPS: 994	Comps: 168	 Hops: 27.7500
range: 88445	 recall: 0.0000	 QPS: 1438	Comps: 191	 Hops: 25.5000
range: 88724	 recall: 0.0000	 QPS: 3019	Comps: 166	 Hops: 26.7500
range: 88838	 recall: 0.0000	 QPS: 2970	Comps: 180	 Hops: 26.5000
range: 88871	 recall: 0.0000	 QPS: 857	Comps: 313	 Hops: 25.7500
range: 88965	 recall: 0.0000	 QPS: 2162	Comps: 210	 Hops: 31.2500
range: 89264	 recall: 0.0000	 QPS: 2223	Comps: 164	 Hops: 26.0000
range: 89442	 recall: 0.0000	 QPS: 2827	Comps: 176	 Hops: 25.5000
range: 89902	 recall: 0.0000	 QPS: 924	Comps: 430	 Hops: 26.5000
range: 90413	 recall: 0.0000	 QPS: 1957	Comps: 195	 Hops: 27.0000
range: 91594	 recall: 0.0000	 QPS: 3537	Comps: 141	 Hops: 26.0000
range: 91684	 recall: 0.0000	 QPS: 2766	Comps: 129	 Hops: 26.7500
range: 91800	 recall: 0.0000	 QPS: 2829	Comps: 192	 Hops: 25.5000
range: 92216	 recall: 0.0000	 QPS: 2710	Comps: 199	 Hops: 27.2500
range: 93107	 recall: 0.0000	 QPS: 2252	Comps: 266	 Hops: 26.2500
range: 93306	 recall: 0.0250	 QPS: 2983	Comps: 172	 Hops: 25.5000
range: 94081	 recall: 0.0000	 QPS: 1672	Comps: 359	 Hops: 26.5000
range: 94350	 recall: 0.0000	 QPS: 2322	Comps: 166	 Hops: 29.0000
range: 94504	 recall: 0.0250	 QPS: 2651	Comps: 210	 Hops: 26.7500
range: 95042	 recall: 0.0000	 QPS: 1922	Comps: 284	 Hops: 28.2500
range: 95383	 recall: 0.0000	 QPS: 3070	Comps: 154	 Hops: 27.0000
range: 95604	 recall: 0.0000	 QPS: 1451	Comps: 149	 Hops: 26.2500
range: 95995	 recall: 0.0000	 QPS: 2346	Comps: 238	 Hops: 26.2500
range: 96130	 recall: 0.0000	 QPS: 2780	Comps: 203	 Hops: 26.2500
range: 96214	 recall: 0.0000	 QPS: 2309	Comps: 216	 Hops: 28.0000
range: 96432	 recall: 0.0000	 QPS: 2307	Comps: 176	 Hops: 29.5000
range: 97117	 recall: 0.0000	 QPS: 2948	Comps: 182	 Hops: 26.5000
range: 98043	 recall: 0.0000	 QPS: 1708	Comps: 212	 Hops: 31.5000
range: 98224	 recall: 0.0000	 QPS: 2564	Comps: 216	 Hops: 26.2500
range: 98289	 recall: 0.0250	 QPS: 2644	Comps: 185	 Hops: 27.0000
range: 98492	 recall: 0.0000	 QPS: 2370	Comps: 229	 Hops: 27.2500
range: 98707	 recall: 0.0000	 QPS: 3361	Comps: 120	 Hops: 28.5000
range: 98748	 recall: 0.0000	 QPS: 2189	Comps: 276	 Hops: 26.0000
range: 99095	 recall: 0.0000	 QPS: 4306	Comps: 92	 Hops: 26.2500
range: 99135	 recall: 0.0000	 QPS: 2352	Comps: 242	 Hops: 25.7500
range: 99137	 recall: 0.0000	 QPS: 1987	Comps: 271	 Hops: 27.7500
range: 99143	 recall: 0.0000	 QPS: 2714	Comps: 158	 Hops: 29.5000
range: 99145	 recall: 0.0000	 QPS: 2133	Comps: 250	 Hops: 27.0000
range: 99162	 recall: 0.0000	 QPS: 2699	Comps: 156	 Hops: 29.0000
range: 99167	 recall: 0.0000	 QPS: 2127	Comps: 259	 Hops: 26.7500
range: 99174	 recall: 0.0000	 QPS: 3436	Comps: 122	 Hops: 27.2500
range: 99180	 recall: 0.0000	 QPS: 1768	Comps: 292	 Hops: 38.2500
range: 99205	 recall: 0.0000	 QPS: 1612	Comps: 355	 Hops: 27.0000
range: 99211	 recall: 0.0000	 QPS: 2385	Comps: 223	 Hops: 26.0000
range: 99225	 recall: 0.0250	 QPS: 837	Comps: 686	 Hops: 80.7500
range: 99230	 recall: 0.0000	 QPS: 975	Comps: 448	 Hops: 26.5000
range: 99235	 recall: 0.0000	 QPS: 1165	Comps: 454	 Hops: 55.7500
range: 99237	 recall: 0.0000	 QPS: 2688	Comps: 202	 Hops: 25.7500
range: 99242	 recall: 0.0000	 QPS: 2649	Comps: 192	 Hops: 27.5000
range: 99243	 recall: 0.0000	 QPS: 1838	Comps: 207	 Hops: 26.2500
range: 99247	 recall: 0.0000	 QPS: 1327	Comps: 328	 Hops: 26.2500
range: 99255	 recall: 0.0000	 QPS: 2630	Comps: 199	 Hops: 26.7500
range: 99257	 recall: 0.0000	 QPS: 3347	Comps: 139	 Hops: 27.5000
range: 99261	 recall: 0.0000	 QPS: 2147	Comps: 294	 Hops: 26.0000
range: 99264	 recall: 0.0000	 QPS: 1799	Comps: 330	 Hops: 26.5000
range: 99265	 recall: 0.0250	 QPS: 1104	Comps: 518	 Hops: 53.5000
range: 99267	 recall: 0.0000	 QPS: 2237	Comps: 266	 Hops: 25.7500
range: 99268	 recall: 0.0000	 QPS: 2042	Comps: 234	 Hops: 28.0000
range: 99269	 recall: 0.0000	 QPS: 2486	Comps: 194	 Hops: 26.5000
range: 99272	 recall: 0.0000	 QPS: 1558	Comps: 316	 Hops: 55.2500
range: 99273	 recall: 0.0000	 QPS: 1749	Comps: 164	 Hops: 29.5000
range: 99274	 recall: 0.0000	 QPS: 628	Comps: 562	 Hops: 79.7500
range: 99275	 recall: 0.0000	 QPS: 1938	Comps: 292	 Hops: 28.5000
range: 99277	 recall: 0.0000	 QPS: 1302	Comps: 431	 Hops: 53.2500
range: 99279	 recall: 0.0000	 QPS: 2228	Comps: 272	 Hops: 26.5000
range: 99280	 recall: 0.0250	 QPS: 1112	Comps: 521	 Hops: 52.0000
range: 99281	 recall: 0.0000	 QPS: 2721	Comps: 183	 Hops: 26.2500
range: 99282	 recall: 0.0500	 QPS: 1069	Comps: 425	 Hops: 53.0000
range: 99283	 recall: 0.0000	 QPS: 1860	Comps: 154	 Hops: 27.2500
range: 99287	 recall: 0.0000	 QPS: 2628	Comps: 146	 Hops: 26.2500
range: 99289	 recall: 0.0000	 QPS: 1127	Comps: 492	 Hops: 52.7500
range: 99291	 recall: 0.0000	 QPS: 3806	Comps: 117	 Hops: 26.7500
range: 99293	 recall: 0.0250	 QPS: 1464	Comps: 340	 Hops: 53.0000
range: 99294	 recall: 0.0000	 QPS: 918	Comps: 331	 Hops: 52.2500
range: 99298	 recall: 0.0000	 QPS: 1478	Comps: 330	 Hops: 54.5000
range: 99299	 recall: 0.0000	 QPS: 2074	Comps: 260	 Hops: 26.5000
range: 99300	 recall: 0.0000	 QPS: 1634	Comps: 188	 Hops: 27.5000
range: 99301	 recall: 0.0000	 QPS: 1754	Comps: 348	 Hops: 27.5000
range: 99302	 recall: 0.0000	 QPS: 2238	Comps: 253	 Hops: 25.7500
range: 99303	 recall: 0.0000	 QPS: 2443	Comps: 245	 Hops: 26.0000
range: 99304	 recall: 0.0000	 QPS: 702	Comps: 940	 Hops: 53.2500
range: 99305	 recall: 0.0000	 QPS: 1839	Comps: 356	 Hops: 25.7500
range: 99307	 recall: 0.0000	 QPS: 1983	Comps: 306	 Hops: 26.0000
range: 99309	 recall: 0.0000	 QPS: 2517	Comps: 196	 Hops: 26.5000
range: 99310	 recall: 0.0000	 QPS: 2116	Comps: 201	 Hops: 28.7500
range: 99312	 recall: 0.0000	 QPS: 3988	Comps: 120	 Hops: 25.2500
range: 99314	 recall: 0.0000	 QPS: 1771	Comps: 147	 Hops: 28.2500
range: 99315	 recall: 0.0000	 QPS: 769	Comps: 744	 Hops: 80.2500
range: 99316	 recall: 0.0000	 QPS: 2339	Comps: 209	 Hops: 27.0000
range: 99317	 recall: 0.0000	 QPS: 3003	Comps: 178	 Hops: 26.5000
range: 99320	 recall: 0.0000	 QPS: 1726	Comps: 221	 Hops: 26.2500
range: 99323	 recall: 0.0000	 QPS: 3964	Comps: 111	 Hops: 27.0000
range: 99324	 recall: 0.0000	 QPS: 2127	Comps: 159	 Hops: 26.0000
range: 99325	 recall: 0.0250	 QPS: 1400	Comps: 354	 Hops: 55.5000
range: 99326	 recall: 0.0000	 QPS: 1128	Comps: 542	 Hops: 53.2500
range: 99327	 recall: 0.0000	 QPS: 3584	Comps: 132	 Hops: 27.0000
range: 99328	 recall: 0.0000	 QPS: 339	Comps: 1405	 Hops: 157.2500
range: 99329	 recall: 0.0250	 QPS: 1624	Comps: 332	 Hops: 52.7500
range: 99330	 recall: 0.0000	 QPS: 794	Comps: 490	 Hops: 78.7500
range: 99331	 recall: 0.0000	 QPS: 1490	Comps: 424	 Hops: 27.5000
range: 99332	 recall: 0.0000	 QPS: 2853	Comps: 171	 Hops: 27.7500
range: 99333	 recall: 0.0000	 QPS: 2162	Comps: 244	 Hops: 27.0000
range: 99334	 recall: 0.0000	 QPS: 3607	Comps: 122	 Hops: 25.7500
range: 99335	 recall: 0.0000	 QPS: 3255	Comps: 145	 Hops: 26.5000
range: 99336	 recall: 0.0000	 QPS: 1842	Comps: 323	 Hops: 26.5000
range: 99339	 recall: 0.0000	 QPS: 2080	Comps: 238	 Hops: 30.7500
range: 99340	 recall: 0.0250	 QPS: 409	Comps: 488	 Hops: 53.5000
range: 99341	 recall: 0.0000	 QPS: 530	Comps: 1030	 Hops: 110.0000
range: 99342	 recall: 0.0000	 QPS: 957	Comps: 546	 Hops: 84.2500
range: 99343	 recall: 0.0000	 QPS: 1630	Comps: 307	 Hops: 52.7500
range: 99346	 recall: 0.0250	 QPS: 632	Comps: 880	 Hops: 79.2500
range: 99347	 recall: 0.0000	 QPS: 728	Comps: 741	 Hops: 79.0000
range: 99348	 recall: 0.0000	 QPS: 3177	Comps: 166	 Hops: 27.2500
range: 99350	 recall: 0.0000	 QPS: 644	Comps: 872	 Hops: 107.2500
range: 99351	 recall: 0.0000	 QPS: 1000	Comps: 458	 Hops: 53.2500
range: 99352	 recall: 0.0500	 QPS: 546	Comps: 482	 Hops: 51.5000
range: 99353	 recall: 0.0000	 QPS: 2640	Comps: 220	 Hops: 26.2500
range: 99354	 recall: 0.0000	 QPS: 874	Comps: 476	 Hops: 52.7500
range: 99355	 recall: 0.0000	 QPS: 679	Comps: 770	 Hops: 107.5000
range: 99356	 recall: 0.0000	 QPS: 1868	Comps: 120	 Hops: 31.0000
range: 99359	 recall: 0.0250	 QPS: 2363	Comps: 236	 Hops: 26.0000
range: 99360	 recall: 0.0000	 QPS: 861	Comps: 699	 Hops: 54.0000
range: 99361	 recall: 0.0000	 QPS: 1701	Comps: 288	 Hops: 56.5000
range: 99362	 recall: 0.0000	 QPS: 398	Comps: 902	 Hops: 79.7500
range: 99363	 recall: 0.0000	 QPS: 467	Comps: 477	 Hops: 54.2500
range: 99365	 recall: 0.0000	 QPS: 1485	Comps: 226	 Hops: 25.7500
range: 99369	 recall: 0.0000	 QPS: 641	Comps: 498	 Hops: 54.5000
range: 99370	 recall: 0.0000	 QPS: 3738	Comps: 142	 Hops: 26.0000
range: 99371	 recall: 0.0000	 QPS: 1608	Comps: 256	 Hops: 28.2500
range: 99373	 recall: 0.0000	 QPS: 2884	Comps: 181	 Hops: 26.2500
range: 99374	 recall: 0.0000	 QPS: 2924	Comps: 206	 Hops: 26.0000
