Start time: 19:34
Use SSE
dataset: spacev10m
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/spacev10m/base10M.fvecs
query_path: /mnt/data/mocheng/dataset/spacev10m/query10k.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_random/sif_gt_sel_100_1_100000_random_10.json
method: compact
index_k: 8
ef_max: 1000
ef_construction: 1000
nthreads: 1
ef_search: 300
qrange_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_random/qrangesel_100_1_100000_random.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_random/attr_sel_1_100000_random.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/spacev10m/base10M.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 16.8875510s
search ef:
vertex in set: {300}
Total edge:1770181894
Average degree:177.018
Max. nns length of one point195
Sum of forward nn #: 1770181894
Avg. forward nn #: 177.018
Avg. delta nn #: 177.018
# Load Index Time: 37.7728730s
load index done

Search ef: 300
========================
range: 9647	 recall: 0.0529	 QPS: 8521	Comps: 64	 Hops: 19.5882
range: 9651	 recall: 0.0588	 QPS: 13900	Comps: 28	 Hops: 17.7647
range: 9652	 recall: 0.0529	 QPS: 10113	Comps: 46	 Hops: 19.8235
range: 9676	 recall: 0.0412	 QPS: 10137	Comps: 50	 Hops: 18.0000
range: 9680	 recall: 0.0412	 QPS: 10890	Comps: 47	 Hops: 18.1765
range: 9683	 recall: 0.0529	 QPS: 10167	Comps: 49	 Hops: 19.5294
range: 9684	 recall: 0.0529	 QPS: 10719	Comps: 45	 Hops: 19.1176
range: 9687	 recall: 0.0529	 QPS: 9748	Comps: 62	 Hops: 17.7059
range: 9688	 recall: 0.0471	 QPS: 9106	Comps: 65	 Hops: 17.8235
range: 9690	 recall: 0.0882	 QPS: 5385	Comps: 102	 Hops: 35.7059
range: 9691	 recall: 0.0471	 QPS: 11830	Comps: 39	 Hops: 18.2353
range: 9695	 recall: 0.0412	 QPS: 11572	Comps: 42	 Hops: 17.9412
range: 9699	 recall: 0.0353	 QPS: 11628	Comps: 38	 Hops: 18.3529
range: 9700	 recall: 0.0118	 QPS: 9145	Comps: 59	 Hops: 17.7647
range: 9703	 recall: 0.0529	 QPS: 11765	Comps: 37	 Hops: 18.0588
