Start time: 13:00
dataset: spacev10m
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/spacev10m/base10M.fvecs
query_path: /mnt/data/mocheng/dataset/spacev10m/query10k.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_dist/sif_gt_sel_1000_1_100000_in_dist_10.json
method: compact
index_k: 8
ef_max: 500
ef_construction: 100
nthreads: 1
ef_search: 1000
qrange_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_dist/qrangesel_1000_1_100000_in_dist.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_dist/attr_sel_1_100000_dist.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/spacev10m/base10M.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 19.2978880s
search ef:
vertex in set: {1000}
Max. nns length of one point167
Sum of forward nn #: 1505898590
Avg. forward nn #: 150.59
Avg. delta nn #: 150.59
# Load Index Time: 42.8303300s

Search ef: 1000
========================
range: 42318	 recall: 0.2000	 QPS: 869	Comps: 662	 Hops: 203.0000
range: 44993	 recall: 0.2000	 QPS: 703	Comps: 966	 Hops: 200.4000
range: 45758	 recall: 0.2000	 QPS: 677	Comps: 954	 Hops: 201.0000
range: 46054	 recall: 0.4000	 QPS: 338	Comps: 1901	 Hops: 401.0000
range: 46514	 recall: 0.2000	 QPS: 500	Comps: 964	 Hops: 201.0000
range: 46585	 recall: 0.2000	 QPS: 891	Comps: 555	 Hops: 200.8000
range: 46685	 recall: 0.2000	 QPS: 716	Comps: 877	 Hops: 203.4000
range: 46806	 recall: 0.1400	 QPS: 717	Comps: 888	 Hops: 200.2000
range: 47130	 recall: 0.1800	 QPS: 803	Comps: 657	 Hops: 213.4000
range: 47331	 recall: 0.1400	 QPS: 650	Comps: 1031	 Hops: 200.4000
range: 47715	 recall: 0.2000	 QPS: 905	Comps: 595	 Hops: 202.8000
range: 48102	 recall: 0.2000	 QPS: 878	Comps: 630	 Hops: 201.0000
range: 48982	 recall: 0.2000	 QPS: 757	Comps: 814	 Hops: 200.6000
range: 50513	 recall: 0.1800	 QPS: 568	Comps: 969	 Hops: 200.6000
range: 51181	 recall: 0.2000	 QPS: 746	Comps: 904	 Hops: 200.4000
range: 52045	 recall: 0.2000	 QPS: 1076	Comps: 430	 Hops: 200.4000
range: 53147	 recall: 0.1800	 QPS: 734	Comps: 760	 Hops: 203.2000
range: 53318	 recall: 0.1800	 QPS: 792	Comps: 634	 Hops: 221.8000
range: 53692	 recall: 0.1800	 QPS: 736	Comps: 853	 Hops: 200.6000
range: 55159	 recall: 0.1600	 QPS: 641	Comps: 1001	 Hops: 203.8000
range: 55649	 recall: 0.2000	 QPS: 693	Comps: 937	 Hops: 201.2000
range: 58334	 recall: 0.1800	 QPS: 666	Comps: 1029	 Hops: 200.6000
range: 58662	 recall: 0.1600	 QPS: 577	Comps: 1205	 Hops: 200.4000
range: 59151	 recall: 0.2000	 QPS: 621	Comps: 1060	 Hops: 201.0000
range: 59738	 recall: 0.2000	 QPS: 701	Comps: 894	 Hops: 200.2000
range: 59975	 recall: 0.1600	 QPS: 659	Comps: 974	 Hops: 203.8000
range: 60333	 recall: 0.2000	 QPS: 702	Comps: 967	 Hops: 200.8000
range: 62739	 recall: 0.1800	 QPS: 626	Comps: 1055	 Hops: 200.6000
range: 63743	 recall: 0.3800	 QPS: 330	Comps: 1989	 Hops: 409.4000
range: 63853	 recall: 0.1800	 QPS: 680	Comps: 1032	 Hops: 201.4000
range: 64093	 recall: 0.2000	 QPS: 616	Comps: 1071	 Hops: 201.8000
range: 64259	 recall: 0.2000	 QPS: 226	Comps: 981	 Hops: 201.0000
range: 65152	 recall: 0.2000	 QPS: 597	Comps: 1164	 Hops: 200.6000
range: 66263	 recall: 0.2000	 QPS: 525	Comps: 1426	 Hops: 200.2000
range: 66579	 recall: 0.2000	 QPS: 724	Comps: 881	 Hops: 202.2000
range: 66686	 recall: 0.1600	 QPS: 614	Comps: 1142	 Hops: 202.2000
range: 66788	 recall: 0.2000	 QPS: 548	Comps: 1398	 Hops: 201.0000
range: 66955	 recall: 0.1800	 QPS: 557	Comps: 1180	 Hops: 201.4000
range: 67727	 recall: 0.2000	 QPS: 633	Comps: 1056	 Hops: 201.0000
range: 67955	 recall: 0.2000	 QPS: 660	Comps: 1004	 Hops: 200.2000
range: 69089	 recall: 0.1800	 QPS: 555	Comps: 1334	 Hops: 200.4000
range: 69194	 recall: 0.2000	 QPS: 724	Comps: 802	 Hops: 203.2000
range: 69626	 recall: 0.2000	 QPS: 638	Comps: 970	 Hops: 201.4000
range: 70870	 recall: 0.2000	 QPS: 657	Comps: 1044	 Hops: 201.0000
range: 71187	 recall: 0.2000	 QPS: 691	Comps: 985	 Hops: 201.2000
range: 71287	 recall: 0.2000	 QPS: 701	Comps: 930	 Hops: 201.4000
range: 71504	 recall: 0.2000	 QPS: 792	Comps: 687	 Hops: 200.2000
range: 71576	 recall: 0.2000	 QPS: 879	Comps: 555	 Hops: 201.4000
range: 71614	 recall: 0.2000	 QPS: 632	Comps: 1126	 Hops: 200.4000
