Start time: 13:00
dataset: spacev10m
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/spacev10m/base10M.fvecs
query_path: /mnt/data/mocheng/dataset/spacev10m/query10k.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_dist/sif_gt_sel_1000_1_100000_in_dist_10.json
method: compact
index_k: 8
ef_max: 500
ef_construction: 100
nthreads: 1
ef_search: 200
qrange_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_dist/qrangesel_1000_1_100000_in_dist.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_dist/attr_sel_1_100000_dist.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/spacev10m/base10M.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 20.1444620s
search ef:
vertex in set: {200}
Max. nns length of one point167
Sum of forward nn #: 1505898590
Avg. forward nn #: 150.59
Avg. delta nn #: 150.59
# Load Index Time: 42.1928520s

Search ef: 200
========================
range: 42318	 recall: 0.1400	 QPS: 1119	Comps: 200	 Hops: 45.6000
range: 44993	 recall: 0.1600	 QPS: 1523	Comps: 314	 Hops: 40.6000
range: 45758	 recall: 0.2000	 QPS: 1812	Comps: 232	 Hops: 40.4000
range: 46054	 recall: 0.3800	 QPS: 723	Comps: 527	 Hops: 83.4000
range: 46514	 recall: 0.2000	 QPS: 2678	Comps: 241	 Hops: 42.2000
range: 46585	 recall: 0.2000	 QPS: 2278	Comps: 208	 Hops: 41.2000
range: 46685	 recall: 0.2000	 QPS: 1750	Comps: 253	 Hops: 44.2000
range: 46806	 recall: 0.1000	 QPS: 2327	Comps: 292	 Hops: 47.2000
range: 47130	 recall: 0.1600	 QPS: 2064	Comps: 283	 Hops: 55.0000
range: 47331	 recall: 0.1200	 QPS: 2160	Comps: 335	 Hops: 45.6000
range: 47715	 recall: 0.1600	 QPS: 2902	Comps: 206	 Hops: 43.4000
range: 48102	 recall: 0.2000	 QPS: 1702	Comps: 195	 Hops: 41.2000
range: 48982	 recall: 0.2000	 QPS: 2700	Comps: 263	 Hops: 40.6000
range: 50513	 recall: 0.1600	 QPS: 1912	Comps: 230	 Hops: 42.2000
range: 51181	 recall: 0.2000	 QPS: 1986	Comps: 251	 Hops: 40.6000
range: 52045	 recall: 0.1800	 QPS: 3524	Comps: 147	 Hops: 41.0000
range: 53147	 recall: 0.1800	 QPS: 1513	Comps: 263	 Hops: 44.8000
range: 53318	 recall: 0.1800	 QPS: 1852	Comps: 321	 Hops: 74.0000
range: 53692	 recall: 0.1400	 QPS: 2488	Comps: 222	 Hops: 41.4000
range: 55159	 recall: 0.1400	 QPS: 1949	Comps: 298	 Hops: 44.8000
range: 55649	 recall: 0.2000	 QPS: 2349	Comps: 228	 Hops: 41.6000
range: 58334	 recall: 0.1800	 QPS: 2603	Comps: 265	 Hops: 40.8000
range: 58662	 recall: 0.1600	 QPS: 651	Comps: 340	 Hops: 42.2000
range: 59151	 recall: 0.2000	 QPS: 1223	Comps: 410	 Hops: 41.4000
range: 59738	 recall: 0.2000	 QPS: 2236	Comps: 328	 Hops: 40.2000
range: 59975	 recall: 0.1600	 QPS: 1517	Comps: 295	 Hops: 48.2000
range: 60333	 recall: 0.2000	 QPS: 2134	Comps: 256	 Hops: 41.0000
range: 62739	 recall: 0.1400	 QPS: 1853	Comps: 257	 Hops: 41.0000
range: 63743	 recall: 0.3600	 QPS: 1152	Comps: 574	 Hops: 91.6000
range: 63853	 recall: 0.1800	 QPS: 1229	Comps: 274	 Hops: 42.2000
range: 64093	 recall: 0.2000	 QPS: 1799	Comps: 312	 Hops: 44.4000
range: 64259	 recall: 0.1800	 QPS: 2342	Comps: 300	 Hops: 42.6000
range: 65152	 recall: 0.2000	 QPS: 1516	Comps: 292	 Hops: 41.0000
range: 66263	 recall: 0.2000	 QPS: 1502	Comps: 509	 Hops: 40.8000
range: 66579	 recall: 0.2000	 QPS: 2622	Comps: 256	 Hops: 41.6000
range: 66686	 recall: 0.1200	 QPS: 2220	Comps: 311	 Hops: 43.6000
range: 66788	 recall: 0.2000	 QPS: 1646	Comps: 403	 Hops: 41.0000
