Start time: 13:00
dataset: spacev10m
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/spacev10m/base10M.fvecs
query_path: /mnt/data/mocheng/dataset/spacev10m/query10k.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_dist/sif_gt_sel_1000_1_100000_in_dist_10.json
method: compact
index_k: 8
ef_max: 500
ef_construction: 100
nthreads: 1
ef_search: 20
qrange_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_dist/qrangesel_1000_1_100000_in_dist.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_dist/attr_sel_1_100000_dist.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/spacev10m/base10M.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 17.9473970s
search ef:
vertex in set: {20}
Max. nns length of one point167
Sum of forward nn #: 1505898590
Avg. forward nn #: 150.59
Avg. delta nn #: 150.59
# Load Index Time: 44.4849540s

Search ef: 20
========================
range: 42318	 recall: 0.0400	 QPS: 11655	Comps: 61	 Hops: 8.4000
range: 44993	 recall: 0.1000	 QPS: 13550	Comps: 63	 Hops: 5.0000
range: 45758	 recall: 0.0800	 QPS: 22222	Comps: 33	 Hops: 4.6000
range: 46054	 recall: 0.3000	 QPS: 6443	Comps: 123	 Hops: 14.0000
range: 46514	 recall: 0.0000	 QPS: 14045	Comps: 58	 Hops: 6.4000
range: 46585	 recall: 0.1000	 QPS: 16340	Comps: 44	 Hops: 5.4000
range: 46685	 recall: 0.1600	 QPS: 10571	Comps: 70	 Hops: 9.0000
range: 46806	 recall: 0.0000	 QPS: 11086	Comps: 75	 Hops: 8.0000
range: 47130	 recall: 0.0000	 QPS: 18519	Comps: 41	 Hops: 4.6000
range: 47331	 recall: 0.0400	 QPS: 9579	Comps: 89	 Hops: 7.0000
range: 47715	 recall: 0.0800	 QPS: 10504	Comps: 71	 Hops: 9.6000
range: 48102	 recall: 0.0600	 QPS: 14045	Comps: 50	 Hops: 5.2000
range: 48982	 recall: 0.1600	 QPS: 15060	Comps: 56	 Hops: 5.0000
range: 50513	 recall: 0.0000	 QPS: 19231	Comps: 40	 Hops: 5.0000
range: 51181	 recall: 0.1200	 QPS: 17857	Comps: 41	 Hops: 4.8000
range: 52045	 recall: 0.1200	 QPS: 19084	Comps: 36	 Hops: 5.0000
