Start time: 22:28
Use SSE
dataset: sift10M
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
query_path: /mnt/data/mocheng/dataset/sift10m/sift10m_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/sif_gt_sel_20000_1_100000_random_10.json
method: compact
index_k: 8
ef_max: 1000
ef_construction: 1000
nthreads: 1
ef_search: 1000
qrange_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/qrangesel_20000_1_100000_random.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/attr_sel_1_100000_random.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 31.1343950s
search ef:
vertex in set: {1000}
Max. nns length of one point194
Sum of forward nn #: 1847187476
Avg. forward nn #: 184.719
Avg. delta nn #: 184.719
# Load Index Time: 66.1939270s
load index done

Search ef: 1000
========================
range: 1995849	 recall: 0.0435	 QPS: 1341	Comps: 570	 Hops: 44.0435
range: 1995925	 recall: 0.0435	 QPS: 1260	Comps: 581	 Hops: 43.6522
range: 1995926	 recall: 0.0435	 QPS: 1387	Comps: 503	 Hops: 43.6087
range: 1995927	 recall: 0.0435	 QPS: 2129	Comps: 253	 Hops: 43.6522
range: 1996002	 recall: 0.2174	 QPS: 297	Comps: 2292	 Hops: 218.8696
range: 1996003	 recall: 0.4783	 QPS: 129	Comps: 5624	 Hops: 480.9565
range: 1996004	 recall: 0.1304	 QPS: 642	Comps: 914	 Hops: 131.2174
range: 1996078	 recall: 0.0435	 QPS: 1347	Comps: 538	 Hops: 43.6957
range: 1996079	 recall: 0.1304	 QPS: 466	Comps: 1503	 Hops: 130.8696
range: 1996080	 recall: 0.1304	 QPS: 583	Comps: 1101	 Hops: 131.8696
range: 1996157	 recall: 0.0435	 QPS: 1518	Comps: 451	 Hops: 43.7391
range: 1996232	 recall: 0.0870	 QPS: 623	Comps: 1197	 Hops: 87.3478
range: 1996233	 recall: 0.0435	 QPS: 2012	Comps: 294	 Hops: 43.7826
range: 1996308	 recall: 0.0435	 QPS: 1282	Comps: 531	 Hops: 43.7391
range: 1996309	 recall: 0.2174	 QPS: 264	Comps: 2614	 Hops: 218.3478
range: 1996310	 recall: 0.0435	 QPS: 1632	Comps: 413	 Hops: 43.7391
range: 1996384	 recall: 0.0435	 QPS: 1080	Comps: 707	 Hops: 43.5652
range: 1996385	 recall: 0.2609	 QPS: 215	Comps: 3300	 Hops: 262.2174
range: 1996386	 recall: 0.0870	 QPS: 673	Comps: 1058	 Hops: 87.4348
range: 1996461	 recall: 0.0870	 QPS: 794	Comps: 783	 Hops: 87.4348
range: 1996462	 recall: 0.1304	 QPS: 477	Comps: 1522	 Hops: 130.9130
range: 1996537	 recall: 0.0870	 QPS: 646	Comps: 1142	 Hops: 87.9565
range: 1996538	 recall: 0.0435	 QPS: 1399	Comps: 515	 Hops: 43.5652
range: 1996539	 recall: 0.0435	 QPS: 2319	Comps: 202	 Hops: 43.7826
range: 1996613	 recall: 0.0435	 QPS: 1975	Comps: 303	 Hops: 43.7391
range: 1996614	 recall: 0.0435	 QPS: 1437	Comps: 496	 Hops: 43.6087
range: 1996690	 recall: 0.0435	 QPS: 1330	Comps: 537	 Hops: 43.6087
range: 1996691	 recall: 0.0870	 QPS: 938	Comps: 652	 Hops: 87.2609
