Start time: 08:26
Use SSE
dataset: spacev10m
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/spacev10m/base10M.fvecs
query_path: /mnt/data/mocheng/dataset/spacev10m/query10k.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_random/sif_gt_sel_10000_1_100000_random_10.json
method: compact
index_k: 8
ef_max: 1000
ef_construction: 1000
nthreads: 1
ef_search: 150
qrange_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_random/qrangesel_10000_1_100000_random.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_random/attr_sel_1_100000_random.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/spacev10m/base10M.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 18.1291280s
search ef:
vertex in set: {150}
Total edge:1770181894
Average degree:177.018
Max. nns length of one point195
Sum of forward nn #: 1770181894
Avg. forward nn #: 177.018
Avg. delta nn #: 177.018
# Load Index Time: 40.8836520s
load index done

Search ef: 150
========================
range: 998307	 recall: 0.0783	 QPS: 2910	Comps: 253	 Hops: 13.2000
range: 998383	 recall: 0.0817	 QPS: 2279	Comps: 372	 Hops: 18.3667
range: 998384	 recall: 0.1900	 QPS: 1278	Comps: 647	 Hops: 31.5000
range: 998385	 recall: 0.0500	 QPS: 6668	Comps: 129	 Hops: 7.9333
range: 998459	 recall: 0.1633	 QPS: 1487	Comps: 569	 Hops: 30.7667
range: 998460	 recall: 0.5483	 QPS: 459	Comps: 1742	 Hops: 94.7500
range: 998461	 recall: 0.1567	 QPS: 1789	Comps: 454	 Hops: 27.0500
range: 998535	 recall: 0.1483	 QPS: 1612	Comps: 522	 Hops: 26.0333
range: 998536	 recall: 1.1333	 QPS: 204	Comps: 3942	 Hops: 208.7167
range: 998537	 recall: 0.4667	 QPS: 542	Comps: 1532	 Hops: 81.7667
range: 998611	 recall: 0.1583	 QPS: 1664	Comps: 484	 Hops: 26.9000
range: 998612	 recall: 0.7200	 QPS: 348	Comps: 2205	 Hops: 127.8667
range: 998613	 recall: 0.6617	 QPS: 407	Comps: 1939	 Hops: 112.0667
range: 998614	 recall: 0.1983	 QPS: 1649	Comps: 499	 Hops: 31.6167
range: 998687	 recall: 0.2283	 QPS: 1192	Comps: 644	 Hops: 36.7167
range: 998688	 recall: 0.7050	 QPS: 348	Comps: 2258	 Hops: 124.9333
range: 998689	 recall: 1.0400	 QPS: 241	Comps: 3275	 Hops: 182.6000
range: 998690	 recall: 0.4067	 QPS: 590	Comps: 1410	 Hops: 73.9833
range: 998763	 recall: 0.1233	 QPS: 1764	Comps: 473	 Hops: 23.9167
range: 998764	 recall: 0.6217	 QPS: 418	Comps: 1981	 Hops: 109.8167
range: 998765	 recall: 1.2483	 QPS: 201	Comps: 4015	 Hops: 216.4500
range: 998766	 recall: 0.7283	 QPS: 370	Comps: 2185	 Hops: 120.9833
range: 998767	 recall: 0.0333	 QPS: 5450	Comps: 149	 Hops: 7.7667
range: 998840	 recall: 0.3617	 QPS: 652	Comps: 1069	 Hops: 62.9500
range: 998841	 recall: 1.5233	 QPS: 160	Comps: 5055	 Hops: 268.7500
range: 998842	 recall: 1.1233	 QPS: 206	Comps: 3642	 Hops: 198.1833
range: 998843	 recall: 0.0800	 QPS: 2970	Comps: 276	 Hops: 12.9667
range: 998916	 recall: 0.1783	 QPS: 1532	Comps: 519	 Hops: 31.6000
range: 998917	 recall: 0.8983	 QPS: 279	Comps: 2658	 Hops: 160.6167
