Start time: 08:55
dataset: deep10m
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/deep10m/base.10M.fvecs
query_path: /mnt/data/mocheng/dataset/deep10m/query.public.10K.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/deep10m/label/sel_1_100000_random/sif_gt_sel_7000_1_100000_random_10.json
method: compact
index_k: 8
ef_max: 500
ef_construction: 1000
nthreads: 1
ef_search: 500
qrange_path: /mnt/data/mocheng/dataset/deep10m/label/sel_1_100000_random/qrangesel_7000_1_100000_random.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/deep10m/label/sel_1_100000_random/attr_sel_1_100000_random.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/deep10m/base.10M.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 17.5484230s
search ef:
vertex in set: {500}
Max. nns length of one point166
Sum of forward nn #: 1537864604
Avg. forward nn #: 153.786
Avg. delta nn #: 153.786
# Load Index Time: 40.3969170s

Search ef: 500
========================
range: 697175	 recall: 0.0455	 QPS: 3629	Comps: 210	 Hops: 23.0682
range: 697176	 recall: 0.0682	 QPS: 2322	Comps: 331	 Hops: 34.3864
range: 697177	 recall: 0.0682	 QPS: 2330	Comps: 325	 Hops: 34.4545
range: 697252	 recall: 0.0455	 QPS: 3905	Comps: 187	 Hops: 23.0909
range: 697253	 recall: 0.0227	 QPS: 6169	Comps: 121	 Hops: 11.5455
range: 697404	 recall: 0.0455	 QPS: 3232	Comps: 234	 Hops: 23.5000
range: 697405	 recall: 0.0455	 QPS: 2699	Comps: 316	 Hops: 22.8864
range: 697480	 recall: 0.0682	 QPS: 2471	Comps: 310	 Hops: 34.5227
range: 697481	 recall: 0.0455	 QPS: 3282	Comps: 250	 Hops: 22.9773
range: 697482	 recall: 0.0455	 QPS: 3396	Comps: 228	 Hops: 22.9545
range: 697556	 recall: 0.0205	 QPS: 7831	Comps: 92	 Hops: 11.5455
range: 697557	 recall: 0.2705	 QPS: 559	Comps: 1390	 Hops: 137.7727
range: 697558	 recall: 0.0227	 QPS: 5692	Comps: 157	 Hops: 11.4091
range: 697632	 recall: 0.1136	 QPS: 1134	Comps: 733	 Hops: 57.4773
range: 697633	 recall: 0.4318	 QPS: 331	Comps: 2371	 Hops: 219.6591
range: 697634	 recall: 0.1341	 QPS: 1170	Comps: 645	 Hops: 69.0909
range: 697708	 recall: 0.2250	 QPS: 592	Comps: 1395	 Hops: 114.8409
range: 697709	 recall: 0.6955	 QPS: 195	Comps: 4117	 Hops: 356.5227
range: 697710	 recall: 0.4977	 QPS: 281	Comps: 2863	 Hops: 252.5455
range: 697711	 recall: 0.1364	 QPS: 1052	Comps: 722	 Hops: 68.8409
range: 697784	 recall: 0.0455	 QPS: 2926	Comps: 281	 Hops: 22.9545
range: 697785	 recall: 0.6795	 QPS: 211	Comps: 3759	 Hops: 345.0909
range: 697786	 recall: 0.5455	 QPS: 268	Comps: 2995	 Hops: 275.5682
range: 697787	 recall: 0.0909	 QPS: 1665	Comps: 461	 Hops: 46.1136
range: 697860	 recall: 0.0909	 QPS: 1436	Comps: 595	 Hops: 45.8409
range: 697861	 recall: 0.5364	 QPS: 262	Comps: 2971	 Hops: 275.6136
range: 697862	 recall: 0.7045	 QPS: 193	Comps: 4192	 Hops: 356.1136
range: 697863	 recall: 0.2045	 QPS: 783	Comps: 963	 Hops: 103.5000
range: 697864	 recall: 0.0455	 QPS: 3770	Comps: 189	 Hops: 23.0682
range: 697937	 recall: 0.3136	 QPS: 385	Comps: 2167	 Hops: 160.6136
range: 697938	 recall: 1.3500	 QPS: 102	Comps: 7779	 Hops: 690.7045
range: 697939	 recall: 0.4250	 QPS: 320	Comps: 2530	 Hops: 218.0909
range: 697940	 recall: 0.0227	 QPS: 5994	Comps: 138	 Hops: 11.5455
range: 698013	 recall: 0.1818	 QPS: 768	Comps: 1041	 Hops: 92.0682
range: 698014	 recall: 1.1045	 QPS: 126	Comps: 6282	 Hops: 562.3864
range: 698015	 recall: 0.5659	 QPS: 228	Comps: 3530	 Hops: 286.6818
range: 698090	 recall: 1.2773	 QPS: 104	Comps: 7588	 Hops: 654.3409
range: 698091	 recall: 1.0591	 QPS: 130	Comps: 6165	 Hops: 539.1136
range: 698092	 recall: 0.2659	 QPS: 568	Comps: 1372	 Hops: 137.7955
range: 698166	 recall: 0.5000	 QPS: 285	Comps: 2746	 Hops: 252.6818
range: 698167	 recall: 1.6295	 QPS: 82	Comps: 9809	 Hops: 827.9318
range: 698168	 recall: 0.2682	 QPS: 517	Comps: 1510	 Hops: 137.8864
range: 698243	 recall: 2.5068	 QPS: 53	Comps: 14804	 Hops: 1275.4773
range: 698244	 recall: 0.5432	 QPS: 253	Comps: 3148	 Hops: 276.2954
range: 698319	 recall: 1.4932	 QPS: 91	Comps: 8605	 Hops: 757.5455
range: 698320	 recall: 0.9295	 QPS: 144	Comps: 5524	 Hops: 470.1591
range: 698321	 recall: 0.1818	 QPS: 744	Comps: 1058	 Hops: 91.7955
range: 698395	 recall: 1.2659	 QPS: 104	Comps: 7701	 Hops: 642.5682
range: 698396	 recall: 1.6159	 QPS: 82	Comps: 9778	 Hops: 826.2955
range: 698397	 recall: 0.2727	 QPS: 499	Comps: 1605	 Hops: 137.8409
range: 698471	 recall: 0.4023	 QPS: 337	Comps: 2407	 Hops: 206.7727
range: 698472	 recall: 1.7409	 QPS: 78	Comps: 10167	 Hops: 884.2045
range: 698473	 recall: 0.5227	 QPS: 273	Comps: 2883	 Hops: 264.3864
range: 698548	 recall: 2.5318	 QPS: 54	Comps: 14928	 Hops: 1297.3182
range: 698549	 recall: 1.1432	 QPS: 118	Comps: 6788	 Hops: 586.1136
range: 698550	 recall: 0.0909	 QPS: 1645	Comps: 481	 Hops: 45.8409
