Start time: 08:55
dataset: deep10m
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/deep10m/base.10M.fvecs
query_path: /mnt/data/mocheng/dataset/deep10m/query.public.10K.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/deep10m/label/sel_1_100000_random/sif_gt_sel_7000_1_100000_random_10.json
method: compact
index_k: 8
ef_max: 500
ef_construction: 1000
nthreads: 1
ef_search: 400
qrange_path: /mnt/data/mocheng/dataset/deep10m/label/sel_1_100000_random/qrangesel_7000_1_100000_random.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/deep10m/label/sel_1_100000_random/attr_sel_1_100000_random.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/deep10m/base.10M.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 16.0019170s
search ef:
vertex in set: {400}
Max. nns length of one point166
Sum of forward nn #: 1537864604
Avg. forward nn #: 153.786
Avg. delta nn #: 153.786
# Load Index Time: 42.0601270s

Search ef: 400
========================
range: 697175	 recall: 0.0455	 QPS: 4262	Comps: 180	 Hops: 18.5000
range: 697176	 recall: 0.0682	 QPS: 2820	Comps: 273	 Hops: 27.5682
range: 697177	 recall: 0.0682	 QPS: 2743	Comps: 280	 Hops: 27.6591
range: 697252	 recall: 0.0455	 QPS: 4718	Comps: 157	 Hops: 18.5682
range: 697253	 recall: 0.0227	 QPS: 3049	Comps: 106	 Hops: 9.2727
range: 697404	 recall: 0.0455	 QPS: 1655	Comps: 198	 Hops: 18.9773
range: 697405	 recall: 0.0455	 QPS: 3286	Comps: 264	 Hops: 18.3636
range: 697480	 recall: 0.0682	 QPS: 2978	Comps: 260	 Hops: 27.7045
range: 697481	 recall: 0.0455	 QPS: 3998	Comps: 206	 Hops: 18.4545
range: 697482	 recall: 0.0455	 QPS: 4036	Comps: 196	 Hops: 18.4091
range: 697556	 recall: 0.0205	 QPS: 9246	Comps: 79	 Hops: 9.2727
range: 697557	 recall: 0.2705	 QPS: 672	Comps: 1176	 Hops: 110.5682
range: 697558	 recall: 0.0227	 QPS: 6779	Comps: 134	 Hops: 9.1364
range: 697632	 recall: 0.1136	 QPS: 1376	Comps: 614	 Hops: 46.1136
range: 697633	 recall: 0.4318	 QPS: 400	Comps: 2026	 Hops: 176.5682
