Start time: 08:55
dataset: deep10m
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/deep10m/base.10M.fvecs
query_path: /mnt/data/mocheng/dataset/deep10m/query.public.10K.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/deep10m/label/sel_1_100000_random/sif_gt_sel_7000_1_100000_random_10.json
method: compact
index_k: 8
ef_max: 500
ef_construction: 1000
nthreads: 1
ef_search: 150
qrange_path: /mnt/data/mocheng/dataset/deep10m/label/sel_1_100000_random/qrangesel_7000_1_100000_random.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/deep10m/label/sel_1_100000_random/attr_sel_1_100000_random.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/deep10m/base.10M.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 15.8510290s
search ef:
vertex in set: {150}
Max. nns length of one point166
Sum of forward nn #: 1537864604
Avg. forward nn #: 153.786
Avg. delta nn #: 153.786
# Load Index Time: 42.2110170s

Search ef: 150
========================
range: 697175	 recall: 0.0455	 QPS: 8909	Comps: 90	 Hops: 7.2500
range: 697176	 recall: 0.0682	 QPS: 6040	Comps: 133	 Hops: 10.7500
range: 697177	 recall: 0.0682	 QPS: 5680	Comps: 145	 Hops: 10.6136
range: 697252	 recall: 0.0455	 QPS: 10402	Comps: 73	 Hops: 7.2727
range: 697253	 recall: 0.0227	 QPS: 14403	Comps: 57	 Hops: 3.5909
range: 697404	 recall: 0.0409	 QPS: 7668	Comps: 105	 Hops: 7.6364
range: 697405	 recall: 0.0455	 QPS: 7380	Comps: 118	 Hops: 7.0227
range: 697480	 recall: 0.0682	 QPS: 6449	Comps: 126	 Hops: 10.6591
range: 697481	 recall: 0.0432	 QPS: 8727	Comps: 95	 Hops: 7.2045
range: 697482	 recall: 0.0455	 QPS: 8415	Comps: 100	 Hops: 7.0455
range: 697556	 recall: 0.0182	 QPS: 19358	Comps: 39	 Hops: 3.5909
range: 697557	 recall: 0.2614	 QPS: 1448	Comps: 571	 Hops: 42.6591
range: 697558	 recall: 0.0227	 QPS: 16290	Comps: 55	 Hops: 3.4545
range: 697632	 recall: 0.1045	 QPS: 2988	Comps: 294	 Hops: 18.1591
range: 697633	 recall: 0.4205	 QPS: 843	Comps: 997	 Hops: 68.7273
range: 697634	 recall: 0.1295	 QPS: 2979	Comps: 271	 Hops: 21.5227
range: 697708	 recall: 0.2159	 QPS: 1504	Comps: 581	 Hops: 35.6591
range: 697709	 recall: 0.6773	 QPS: 504	Comps: 1694	 Hops: 110.5682
range: 697710	 recall: 0.4795	 QPS: 586	Comps: 1172	 Hops: 77.8864
range: 697711	 recall: 0.1318	 QPS: 2628	Comps: 307	 Hops: 21.1818
range: 697784	 recall: 0.0432	 QPS: 7335	Comps: 117	 Hops: 7.2727
range: 697785	 recall: 0.6705	 QPS: 545	Comps: 1555	 Hops: 107.2045
range: 697786	 recall: 0.5273	 QPS: 660	Comps: 1220	 Hops: 85.3864
range: 697787	 recall: 0.0886	 QPS: 4263	Comps: 192	 Hops: 14.3409
range: 697860	 recall: 0.0909	 QPS: 3760	Comps: 236	 Hops: 14.0455
range: 697861	 recall: 0.5182	 QPS: 694	Comps: 1214	 Hops: 85.2727
range: 697862	 recall: 0.6886	 QPS: 508	Comps: 1700	 Hops: 110.4091
range: 697863	 recall: 0.2045	 QPS: 1935	Comps: 428	 Hops: 32.0909
range: 697864	 recall: 0.0455	 QPS: 8832	Comps: 91	 Hops: 7.2045
range: 697937	 recall: 0.3023	 QPS: 1023	Comps: 852	 Hops: 49.4091
range: 697938	 recall: 1.3205	 QPS: 267	Comps: 3192	 Hops: 214.5682
range: 697939	 recall: 0.4136	 QPS: 826	Comps: 1032	 Hops: 67.4545
range: 697940	 recall: 0.0227	 QPS: 16135	Comps: 54	 Hops: 3.6818
range: 698013	 recall: 0.1795	 QPS: 1991	Comps: 428	 Hops: 28.5909
range: 698014	 recall: 1.0955	 QPS: 334	Comps: 2564	 Hops: 173.6591
range: 698015	 recall: 0.5591	 QPS: 581	Comps: 1484	 Hops: 88.5227
range: 698090	 recall: 1.2614	 QPS: 276	Comps: 3118	 Hops: 202.4773
range: 698091	 recall: 1.0500	 QPS: 345	Comps: 2459	 Hops: 166.3409
range: 698092	 recall: 0.2614	 QPS: 1474	Comps: 568	 Hops: 42.6818
range: 698166	 recall: 0.4909	 QPS: 746	Comps: 1144	 Hops: 77.8182
range: 698167	 recall: 1.5886	 QPS: 201	Comps: 4028	 Hops: 256.6818
range: 698168	 recall: 0.2614	 QPS: 1358	Comps: 623	 Hops: 42.9318
range: 698243	 recall: 2.4432	 QPS: 141	Comps: 6099	 Hops: 394.2954
range: 698244	 recall: 0.5273	 QPS: 659	Comps: 1298	 Hops: 85.7500
range: 698319	 recall: 1.4636	 QPS: 228	Comps: 3526	 Hops: 234.4545
range: 698320	 recall: 0.9114	 QPS: 367	Comps: 2242	 Hops: 144.7955
range: 698321	 recall: 0.1818	 QPS: 1984	Comps: 437	 Hops: 28.2045
range: 698395	 recall: 1.2455	 QPS: 279	Comps: 3128	 Hops: 198.4318
range: 698396	 recall: 1.5614	 QPS: 213	Comps: 3983	 Hops: 255.0909
range: 698397	 recall: 0.2705	 QPS: 1338	Comps: 654	 Hops: 42.5227
range: 698471	 recall: 0.3932	 QPS: 890	Comps: 966	 Hops: 63.8409
range: 698472	 recall: 1.7023	 QPS: 206	Comps: 4165	 Hops: 273.4546
range: 698473	 recall: 0.5136	 QPS: 700	Comps: 1199	 Hops: 81.7955
range: 698548	 recall: 2.4750	 QPS: 141	Comps: 6063	 Hops: 400.4773
range: 698549	 recall: 1.1205	 QPS: 297	Comps: 2849	 Hops: 182.0227
range: 698550	 recall: 0.0909	 QPS: 4477	Comps: 190	 Hops: 14.0455
range: 698586	 recall: 0.0205	 QPS: 15930	Comps: 54	 Hops: 3.6818
range: 698624	 recall: 1.4864	 QPS: 232	Comps: 3492	 Hops: 237.8409
range: 698625	 recall: 1.5386	 QPS: 233	Comps: 3632	 Hops: 244.4318
range: 698626	 recall: 0.2909	 QPS: 1230	Comps: 688	 Hops: 46.4545
range: 698627	 recall: 0.0227	 QPS: 17426	Comps: 46	 Hops: 3.5455
