Start time: 09:25
Use SSE
dataset: sift10M
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
query_path: /mnt/data/mocheng/dataset/sift10m/sift10m_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_dist/sif_gt_sel_20000_1_100000_in_dist_10.json
method: compact
index_k: 8
ef_max: 1000
ef_construction: 1000
nthreads: 1
ef_search: 300
qrange_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_dist/qrangesel_20000_1_100000_in_dist.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_dist/attr_sel_1_100000_dist.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 20.5825800s
search ef:
vertex in set: {300}
Max. nns length of one point187
Sum of forward nn #: 1847338048
Avg. forward nn #: 184.734
Avg. delta nn #: 184.734
# Load Index Time: 48.6813250s
load index done

Search ef: 300
========================
range: 1015158	 recall: 11.8000	 QPS: 15	Comps: 48499	 Hops: 3657.0000
range: 1015777	 recall: 0.5000	 QPS: 297	Comps: 2562	 Hops: 157.5000
range: 1015914	 recall: 12.8500	 QPS: 15	Comps: 48984	 Hops: 3983.0000
range: 1016082	 recall: 0.5000	 QPS: 311	Comps: 2382	 Hops: 154.0000
range: 1016238	 recall: 0.5000	 QPS: 245	Comps: 3150	 Hops: 156.0000
range: 1016277	 recall: 0.5000	 QPS: 491	Comps: 1152	 Hops: 153.0000
range: 1016467	 recall: 0.5000	 QPS: 318	Comps: 2280	 Hops: 153.0000
range: 1017154	 recall: 0.9000	 QPS: 158	Comps: 4925	 Hops: 306.0000
range: 1017307	 recall: 0.5000	 QPS: 344	Comps: 2261	 Hops: 151.5000
range: 1018066	 recall: 0.5000	 QPS: 346	Comps: 2204	 Hops: 151.0000
range: 1018222	 recall: 0.5000	 QPS: 445	Comps: 1541	 Hops: 153.0000
range: 1027225	 recall: 1.0000	 QPS: 196	Comps: 3625	 Hops: 304.5000
range: 1029052	 recall: 0.5000	 QPS: 397	Comps: 1710	 Hops: 151.5000
range: 1029662	 recall: 0.5000	 QPS: 303	Comps: 2424	 Hops: 152.5000
range: 1032718	 recall: 0.5000	 QPS: 307	Comps: 2424	 Hops: 152.5000
range: 1038822	 recall: 0.5000	 QPS: 335	Comps: 2208	 Hops: 154.5000
range: 1051029	 recall: 0.5000	 QPS: 354	Comps: 2238	 Hops: 151.0000
range: 1059573	 recall: 0.4500	 QPS: 307	Comps: 2476	 Hops: 153.5000
range: 1072997	 recall: 0.5000	 QPS: 261	Comps: 2254	 Hops: 152.0000
range: 1075442	 recall: 0.5000	 QPS: 362	Comps: 2032	 Hops: 154.0000
range: 1076663	 recall: 0.5000	 QPS: 353	Comps: 2118	 Hops: 152.0000
range: 1079104	 recall: 0.5000	 QPS: 484	Comps: 1245	 Hops: 154.0000
range: 1086730	 recall: 0.5000	 QPS: 311	Comps: 2366	 Hops: 154.0000
range: 1088260	 recall: 1.0000	 QPS: 161	Comps: 4846	 Hops: 304.5000
range: 1089786	 recall: 0.5000	 QPS: 348	Comps: 2154	 Hops: 153.0000
range: 1090091	 recall: 0.5000	 QPS: 353	Comps: 2110	 Hops: 153.5000
range: 1090392	 recall: 0.5000	 QPS: 368	Comps: 2002	 Hops: 152.5000
range: 1091006	 recall: 0.5000	 QPS: 423	Comps: 1553	 Hops: 153.0000
range: 1091464	 recall: 0.5000	 QPS: 388	Comps: 1831	 Hops: 152.0000
range: 1092605	 recall: 1.0000	 QPS: 153	Comps: 4888	 Hops: 305.0000
range: 1092986	 recall: 0.5000	 QPS: 407	Comps: 1736	 Hops: 151.5000
range: 1093005	 recall: 0.5000	 QPS: 364	Comps: 1911	 Hops: 153.0000
range: 1093167	 recall: 1.0000	 QPS: 176	Comps: 4053	 Hops: 305.5000
range: 1093253	 recall: 0.5000	 QPS: 379	Comps: 1936	 Hops: 151.5000
range: 1093293	 recall: 0.5000	 QPS: 305	Comps: 2428	 Hops: 153.5000
range: 1093295	 recall: 0.5000	 QPS: 467	Comps: 1302	 Hops: 152.0000
range: 1093299	 recall: 0.5000	 QPS: 392	Comps: 1715	 Hops: 153.5000
range: 1093300	 recall: 0.5000	 QPS: 254	Comps: 3062	 Hops: 153.5000
range: 1093310	 recall: 22.8500	 QPS: 8	Comps: 91248	 Hops: 7024.5000
range: 1093326	 recall: 0.4500	 QPS: 275	Comps: 2712	 Hops: 152.0000
range: 1093333	 recall: 0.5000	 QPS: 515	Comps: 1204	 Hops: 151.5000
range: 1093371	 recall: 0.5000	 QPS: 295	Comps: 2738	 Hops: 152.5000
range: 1093524	 recall: 0.5000	 QPS: 334	Comps: 2360	 Hops: 151.0000
range: 1093744	 recall: 40.8500	 QPS: 4	Comps: 174879	 Hops: 12481.0000
range: 1093745	 recall: 0.5000	 QPS: 385	Comps: 1772	 Hops: 154.0000
range: 1093746	 recall: 0.4500	 QPS: 277	Comps: 2848	 Hops: 151.5000
range: 1093757	 recall: 0.5000	 QPS: 362	Comps: 2070	 Hops: 152.0000
range: 1094207	 recall: 0.5000	 QPS: 316	Comps: 2257	 Hops: 153.0000
range: 1095126	 recall: 0.5000	 QPS: 313	Comps: 2450	 Hops: 151.0000
range: 1096653	 recall: 0.5000	 QPS: 432	Comps: 1568	 Hops: 152.0000
range: 1096801	 recall: 0.5000	 QPS: 333	Comps: 2281	 Hops: 152.5000
range: 1098021	 recall: 0.5000	 QPS: 323	Comps: 2273	 Hops: 151.5000
range: 1102294	 recall: 0.5000	 QPS: 119	Comps: 2763	 Hops: 153.0000
range: 1103515	 recall: 1.0000	 QPS: 174	Comps: 4153	 Hops: 303.5000
range: 1104125	 recall: 0.5000	 QPS: 367	Comps: 1880	 Hops: 152.5000
range: 1104129	 recall: 0.5000	 QPS: 321	Comps: 2410	 Hops: 152.0000
range: 1105345	 recall: 0.5000	 QPS: 369	Comps: 1898	 Hops: 152.0000
range: 1109008	 recall: 0.5000	 QPS: 338	Comps: 2185	 Hops: 151.5000
range: 1126708	 recall: 0.5000	 QPS: 278	Comps: 1808	 Hops: 155.0000
range: 1129154	 recall: 0.5000	 QPS: 326	Comps: 2392	 Hops: 151.5000
range: 1136478	 recall: 0.5000	 QPS: 406	Comps: 1778	 Hops: 152.0000
range: 1145018	 recall: 0.5000	 QPS: 349	Comps: 1931	 Hops: 154.0000
range: 1151732	 recall: 0.5000	 QPS: 354	Comps: 1966	 Hops: 152.0000
range: 1152346	 recall: 0.5000	 QPS: 416	Comps: 1585	 Hops: 156.0000
range: 1156005	 recall: 0.5000	 QPS: 304	Comps: 2448	 Hops: 154.0000
range: 1157226	 recall: 0.5000	 QPS: 301	Comps: 2518	 Hops: 153.0000
range: 1164554	 recall: 0.5000	 QPS: 332	Comps: 2140	 Hops: 152.0000
range: 1165775	 recall: 0.5000	 QPS: 322	Comps: 2309	 Hops: 152.5000
