Start time: 09:25
Use SSE
dataset: sift10M
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
query_path: /mnt/data/mocheng/dataset/sift10m/sift10m_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_dist/sif_gt_sel_20000_1_100000_in_dist_10.json
method: compact
index_k: 8
ef_max: 1000
ef_construction: 1000
nthreads: 1
ef_search: 10
qrange_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_dist/qrangesel_20000_1_100000_in_dist.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_dist/attr_sel_1_100000_dist.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 19.0697430s
search ef:
vertex in set: {10}
Max. nns length of one point187
Sum of forward nn #: 1847338048
Avg. forward nn #: 184.734
Avg. delta nn #: 184.734
# Load Index Time: 50.1990680s
load index done

Search ef: 10
========================
range: 1015158	 recall: 8.8000	 QPS: 74	Comps: 5052	 Hops: 218.5000
range: 1015777	 recall: 0.1500	 QPS: 1862	Comps: 308	 Hops: 12.5000
range: 1015914	 recall: 9.2000	 QPS: 86	Comps: 5251	 Hops: 246.0000
range: 1016082	 recall: 0.4500	 QPS: 1341	Comps: 270	 Hops: 11.5000
range: 1016238	 recall: 0.1000	 QPS: 2210	Comps: 301	 Hops: 11.5000
range: 1016277	 recall: 0.4000	 QPS: 2378	Comps: 261	 Hops: 9.5000
range: 1016467	 recall: 0.3000	 QPS: 2372	Comps: 275	 Hops: 9.0000
range: 1017154	 recall: 0.3000	 QPS: 208	Comps: 593	 Hops: 23.0000
range: 1017307	 recall: 0.4500	 QPS: 3361	Comps: 190	 Hops: 7.0000
range: 1018066	 recall: 0.4000	 QPS: 3788	Comps: 148	 Hops: 7.5000
range: 1018222	 recall: 0.3500	 QPS: 3546	Comps: 174	 Hops: 9.5000
range: 1027225	 recall: 0.8000	 QPS: 1408	Comps: 461	 Hops: 20.0000
range: 1029052	 recall: 0.2000	 QPS: 3490	Comps: 171	 Hops: 8.0000
range: 1029662	 recall: 0.1000	 QPS: 1085	Comps: 261	 Hops: 9.5000
range: 1032718	 recall: 0.2500	 QPS: 2336	Comps: 276	 Hops: 9.0000
range: 1038822	 recall: 0.1500	 QPS: 1645	Comps: 276	 Hops: 14.0000
range: 1051029	 recall: 0.3500	 QPS: 3953	Comps: 179	 Hops: 6.5000
range: 1059573	 recall: 0.0500	 QPS: 2959	Comps: 213	 Hops: 9.5000
range: 1072997	 recall: 0.2500	 QPS: 1143	Comps: 162	 Hops: 9.0000
range: 1075442	 recall: 0.5000	 QPS: 2907	Comps: 213	 Hops: 11.0000
range: 1076663	 recall: 0.1000	 QPS: 3072	Comps: 207	 Hops: 8.0000
range: 1079104	 recall: 0.5000	 QPS: 2782	Comps: 223	 Hops: 9.5000
range: 1086730	 recall: 0.2000	 QPS: 2475	Comps: 216	 Hops: 12.5000
range: 1088260	 recall: 0.6500	 QPS: 1210	Comps: 510	 Hops: 18.0000
range: 1089786	 recall: 0.3500	 QPS: 2882	Comps: 227	 Hops: 10.0000
range: 1090091	 recall: 0.4500	 QPS: 3190	Comps: 191	 Hops: 12.0000
range: 1090392	 recall: 0.3500	 QPS: 2169	Comps: 193	 Hops: 8.0000
range: 1091006	 recall: 0.5000	 QPS: 2457	Comps: 282	 Hops: 8.5000
range: 1091464	 recall: 0.4000	 QPS: 3268	Comps: 199	 Hops: 8.0000
range: 1092605	 recall: 0.3000	 QPS: 1121	Comps: 516	 Hops: 17.0000
range: 1092986	 recall: 0.0000	 QPS: 2628	Comps: 207	 Hops: 8.0000
