Start time: 06:58
Use SSE
dataset: YTRGB1m
data_size: 1000000
dataset_path: /mnt/data/mocheng/dataset/youtube1m/rgb.fvecs
query_path: /mnt/data/mocheng/dataset/youtube1m/rgb_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/youtube1m/label/sel_1_100000_real/sif_gt_sel_10_1_100000_real_10.json
method: compact
index_k: 8
ef_max: 500
ef_construction: 1000
nthreads: 1
ef_search: 15
qrange_path: /mnt/data/mocheng/dataset/youtube1m/label/sel_1_100000_real/qrangesel_10_1_100000_real.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/youtube1m/label/sel_1_100000_real/attr_sel_1_100000_real.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/youtube1m/rgb.fvecs
# of vecs: 1000000
get data size:1000000 query size:10000
get data label size:1000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 3.9207730s
search ef:
vertex in set: {15}
Total edge:41703130
Average degree:41.7031
Max. nns length of one point139
Sum of forward nn #: 41703130
Avg. forward nn #: 41.7031
Avg. delta nn #: 41.7031
# Load Index Time: 1.0633020s
load index done

Search ef: 15
========================
range: 100001	 recall: 9.6167	 QPS: 8	Comps: 62620	 Hops: 296.6667
range: 100002	 recall: 9.3900	 QPS: 8	Comps: 60066	 Hops: 282.8000
range: 100003	 recall: 8.6067	 QPS: 9	Comps: 52541	 Hops: 254.7333
range: 100004	 recall: 7.0867	 QPS: 12	Comps: 40102	 Hops: 208.0000
range: 100005	 recall: 5.4100	 QPS: 18	Comps: 27680	 Hops: 153.9667
range: 100006	 recall: 4.9267	 QPS: 18	Comps: 27231	 Hops: 141.5333
range: 100007	 recall: 4.5133	 QPS: 21	Comps: 23275	 Hops: 136.1333
range: 100008	 recall: 3.6700	 QPS: 24	Comps: 20018	 Hops: 108.3000
range: 100009	 recall: 3.8700	 QPS: 24	Comps: 20064	 Hops: 117.7333
range: 100010	 recall: 4.1067	 QPS: 25	Comps: 19274	 Hops: 116.7667
range: 100011	 recall: 3.5467	 QPS: 30	Comps: 16131	 Hops: 101.0000
range: 100012	 recall: 3.5100	 QPS: 27	Comps: 18079	 Hops: 99.8667
range: 100013	 recall: 3.1000	 QPS: 27	Comps: 18051	 Hops: 92.7000
range: 100014	 recall: 2.4800	 QPS: 35	Comps: 14035	 Hops: 76.3667
range: 100015	 recall: 2.2533	 QPS: 41	Comps: 12053	 Hops: 66.2333
range: 100016	 recall: 2.4367	 QPS: 40	Comps: 12163	 Hops: 73.5333
range: 100017	 recall: 2.5800	 QPS: 42	Comps: 11368	 Hops: 70.7000
range: 100018	 recall: 2.3900	 QPS: 39	Comps: 12452	 Hops: 65.3667
range: 100019	 recall: 1.7700	 QPS: 55	Comps: 8987	 Hops: 51.7667
range: 100020	 recall: 2.0700	 QPS: 48	Comps: 10162	 Hops: 61.3000
range: 100021	 recall: 2.0733	 QPS: 45	Comps: 10376	 Hops: 58.6667
range: 100022	 recall: 2.1833	 QPS: 45	Comps: 10865	 Hops: 60.9333
range: 100023	 recall: 1.9033	 QPS: 41	Comps: 11801	 Hops: 56.4333
range: 100024	 recall: 1.7167	 QPS: 48	Comps: 10354	 Hops: 51.3000
range: 100025	 recall: 1.8433	 QPS: 49	Comps: 10035	 Hops: 54.6667
range: 100026	 recall: 1.7967	 QPS: 52	Comps: 9443	 Hops: 50.8000
range: 100027	 recall: 1.9233	 QPS: 46	Comps: 10432	 Hops: 56.1667
range: 100028	 recall: 1.1133	 QPS: 73	Comps: 6790	 Hops: 35.7667
range: 100029	 recall: 1.9000	 QPS: 51	Comps: 9397	 Hops: 56.7667
range: 100030	 recall: 1.3233	 QPS: 59	Comps: 8447	 Hops: 39.5000
range: 100031	 recall: 1.6833	 QPS: 56	Comps: 8522	 Hops: 48.7333
range: 100032	 recall: 1.8000	 QPS: 49	Comps: 9897	 Hops: 50.9333
range: 100033	 recall: 1.4233	 QPS: 60	Comps: 8199	 Hops: 44.7667
range: 100034	 recall: 1.0933	 QPS: 84	Comps: 5802	 Hops: 33.6000
range: 100035	 recall: 1.6133	 QPS: 54	Comps: 8895	 Hops: 49.2667
range: 100036	 recall: 1.4600	 QPS: 63	Comps: 7772	 Hops: 42.9667
range: 100037	 recall: 1.2967	 QPS: 73	Comps: 6696	 Hops: 41.9000
range: 100038	 recall: 1.3933	 QPS: 60	Comps: 8165	 Hops: 43.3667
range: 100039	 recall: 0.9900	 QPS: 86	Comps: 5651	 Hops: 31.0667
range: 100040	 recall: 1.3400	 QPS: 61	Comps: 8067	 Hops: 39.0000
range: 100041	 recall: 0.9633	 QPS: 95	Comps: 5104	 Hops: 28.4000
range: 100042	 recall: 1.1167	 QPS: 90	Comps: 5433	 Hops: 35.0000
range: 100043	 recall: 1.7700	 QPS: 48	Comps: 10366	 Hops: 44.2000
range: 100044	 recall: 1.1433	 QPS: 78	Comps: 6246	 Hops: 35.4000
range: 100045	 recall: 1.0500	 QPS: 88	Comps: 5596	 Hops: 28.6000
range: 100046	 recall: 1.3100	 QPS: 71	Comps: 6895	 Hops: 40.4000
