Start time: 06:58
Use SSE
dataset: YTRGB1m
data_size: 1000000
dataset_path: /mnt/data/mocheng/dataset/youtube1m/rgb.fvecs
query_path: /mnt/data/mocheng/dataset/youtube1m/rgb_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/youtube1m/label/sel_1_100000_real/sif_gt_sel_10_1_100000_real_10.json
method: compact
index_k: 8
ef_max: 500
ef_construction: 1000
nthreads: 1
ef_search: 5
qrange_path: /mnt/data/mocheng/dataset/youtube1m/label/sel_1_100000_real/qrangesel_10_1_100000_real.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/youtube1m/label/sel_1_100000_real/attr_sel_1_100000_real.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/youtube1m/rgb.fvecs
# of vecs: 1000000
get data size:1000000 query size:10000
get data label size:1000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 3.9062120s
search ef:
vertex in set: {5}
Total edge:41703130
Average degree:41.7031
Max. nns length of one point139
Sum of forward nn #: 41703130
Avg. forward nn #: 41.7031
Avg. delta nn #: 41.7031
# Load Index Time: 1.0751040s
load index done

Search ef: 5
========================
range: 100001	 recall: 5.1733	 QPS: 11	Comps: 45695	 Hops: 149.8667
range: 100002	 recall: 4.9767	 QPS: 12	Comps: 41920	 Hops: 139.5333
range: 100003	 recall: 4.5733	 QPS: 13	Comps: 38018	 Hops: 129.3333
range: 100004	 recall: 3.8267	 QPS: 17	Comps: 28507	 Hops: 106.2333
range: 100005	 recall: 2.8567	 QPS: 26	Comps: 19200	 Hops: 76.7000
range: 100006	 recall: 2.5567	 QPS: 26	Comps: 18760	 Hops: 70.3333
range: 100007	 recall: 2.3300	 QPS: 30	Comps: 16216	 Hops: 68.1333
range: 100008	 recall: 1.8767	 QPS: 35	Comps: 14173	 Hops: 53.9667
range: 100009	 recall: 2.0433	 QPS: 36	Comps: 13505	 Hops: 58.0667
range: 100010	 recall: 2.1733	 QPS: 36	Comps: 13650	 Hops: 57.9667
range: 100011	 recall: 1.9000	 QPS: 44	Comps: 11148	 Hops: 50.9667
range: 100012	 recall: 1.8567	 QPS: 39	Comps: 12455	 Hops: 50.8333
range: 100013	 recall: 1.5700	 QPS: 38	Comps: 12914	 Hops: 46.1000
range: 100014	 recall: 1.2933	 QPS: 49	Comps: 10133	 Hops: 37.9000
range: 100015	 recall: 1.1700	 QPS: 57	Comps: 8684	 Hops: 33.6333
range: 100016	 recall: 1.2833	 QPS: 60	Comps: 8234	 Hops: 37.6667
range: 100017	 recall: 1.3633	 QPS: 59	Comps: 8402	 Hops: 36.3667
range: 100018	 recall: 1.2433	 QPS: 56	Comps: 8934	 Hops: 32.9333
range: 100019	 recall: 0.8900	 QPS: 80	Comps: 6209	 Hops: 25.1333
range: 100020	 recall: 1.1133	 QPS: 71	Comps: 7005	 Hops: 30.9333
range: 100021	 recall: 1.1167	 QPS: 62	Comps: 7984	 Hops: 30.3667
range: 100022	 recall: 1.2100	 QPS: 60	Comps: 8286	 Hops: 32.5333
range: 100023	 recall: 1.0167	 QPS: 61	Comps: 8182	 Hops: 28.6333
range: 100024	 recall: 0.9500	 QPS: 67	Comps: 7266	 Hops: 25.7000
range: 100025	 recall: 0.9367	 QPS: 69	Comps: 7033	 Hops: 26.8333
range: 100026	 recall: 0.8667	 QPS: 78	Comps: 6328	 Hops: 24.8333
range: 100027	 recall: 0.9700	 QPS: 66	Comps: 7552	 Hops: 28.8333
range: 100028	 recall: 0.5633	 QPS: 112	Comps: 4444	 Hops: 16.9667
range: 100029	 recall: 1.0100	 QPS: 75	Comps: 6347	 Hops: 27.9333
range: 100030	 recall: 0.6800	 QPS: 78	Comps: 6144	 Hops: 20.4000
range: 100031	 recall: 0.9233	 QPS: 80	Comps: 6247	 Hops: 25.0000
range: 100032	 recall: 1.0333	 QPS: 75	Comps: 6628	 Hops: 27.1667
range: 100033	 recall: 0.7833	 QPS: 92	Comps: 5383	 Hops: 21.8667
range: 100034	 recall: 0.6000	 QPS: 126	Comps: 3924	 Hops: 17.3000
range: 100035	 recall: 0.8567	 QPS: 87	Comps: 5687	 Hops: 24.9333
range: 100036	 recall: 0.7100	 QPS: 92	Comps: 5416	 Hops: 21.1000
range: 100037	 recall: 0.6633	 QPS: 102	Comps: 4864	 Hops: 21.4667
range: 100038	 recall: 0.7833	 QPS: 97	Comps: 5112	 Hops: 21.5000
range: 100039	 recall: 0.4967	 QPS: 136	Comps: 3624	 Hops: 15.6667
range: 100040	 recall: 0.7433	 QPS: 92	Comps: 5417	 Hops: 18.9667
range: 100041	 recall: 0.5233	 QPS: 143	Comps: 3218	 Hops: 13.9000
range: 100042	 recall: 0.6000	 QPS: 130	Comps: 3807	 Hops: 17.3333
range: 100043	 recall: 0.9533	 QPS: 71	Comps: 7020	 Hops: 22.4000
range: 100044	 recall: 0.6267	 QPS: 102	Comps: 4868	 Hops: 18.1667
range: 100045	 recall: 0.5933	 QPS: 135	Comps: 3686	 Hops: 14.6333
range: 100046	 recall: 0.7133	 QPS: 103	Comps: 4825	 Hops: 20.6667
range: 100047	 recall: 0.6300	 QPS: 133	Comps: 3717	 Hops: 17.6667
range: 100048	 recall: 0.7100	 QPS: 111	Comps: 4476	 Hops: 19.8667
range: 100049	 recall: 0.5533	 QPS: 147	Comps: 3357	 Hops: 16.5000
range: 100050	 recall: 0.5467	 QPS: 138	Comps: 3586	 Hops: 14.5000
range: 100051	 recall: 0.5967	 QPS: 99	Comps: 4957	 Hops: 18.4000
range: 100052	 recall: 0.5133	 QPS: 143	Comps: 3464	 Hops: 12.9667
range: 100053	 recall: 0.5800	 QPS: 128	Comps: 3856	 Hops: 15.8333
range: 100054	 recall: 0.4367	 QPS: 179	Comps: 2774	 Hops: 12.3667
range: 100055	 recall: 0.6833	 QPS: 121	Comps: 4075	 Hops: 17.2000
