Start time: 04:36
Use SSE
dataset: sift10M
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
query_path: /mnt/data/mocheng/dataset/sift10m/sift10m_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/sif_gt_sel_50000_1_100000_random_100.json
method: compact
index_k: 8
ef_max: 1000
ef_construction: 1000
nthreads: 1
ef_search: 300
qrange_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/qrangesel_50000_1_100000_random.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/attr_sel_1_100000_random.json
query_k: 100
Load vecs from: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 8.4457730s
search ef:
vertex in set: {300}
using simd16
Total edge:1847187476
Average degree:184.719
Max. nns length of one point194
Sum of forward nn #: 1847187476
Avg. forward nn #: 184.719
Avg. delta nn #: 184.719
# Load Index Time: 48.3220500s
load index done

Search ef: 300
========================
range: 4995068	 recall: 0.5000	 QPS: 630	Comps: 1114	 Hops: 152.0000
range: 4995071	 recall: 0.5000	 QPS: 397	Comps: 2122	 Hops: 152.5000
range: 4995078	 recall: 0.4900	 QPS: 349	Comps: 2778	 Hops: 155.0000
range: 4995079	 recall: 0.9350	 QPS: 182	Comps: 4896	 Hops: 306.5000
range: 4995122	 recall: 0.4800	 QPS: 426	Comps: 2132	 Hops: 152.0000
range: 4995125	 recall: 0.5000	 QPS: 509	Comps: 1798	 Hops: 154.5000
range: 4995126	 recall: 0.5000	 QPS: 181	Comps: 2020	 Hops: 152.5000
range: 4995131	 recall: 0.4550	 QPS: 370	Comps: 2614	 Hops: 152.5000
range: 4995157	 recall: 0.3500	 QPS: 257	Comps: 3658	 Hops: 153.5000
range: 4995193	 recall: 0.4750	 QPS: 397	Comps: 2336	 Hops: 152.5000
range: 4995210	 recall: 0.4650	 QPS: 424	Comps: 2575	 Hops: 152.0000
range: 4995216	 recall: 0.5000	 QPS: 432	Comps: 2262	 Hops: 153.0000
range: 4995218	 recall: 0.4000	 QPS: 455	Comps: 2423	 Hops: 153.5000
range: 4995233	 recall: 0.4950	 QPS: 397	Comps: 2729	 Hops: 152.5000
range: 4995237	 recall: 0.4050	 QPS: 428	Comps: 2388	 Hops: 153.5000
