Start time: 04:36
Use SSE
dataset: sift10M
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
query_path: /mnt/data/mocheng/dataset/sift10m/sift10m_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/sif_gt_sel_50000_1_100000_random_100.json
method: compact
index_k: 8
ef_max: 1000
ef_construction: 1000
nthreads: 1
ef_search: 150
qrange_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/qrangesel_50000_1_100000_random.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/attr_sel_1_100000_random.json
query_k: 100
Load vecs from: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 8.4165500s
search ef:
vertex in set: {150}
using simd16
Total edge:1847187476
Average degree:184.719
Max. nns length of one point194
Sum of forward nn #: 1847187476
Avg. forward nn #: 184.719
Avg. delta nn #: 184.719
# Load Index Time: 48.4540800s
load index done

Search ef: 150
========================
range: 4995068	 recall: 0.5000	 QPS: 1297	Comps: 669	 Hops: 77.0000
range: 4995071	 recall: 0.4950	 QPS: 777	Comps: 1123	 Hops: 78.0000
range: 4995078	 recall: 0.4450	 QPS: 606	Comps: 1718	 Hops: 80.0000
range: 4995079	 recall: 0.8650	 QPS: 340	Comps: 3010	 Hops: 157.0000
range: 4995122	 recall: 0.4300	 QPS: 778	Comps: 1119	 Hops: 76.5000
range: 4995125	 recall: 0.4900	 QPS: 804	Comps: 1072	 Hops: 79.5000
range: 4995126	 recall: 0.4950	 QPS: 820	Comps: 1196	 Hops: 77.5000
range: 4995131	 recall: 0.4150	 QPS: 735	Comps: 1428	 Hops: 78.5000
range: 4995157	 recall: 0.2900	 QPS: 532	Comps: 1952	 Hops: 78.0000
range: 4995193	 recall: 0.4350	 QPS: 771	Comps: 1370	 Hops: 78.0000
range: 4995210	 recall: 0.4000	 QPS: 656	Comps: 1396	 Hops: 78.0000
range: 4995216	 recall: 0.4650	 QPS: 689	Comps: 1320	 Hops: 78.0000
range: 4995218	 recall: 0.3300	 QPS: 393	Comps: 1430	 Hops: 79.5000
range: 4995233	 recall: 0.4600	 QPS: 400	Comps: 1564	 Hops: 77.5000
range: 4995237	 recall: 0.3700	 QPS: 594	Comps: 1384	 Hops: 81.5000
