Start time: 04:36
Use SSE
dataset: sift10M
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
query_path: /mnt/data/mocheng/dataset/sift10m/sift10m_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/sif_gt_sel_50000_1_100000_random_100.json
method: compact
index_k: 8
ef_max: 1000
ef_construction: 1000
nthreads: 1
ef_search: 800
qrange_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/qrangesel_50000_1_100000_random.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/attr_sel_1_100000_random.json
query_k: 100
Load vecs from: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 8.4982000s
search ef:
vertex in set: {800}
using simd16
Total edge:1847187476
Average degree:184.719
Max. nns length of one point194
Sum of forward nn #: 1847187476
Avg. forward nn #: 184.719
Avg. delta nn #: 184.719
# Load Index Time: 48.2707390s
load index done

Search ef: 800
========================
range: 4995068	 recall: 0.5000	 QPS: 358	Comps: 2376	 Hops: 401.5000
range: 4995071	 recall: 0.5000	 QPS: 161	Comps: 4518	 Hops: 402.5000
range: 4995078	 recall: 0.5000	 QPS: 174	Comps: 5896	 Hops: 404.5000
range: 4995079	 recall: 0.9750	 QPS: 91	Comps: 10951	 Hops: 805.0000
range: 4995122	 recall: 0.4900	 QPS: 196	Comps: 4940	 Hops: 401.5000
range: 4995125	 recall: 0.5000	 QPS: 219	Comps: 4240	 Hops: 404.0000
range: 4995126	 recall: 0.5000	 QPS: 207	Comps: 4112	 Hops: 402.0000
range: 4995131	 recall: 0.4850	 QPS: 127	Comps: 6419	 Hops: 401.5000
range: 4995157	 recall: 0.4650	 QPS: 139	Comps: 7848	 Hops: 402.5000
range: 4995193	 recall: 0.5000	 QPS: 213	Comps: 5278	 Hops: 402.5000
range: 4995210	 recall: 0.4850	 QPS: 148	Comps: 5896	 Hops: 401.5000
range: 4995216	 recall: 0.5000	 QPS: 200	Comps: 5073	 Hops: 402.5000
range: 4995218	 recall: 0.4750	 QPS: 155	Comps: 5603	 Hops: 403.5000
range: 4995233	 recall: 0.5000	 QPS: 125	Comps: 5798	 Hops: 402.5000
range: 4995237	 recall: 0.4600	 QPS: 135	Comps: 5608	 Hops: 403.5000
range: 4995239	 recall: 0.4900	 QPS: 179	Comps: 6454	 Hops: 403.0000
range: 4995242	 recall: 0.5000	 QPS: 190	Comps: 4606	 Hops: 402.5000
range: 4995247	 recall: 0.5000	 QPS: 175	Comps: 4441	 Hops: 402.5000
range: 4995253	 recall: 0.5000	 QPS: 232	Comps: 4183	 Hops: 404.0000
range: 4995256	 recall: 0.4900	 QPS: 178	Comps: 5368	 Hops: 401.0000
range: 4995258	 recall: 0.4950	 QPS: 69	Comps: 5984	 Hops: 401.0000
range: 4995262	 recall: 0.4900	 QPS: 184	Comps: 5756	 Hops: 402.5000
range: 4995266	 recall: 0.5000	 QPS: 241	Comps: 3554	 Hops: 404.5000
range: 4995274	 recall: 0.5000	 QPS: 151	Comps: 6692	 Hops: 402.0000
range: 4995277	 recall: 1.0000	 QPS: 92	Comps: 9224	 Hops: 815.0000
range: 4995280	 recall: 0.5000	 QPS: 211	Comps: 3299	 Hops: 402.0000
range: 4995282	 recall: 0.5000	 QPS: 182	Comps: 5440	 Hops: 404.0000
range: 4995289	 recall: 0.9900	 QPS: 55	Comps: 10533	 Hops: 806.0000
range: 4995295	 recall: 0.5000	 QPS: 182	Comps: 4535	 Hops: 402.0000
range: 4995303	 recall: 0.5000	 QPS: 101	Comps: 3614	 Hops: 403.5000
range: 4995305	 recall: 0.4900	 QPS: 37	Comps: 6372	 Hops: 403.5000
range: 4995306	 recall: 0.5000	 QPS: 326	Comps: 2348	 Hops: 402.5000
range: 4995317	 recall: 0.4950	 QPS: 154	Comps: 6070	 Hops: 404.5000
range: 4995327	 recall: 0.9800	 QPS: 76	Comps: 13790	 Hops: 804.5000
range: 4995337	 recall: 1.0000	 QPS: 41	Comps: 13194	 Hops: 805.5000
range: 4995340	 recall: 0.5000	 QPS: 294	Comps: 2972	 Hops: 402.0000
range: 4995343	 recall: 0.5000	 QPS: 277	Comps: 4013	 Hops: 402.0000
range: 4995347	 recall: 0.5000	 QPS: 159	Comps: 6228	 Hops: 413.5000
range: 4995349	 recall: 0.5000	 QPS: 191	Comps: 5190	 Hops: 402.5000
range: 4995351	 recall: 0.9950	 QPS: 80	Comps: 11680	 Hops: 805.0000
range: 4995360	 recall: 0.4850	 QPS: 93	Comps: 5876	 Hops: 405.0000
range: 4995373	 recall: 0.4950	 QPS: 141	Comps: 6036	 Hops: 403.0000
range: 4995379	 recall: 0.5000	 QPS: 171	Comps: 5624	 Hops: 403.0000
range: 4995393	 recall: 0.5000	 QPS: 182	Comps: 5278	 Hops: 405.5000
range: 4995410	 recall: 0.5000	 QPS: 203	Comps: 5704	 Hops: 403.0000
range: 4995435	 recall: 0.5000	 QPS: 138	Comps: 5680	 Hops: 405.0000
range: 4995462	 recall: 0.4950	 QPS: 146	Comps: 6084	 Hops: 403.5000
range: 4995487	 recall: 0.5000	 QPS: 164	Comps: 4318	 Hops: 401.5000
range: 4995539	 recall: 0.5000	 QPS: 157	Comps: 4912	 Hops: 402.5000
range: 4995563	 recall: 0.5000	 QPS: 162	Comps: 5086	 Hops: 404.5000
range: 4995595	 recall: 0.5000	 QPS: 159	Comps: 5419	 Hops: 403.0000
range: 4995614	 recall: 0.4950	 QPS: 188	Comps: 6134	 Hops: 402.5000
range: 4995619	 recall: 0.5000	 QPS: 191	Comps: 4743	 Hops: 402.0000
range: 4995623	 recall: 0.4800	 QPS: 154	Comps: 6962	 Hops: 403.5000
range: 4995628	 recall: 0.4950	 QPS: 167	Comps: 6448	 Hops: 402.0000
range: 4995641	 recall: 0.5000	 QPS: 283	Comps: 3412	 Hops: 402.0000
range: 4995642	 recall: 0.5000	 QPS: 284	Comps: 2686	 Hops: 405.0000
range: 4995655	 recall: 0.4850	 QPS: 149	Comps: 6055	 Hops: 402.5000
range: 4995677	 recall: 0.5000	 QPS: 218	Comps: 4137	 Hops: 405.5000
range: 4995702	 recall: 0.4950	 QPS: 54	Comps: 5207	 Hops: 401.5000
range: 4995712	 recall: 0.5000	 QPS: 180	Comps: 5276	 Hops: 402.0000
range: 4995847	 recall: 0.5000	 QPS: 133	Comps: 6234	 Hops: 402.5000
range: 4995862	 recall: 0.5000	 QPS: 243	Comps: 3426	 Hops: 403.5000
range: 4995863	 recall: 0.5000	 QPS: 218	Comps: 4664	 Hops: 403.0000
range: 4995866	 recall: 0.4700	 QPS: 136	Comps: 6210	 Hops: 403.0000
range: 4995867	 recall: 0.4600	 QPS: 174	Comps: 5658	 Hops: 403.5000
range: 4995876	 recall: 1.4800	 QPS: 59	Comps: 14847	 Hops: 1209.5000
range: 4995879	 recall: 0.4950	 QPS: 167	Comps: 6235	 Hops: 401.5000
range: 4995891	 recall: 0.5000	 QPS: 210	Comps: 4680	 Hops: 404.0000
range: 4995897	 recall: 0.4950	 QPS: 184	Comps: 5749	 Hops: 402.0000
range: 4995901	 recall: 0.9650	 QPS: 70	Comps: 9940	 Hops: 806.5000
range: 4995941	 recall: 0.5000	 QPS: 174	Comps: 4174	 Hops: 402.5000
range: 4995964	 recall: 0.5000	 QPS: 180	Comps: 5752	 Hops: 403.0000
range: 4995978	 recall: 1.4950	 QPS: 70	Comps: 14104	 Hops: 1208.5000
range: 4995981	 recall: 0.5000	 QPS: 172	Comps: 4356	 Hops: 403.5000
range: 4996097	 recall: 0.4850	 QPS: 155	Comps: 4949	 Hops: 402.5000
range: 4996146	 recall: 0.5000	 QPS: 191	Comps: 5592	 Hops: 401.5000
range: 4996153	 recall: 0.5000	 QPS: 184	Comps: 4383	 Hops: 403.5000
range: 4996154	 recall: 0.4800	 QPS: 171	Comps: 6604	 Hops: 401.0000
range: 4996157	 recall: 0.4900	 QPS: 192	Comps: 5244	 Hops: 402.5000
range: 4996160	 recall: 0.5000	 QPS: 154	Comps: 5493	 Hops: 402.5000
range: 4996169	 recall: 0.4900	 QPS: 111	Comps: 5918	 Hops: 401.5000
range: 4996172	 recall: 1.0000	 QPS: 118	Comps: 8270	 Hops: 805.0000
range: 4996176	 recall: 0.5000	 QPS: 190	Comps: 3804	 Hops: 405.5000
range: 4996177	 recall: 0.4550	 QPS: 165	Comps: 6442	 Hops: 402.5000
range: 4996187	 recall: 0.5000	 QPS: 209	Comps: 5680	 Hops: 402.0000
range: 4996188	 recall: 1.4950	 QPS: 58	Comps: 15102	 Hops: 1208.0000
range: 4996198	 recall: 0.5000	 QPS: 131	Comps: 6362	 Hops: 402.0000
range: 4996204	 recall: 0.4900	 QPS: 134	Comps: 6300	 Hops: 405.5000
