Start time: 06:48
Use SSE
dataset: YTRGB1m
data_size: 1000000
dataset_path: /mnt/data/mocheng/dataset/youtube1m/rgb.fvecs
query_path: /mnt/data/mocheng/dataset/youtube1m/rgb_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/youtube1m/label/sel_1_100000_real/sif_gt_sel_6_1_100000_real_100.json
method: compact
index_k: 8
ef_max: 1000
ef_construction: 1000
nthreads: 1
ef_search: 300
qrange_path: /mnt/data/mocheng/dataset/youtube1m/label/sel_1_100000_real/qrangesel_6_1_100000_real.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/youtube1m/label/sel_1_100000_real/attr_sel_1_100000_real.json
query_k: 100
Load vecs from: /mnt/data/mocheng/dataset/youtube1m/rgb.fvecs
# of vecs: 1000000
get data size:1000000 query size:10000
get data label size:1000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 3.5351420s
search ef:
vertex in set: {300}
using simd16
Total edge:49426092
Average degree:49.4261
Max. nns length of one point180
Sum of forward nn #: 49426092
Avg. forward nn #: 49.4261
Avg. delta nn #: 49.4261
# Load Index Time: 1.6599390s
load index done

Search ef: 300
========================
range: 500001	 recall: 0.9574	 QPS: 38	Comps: 23870	 Hops: 311.6905
range: 500002	 recall: 1.0952	 QPS: 37	Comps: 25236	 Hops: 365.5238
range: 500003	 recall: 1.2536	 QPS: 33	Comps: 27129	 Hops: 413.0000
range: 500004	 recall: 1.4331	 QPS: 25	Comps: 35516	 Hops: 477.9286
range: 500005	 recall: 1.3905	 QPS: 31	Comps: 28603	 Hops: 456.8810
range: 500006	 recall: 1.5460	 QPS: 23	Comps: 38480	 Hops: 507.6429
range: 500007	 recall: 1.5486	 QPS: 22	Comps: 42159	 Hops: 508.5952
range: 500008	 recall: 1.9636	 QPS: 20	Comps: 45166	 Hops: 646.1429
range: 500009	 recall: 1.8274	 QPS: 22	Comps: 42185	 Hops: 608.4524
range: 500010	 recall: 2.2324	 QPS: 16	Comps: 55652	 Hops: 717.4048
range: 500011	 recall: 2.0138	 QPS: 18	Comps: 51138	 Hops: 666.4524
range: 500012	 recall: 1.8364	 QPS: 21	Comps: 44185	 Hops: 615.2381
range: 500013	 recall: 1.9519	 QPS: 19	Comps: 48876	 Hops: 631.1190
range: 500014	 recall: 2.0007	 QPS: 20	Comps: 45830	 Hops: 660.6667
range: 500015	 recall: 1.9240	 QPS: 19	Comps: 48529	 Hops: 629.5238
range: 500016	 recall: 2.2788	 QPS: 16	Comps: 57671	 Hops: 738.4524
range: 500017	 recall: 2.0171	 QPS: 18	Comps: 51951	 Hops: 673.8333
range: 500018	 recall: 1.7721	 QPS: 22	Comps: 40749	 Hops: 587.4524
range: 500019	 recall: 1.7695	 QPS: 19	Comps: 46923	 Hops: 588.0476
range: 500020	 recall: 2.1852	 QPS: 17	Comps: 54243	 Hops: 717.3810
range: 500021	 recall: 2.1264	 QPS: 17	Comps: 53297	 Hops: 709.4524
