Start time: 06:48
Use SSE
dataset: YTRGB1m
data_size: 1000000
dataset_path: /mnt/data/mocheng/dataset/youtube1m/rgb.fvecs
query_path: /mnt/data/mocheng/dataset/youtube1m/rgb_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/youtube1m/label/sel_1_100000_real/sif_gt_sel_6_1_100000_real_100.json
method: compact
index_k: 8
ef_max: 1000
ef_construction: 1000
nthreads: 1
ef_search: 120
qrange_path: /mnt/data/mocheng/dataset/youtube1m/label/sel_1_100000_real/qrangesel_6_1_100000_real.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/youtube1m/label/sel_1_100000_real/attr_sel_1_100000_real.json
query_k: 100
Load vecs from: /mnt/data/mocheng/dataset/youtube1m/rgb.fvecs
# of vecs: 1000000
get data size:1000000 query size:10000
get data label size:1000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 3.3050140s
search ef:
vertex in set: {120}
using simd16
Total edge:49426092
Average degree:49.4261
Max. nns length of one point180
Sum of forward nn #: 49426092
Avg. forward nn #: 49.4261
Avg. delta nn #: 49.4261
# Load Index Time: 1.9019230s
load index done

Search ef: 120
========================
range: 500001	 recall: 0.8876	 QPS: 75	Comps: 13022	 Hops: 128.5714
range: 500002	 recall: 0.9976	 QPS: 76	Comps: 13021	 Hops: 150.2381
range: 500003	 recall: 1.1660	 QPS: 70	Comps: 14129	 Hops: 173.8333
range: 500004	 recall: 1.3217	 QPS: 55	Comps: 17825	 Hops: 196.9524
range: 500005	 recall: 1.2781	 QPS: 70	Comps: 14136	 Hops: 189.2381
range: 500006	 recall: 1.4388	 QPS: 50	Comps: 19905	 Hops: 209.8810
range: 500007	 recall: 1.4281	 QPS: 45	Comps: 21898	 Hops: 208.7619
range: 500008	 recall: 1.7886	 QPS: 45	Comps: 21950	 Hops: 267.1667
range: 500009	 recall: 1.6740	 QPS: 48	Comps: 20811	 Hops: 250.2857
range: 500010	 recall: 2.0726	 QPS: 36	Comps: 27624	 Hops: 295.8095
range: 500011	 recall: 1.8236	 QPS: 39	Comps: 25845	 Hops: 275.8571
range: 500012	 recall: 1.6648	 QPS: 48	Comps: 20747	 Hops: 254.7619
range: 500013	 recall: 1.8048	 QPS: 40	Comps: 24880	 Hops: 259.1190
range: 500014	 recall: 1.8390	 QPS: 44	Comps: 22704	 Hops: 273.7381
range: 500015	 recall: 1.7714	 QPS: 39	Comps: 24802	 Hops: 258.9286
range: 500016	 recall: 2.1198	 QPS: 33	Comps: 29806	 Hops: 303.6667
range: 500017	 recall: 1.8448	 QPS: 38	Comps: 25833	 Hops: 280.0000
range: 500018	 recall: 1.6286	 QPS: 51	Comps: 19575	 Hops: 241.6667
range: 500019	 recall: 1.6105	 QPS: 41	Comps: 24131	 Hops: 242.5476
range: 500020	 recall: 1.9948	 QPS: 35	Comps: 28339	 Hops: 296.0000
range: 500021	 recall: 1.9305	 QPS: 38	Comps: 26404	 Hops: 293.7143
range: 500022	 recall: 2.0498	 QPS: 33	Comps: 29971	 Hops: 299.8095
