Start time: 04:35
Use SSE
dataset: YT-RGB1m
data_size: 1000000
dataset_path: /mnt/data/mocheng/dataset/youtube1m/rgb.fvecs
query_path: /mnt/data/mocheng/dataset/youtube1m/rgb_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/youtube1m/label/real_label/sif_gt_real_label_6_random_10.json
method: compact
index_k: 8
ef_max: 1000
ef_construction: 1000
nthreads: 1
ef_search: 10
qrange_path: /mnt/data/mocheng/dataset/youtube1m/label/real_label/qrangereal_label_6_random.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/youtube1m/views.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/youtube1m/rgb.fvecs
# of vecs: 1000000
get data size:1000000 query size:10000
get data label size:1000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 3.5692900s
search ef:
vertex in set: {10}
Total edge:47064876
Average degree:47.0649
Max. nns length of one point160
Sum of forward nn #: 47064876
Avg. forward nn #: 47.0649
Avg. delta nn #: 47.0649
# Load Index Time: 1.2600880s
load index done

Search ef: 10
========================
range: 1	 recall: 0.0000	 QPS: 2993	Comps: 0	 Hops: 1139.5000
range: 28252	 recall: 0.0833	 QPS: 1331	Comps: 387	 Hops: 2.5000
range: 28260	 recall: 0.0500	 QPS: 2157	Comps: 236	 Hops: 2.3333
range: 28263	 recall: 0.1167	 QPS: 923	Comps: 562	 Hops: 2.5000
range: 28267	 recall: 0.1167	 QPS: 1941	Comps: 257	 Hops: 2.1667
range: 28271	 recall: 0.2333	 QPS: 1268	Comps: 393	 Hops: 5.8333
range: 28273	 recall: 0.0667	 QPS: 842	Comps: 625	 Hops: 3.5000
range: 28274	 recall: 0.1167	 QPS: 854	Comps: 612	 Hops: 2.5000
range: 28282	 recall: 0.0833	 QPS: 1044	Comps: 500	 Hops: 1.8333
range: 28297	 recall: 0.2333	 QPS: 819	Comps: 628	 Hops: 6.6667
range: 28303	 recall: 0.1333	 QPS: 6515	Comps: 71	 Hops: 2.3333
range: 28305	 recall: 0.1667	 QPS: 951	Comps: 554	 Hops: 2.3333
range: 28313	 recall: 0.1333	 QPS: 964	Comps: 541	 Hops: 4.3333
range: 28317	 recall: 0.1000	 QPS: 2517	Comps: 210	 Hops: 2.0000
range: 28321	 recall: 0.0000	 QPS: 2768	Comps: 185	 Hops: 2.3333
range: 28328	 recall: 0.0333	 QPS: 1497	Comps: 343	 Hops: 2.1667
range: 28334	 recall: 0.0500	 QPS: 1022	Comps: 512	 Hops: 2.3333
range: 28339	 recall: 0.1167	 QPS: 963	Comps: 547	 Hops: 2.5000
range: 28343	 recall: 0.2000	 QPS: 490	Comps: 1055	 Hops: 4.8333
range: 28347	 recall: 0.0333	 QPS: 1079	Comps: 483	 Hops: 2.0000
range: 28351	 recall: 0.2000	 QPS: 1073	Comps: 479	 Hops: 4.5000
range: 28366	 recall: 0.1500	 QPS: 897	Comps: 585	 Hops: 2.3333
range: 28370	 recall: 0.0833	 QPS: 1923	Comps: 267	 Hops: 2.3333
range: 28374	 recall: 0.1167	 QPS: 1378	Comps: 371	 Hops: 2.8333
range: 28384	 recall: 0.1167	 QPS: 2137	Comps: 237	 Hops: 2.5000
range: 28400	 recall: 0.1167	 QPS: 916	Comps: 577	 Hops: 1.8333
range: 28404	 recall: 0.1500	 QPS: 1185	Comps: 416	 Hops: 2.3333
range: 28408	 recall: 0.1333	 QPS: 3315	Comps: 155	 Hops: 2.0000
range: 28412	 recall: 0.0833	 QPS: 990	Comps: 525	 Hops: 2.1667
range: 28419	 recall: 0.0667	 QPS: 2168	Comps: 235	 Hops: 2.3333
range: 28423	 recall: 0.1167	 QPS: 1103	Comps: 471	 Hops: 2.0000
range: 28425	 recall: 0.0833	 QPS: 1642	Comps: 309	 Hops: 2.0000
range: 28435	 recall: 0.0000	 QPS: 21429	Comps: 20	 Hops: 1.8333
range: 28440	 recall: 0.0500	 QPS: 1735	Comps: 297	 Hops: 2.6667
range: 28450	 recall: 0.1667	 QPS: 1338	Comps: 388	 Hops: 2.0000
range: 28458	 recall: 0.3500	 QPS: 798	Comps: 639	 Hops: 7.0000
range: 28461	 recall: 0.1167	 QPS: 1155	Comps: 442	 Hops: 2.0000
range: 28465	 recall: 0.2667	 QPS: 719	Comps: 727	 Hops: 4.1667
range: 28469	 recall: 0.0833	 QPS: 975	Comps: 535	 Hops: 2.0000
range: 28471	 recall: 0.2833	 QPS: 2122	Comps: 226	 Hops: 6.0000
range: 28473	 recall: 0.1167	 QPS: 1149	Comps: 460	 Hops: 2.1667
range: 28476	 recall: 0.2833	 QPS: 1707	Comps: 292	 Hops: 6.5000
range: 28480	 recall: 0.2000	 QPS: 982	Comps: 527	 Hops: 4.3333
range: 28492	 recall: 0.1500	 QPS: 1074	Comps: 485	 Hops: 2.0000
range: 28496	 recall: 0.1000	 QPS: 2924	Comps: 176	 Hops: 2.1667
range: 28504	 recall: 0.1667	 QPS: 2372	Comps: 214	 Hops: 2.3333
range: 28507	 recall: 0.1333	 QPS: 553	Comps: 938	 Hops: 5.1667
range: 28518	 recall: 0.1000	 QPS: 1121	Comps: 460	 Hops: 2.8333
range: 28534	 recall: 0.2667	 QPS: 699	Comps: 742	 Hops: 5.6667
range: 28541	 recall: 0.3333	 QPS: 544	Comps: 939	 Hops: 7.0000
range: 28547	 recall: 0.1167	 QPS: 619	Comps: 848	 Hops: 4.5000
range: 28549	 recall: 0.1333	 QPS: 4747	Comps: 105	 Hops: 2.1667
range: 28553	 recall: 0.0833	 QPS: 1060	Comps: 487	 Hops: 2.5000
range: 28557	 recall: 0.0167	 QPS: 3790	Comps: 130	 Hops: 2.6667
range: 28565	 recall: 0.0667	 QPS: 1180	Comps: 436	 Hops: 2.1667
range: 28568	 recall: 0.1667	 QPS: 1700	Comps: 302	 Hops: 2.5000
range: 28572	 recall: 0.1667	 QPS: 3604	Comps: 134	 Hops: 2.1667
range: 28574	 recall: 0.1500	 QPS: 1431	Comps: 353	 Hops: 6.0000
range: 28576	 recall: 0.1667	 QPS: 851	Comps: 606	 Hops: 4.5000
range: 28591	 recall: 0.2500	 QPS: 694	Comps: 741	 Hops: 6.1667
range: 28592	 recall: 0.3167	 QPS: 391	Comps: 1309	 Hops: 11.3333
