Start time: 04:35
Use SSE
dataset: YT-RGB1m
data_size: 1000000
dataset_path: /mnt/data/mocheng/dataset/youtube1m/rgb.fvecs
query_path: /mnt/data/mocheng/dataset/youtube1m/rgb_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/youtube1m/label/real_label/sif_gt_real_label_6_random_10.json
method: compact
index_k: 8
ef_max: 1000
ef_construction: 1000
nthreads: 1
ef_search: 18
qrange_path: /mnt/data/mocheng/dataset/youtube1m/label/real_label/qrangereal_label_6_random.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/youtube1m/views.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/youtube1m/rgb.fvecs
# of vecs: 1000000
get data size:1000000 query size:10000
get data label size:1000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 3.5384820s
search ef:
vertex in set: {18}
Total edge:47064876
Average degree:47.0649
Max. nns length of one point160
Sum of forward nn #: 47064876
Avg. forward nn #: 47.0649
Avg. delta nn #: 47.0649
# Load Index Time: 1.2789580s
load index done

Search ef: 18
========================
range: 1	 recall: 0.0000	 QPS: 2938	Comps: 0	 Hops: 1139.5000
range: 28252	 recall: 0.0833	 QPS: 869	Comps: 536	 Hops: 3.8333
range: 28260	 recall: 0.0500	 QPS: 1181	Comps: 426	 Hops: 4.0000
range: 28263	 recall: 0.1167	 QPS: 740	Comps: 696	 Hops: 3.6667
range: 28267	 recall: 0.1167	 QPS: 1538	Comps: 287	 Hops: 3.3333
range: 28271	 recall: 0.2500	 QPS: 1163	Comps: 418	 Hops: 7.1667
range: 28273	 recall: 0.0667	 QPS: 759	Comps: 627	 Hops: 3.8333
range: 28274	 recall: 0.1333	 QPS: 765	Comps: 634	 Hops: 3.5000
range: 28282	 recall: 0.0833	 QPS: 870	Comps: 545	 Hops: 3.1667
range: 28297	 recall: 0.2333	 QPS: 455	Comps: 1112	 Hops: 10.6667
range: 28303	 recall: 0.1500	 QPS: 4640	Comps: 91	 Hops: 3.5000
range: 28305	 recall: 0.1667	 QPS: 656	Comps: 730	 Hops: 3.6667
range: 28313	 recall: 0.1833	 QPS: 626	Comps: 794	 Hops: 7.0000
range: 28317	 recall: 0.1167	 QPS: 2219	Comps: 231	 Hops: 3.1667
range: 28321	 recall: 0.1333	 QPS: 1609	Comps: 285	 Hops: 5.8333
