Start time: 10:38
Use SSE
dataset: sift10M
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
query_path: /mnt/data/mocheng/dataset/sift10m/sift10m_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/sif_gt_sel_50000_1_100000_random_10.json
method: compact
index_k: 8
ef_max: 1000
ef_construction: 1000
nthreads: 1
ef_search: 1000
qrange_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/qrangesel_50000_1_100000_random.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/attr_sel_1_100000_random.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 20.2595100s
search ef:
vertex in set: {1000}
Max. nns length of one point194
Sum of forward nn #: 1847187476
Avg. forward nn #: 184.719
Avg. delta nn #: 184.719
# Load Index Time: 84.7779330s
load index done

Search ef: 1000
========================
range: 4994889	 recall: 0.0400	 QPS: 1285	Comps: 439	 Hops: 40.5200
range: 4994965	 recall: 0.1600	 QPS: 284	Comps: 2000	 Hops: 161.8000
range: 4994966	 recall: 0.0400	 QPS: 1849	Comps: 229	 Hops: 40.2400
range: 4995042	 recall: 0.0800	 QPS: 655	Comps: 894	 Hops: 80.4800
range: 4995118	 recall: 0.3600	 QPS: 115	Comps: 5041	 Hops: 362.0000
range: 4995119	 recall: 0.2400	 QPS: 188	Comps: 2865	 Hops: 241.7200
range: 4995194	 recall: 0.3200	 QPS: 134	Comps: 3883	 Hops: 321.9600
range: 4995195	 recall: 0.2400	 QPS: 181	Comps: 3165	 Hops: 241.0400
range: 4995270	 recall: 0.2400	 QPS: 177	Comps: 2997	 Hops: 241.4400
range: 4995271	 recall: 0.2800	 QPS: 153	Comps: 3724	 Hops: 282.8400
range: 4995347	 recall: 0.1200	 QPS: 352	Comps: 1515	 Hops: 120.8800
range: 4995423	 recall: 0.0800	 QPS: 493	Comps: 1069	 Hops: 80.6800
range: 4995424	 recall: 0.0400	 QPS: 728	Comps: 474	 Hops: 40.2000
range: 4995500	 recall: 0.0800	 QPS: 574	Comps: 1053	 Hops: 80.7200
range: 4995501	 recall: 0.0800	 QPS: 422	Comps: 775	 Hops: 80.7200
range: 4995576	 recall: 0.0800	 QPS: 502	Comps: 1281	 Hops: 80.4800
range: 4995577	 recall: 0.0720	 QPS: 559	Comps: 976	 Hops: 80.4400
range: 4995578	 recall: 0.0400	 QPS: 1586	Comps: 323	 Hops: 40.2800
range: 4995652	 recall: 0.0400	 QPS: 1183	Comps: 505	 Hops: 40.1200
range: 4995653	 recall: 0.0400	 QPS: 1086	Comps: 515	 Hops: 40.1600
range: 4995728	 recall: 0.0400	 QPS: 1044	Comps: 584	 Hops: 40.5200
range: 4995729	 recall: 0.1560	 QPS: 219	Comps: 1718	 Hops: 160.8400
range: 4995804	 recall: 0.0800	 QPS: 617	Comps: 992	 Hops: 80.2400
range: 4995805	 recall: 0.2000	 QPS: 182	Comps: 2662	 Hops: 203.1600
range: 4995806	 recall: 0.0800	 QPS: 554	Comps: 1049	 Hops: 80.6000
range: 4995880	 recall: 0.1200	 QPS: 431	Comps: 1342	 Hops: 120.6400
range: 4995881	 recall: 0.0800	 QPS: 612	Comps: 859	 Hops: 80.4400
range: 4995958	 recall: 0.0400	 QPS: 1117	Comps: 493	 Hops: 40.2800
range: 4996033	 recall: 0.0800	 QPS: 683	Comps: 786	 Hops: 80.5200
range: 4996034	 recall: 0.2400	 QPS: 185	Comps: 2860	 Hops: 242.3200
range: 4996110	 recall: 0.2000	 QPS: 208	Comps: 2825	 Hops: 201.1200
range: 4996111	 recall: 0.1200	 QPS: 316	Comps: 1697	 Hops: 120.8000
range: 4996185	 recall: 0.0400	 QPS: 1135	Comps: 538	 Hops: 40.2800
range: 4996186	 recall: 0.0400	 QPS: 1279	Comps: 460	 Hops: 40.2400
range: 4996187	 recall: 0.0800	 QPS: 580	Comps: 952	 Hops: 80.8000
range: 4996261	 recall: 0.0800	 QPS: 617	Comps: 962	 Hops: 80.4400
range: 4996262	 recall: 0.2000	 QPS: 241	Comps: 2429	 Hops: 201.1600
range: 4996263	 recall: 0.1600	 QPS: 206	Comps: 2396	 Hops: 160.8400
range: 4996338	 recall: 0.2400	 QPS: 163	Comps: 2923	 Hops: 241.7200
range: 4996339	 recall: 0.5200	 QPS: 74	Comps: 6759	 Hops: 524.7200
range: 4996340	 recall: 0.0400	 QPS: 1227	Comps: 495	 Hops: 40.2800
range: 4996414	 recall: 0.0400	 QPS: 1223	Comps: 500	 Hops: 40.2000
range: 4996415	 recall: 0.4800	 QPS: 70	Comps: 6242	 Hops: 482.8800
range: 4996416	 recall: 0.5600	 QPS: 80	Comps: 6726	 Hops: 564.0400
range: 4996490	 recall: 0.0800	 QPS: 275	Comps: 1311	 Hops: 80.6400
range: 4996491	 recall: 0.5600	 QPS: 78	Comps: 6699	 Hops: 563.1600
range: 4996492	 recall: 0.4720	 QPS: 84	Comps: 6827	 Hops: 482.6800
range: 4996493	 recall: 0.0800	 QPS: 589	Comps: 935	 Hops: 80.3200
range: 4996566	 recall: 0.0800	 QPS: 571	Comps: 1063	 Hops: 80.4800
range: 4996567	 recall: 0.2400	 QPS: 199	Comps: 2692	 Hops: 241.4400
range: 4996568	 recall: 0.5600	 QPS: 81	Comps: 6846	 Hops: 563.6800
range: 4996569	 recall: 0.0800	 QPS: 502	Comps: 1064	 Hops: 80.7200
range: 4996643	 recall: 0.0800	 QPS: 421	Comps: 1327	 Hops: 80.6400
range: 4996644	 recall: 1.7920	 QPS: 26	Comps: 20716	 Hops: 1811.1600
range: 4996645	 recall: 0.8800	 QPS: 45	Comps: 10747	 Hops: 885.5200
range: 4996719	 recall: 0.3200	 QPS: 153	Comps: 3636	 Hops: 322.5600
range: 4996720	 recall: 1.3080	 QPS: 33	Comps: 16962	 Hops: 1327.6000
range: 4996721	 recall: 0.9120	 QPS: 48	Comps: 11135	 Hops: 925.0800
range: 4996722	 recall: 0.0800	 QPS: 612	Comps: 808	 Hops: 80.4400
range: 4996795	 recall: 0.3560	 QPS: 128	Comps: 4403	 Hops: 361.7600
range: 4996796	 recall: 1.7560	 QPS: 25	Comps: 21449	 Hops: 1771.9200
range: 4996797	 recall: 2.2800	 QPS: 20	Comps: 27874	 Hops: 2292.2400
range: 4996798	 recall: 0.6400	 QPS: 75	Comps: 7435	 Hops: 644.3600
range: 4996872	 recall: 0.8000	 QPS: 52	Comps: 9961	 Hops: 805.5600
range: 4996873	 recall: 1.5200	 QPS: 24	Comps: 19500	 Hops: 1529.5200
range: 4996874	 recall: 1.1600	 QPS: 35	Comps: 14449	 Hops: 1167.2400
range: 4996948	 recall: 0.4400	 QPS: 88	Comps: 5240	 Hops: 443.2800
range: 4996949	 recall: 1.9600	 QPS: 23	Comps: 25131	 Hops: 1973.1200
range: 4996950	 recall: 1.4280	 QPS: 29	Comps: 19539	 Hops: 1449.3199
range: 4997024	 recall: 0.0800	 QPS: 448	Comps: 1182	 Hops: 80.4000
range: 4997025	 recall: 0.5600	 QPS: 72	Comps: 7257	 Hops: 563.8000
range: 4997026	 recall: 1.1560	 QPS: 36	Comps: 14101	 Hops: 1167.6000
range: 4997027	 recall: 0.2000	 QPS: 237	Comps: 2345	 Hops: 200.8400
range: 4997100	 recall: 0.0400	 QPS: 1053	Comps: 547	 Hops: 40.5200
range: 4997101	 recall: 0.5600	 QPS: 75	Comps: 7842	 Hops: 565.2000
range: 4997102	 recall: 0.7600	 QPS: 61	Comps: 9354	 Hops: 765.3200
range: 4997103	 recall: 0.1600	 QPS: 301	Comps: 2003	 Hops: 161.1200
range: 4997179	 recall: 0.0400	 QPS: 803	Comps: 834	 Hops: 40.3200
range: 4997254	 recall: 0.3920	 QPS: 114	Comps: 5178	 Hops: 402.4800
range: 4997255	 recall: 0.0800	 QPS: 676	Comps: 798	 Hops: 80.3600
range: 4997329	 recall: 0.0800	 QPS: 669	Comps: 881	 Hops: 80.4800
range: 4997330	 recall: 0.3200	 QPS: 116	Comps: 4330	 Hops: 321.8400
range: 4997331	 recall: 0.5200	 QPS: 90	Comps: 6788	 Hops: 522.6400
range: 4997406	 recall: 0.3960	 QPS: 116	Comps: 4676	 Hops: 402.2000
range: 4997407	 recall: 1.1600	 QPS: 39	Comps: 14572	 Hops: 1166.8000
range: 4997408	 recall: 0.6400	 QPS: 65	Comps: 8226	 Hops: 643.8000
range: 4997482	 recall: 0.2000	 QPS: 232	Comps: 2619	 Hops: 200.9200
range: 4997483	 recall: 1.3960	 QPS: 32	Comps: 17587	 Hops: 1408.3600
range: 4997484	 recall: 1.5600	 QPS: 28	Comps: 18785	 Hops: 1569.8800
range: 4997559	 recall: 2.0400	 QPS: 23	Comps: 24754	 Hops: 2052.9199
range: 4997560	 recall: 3.6800	 QPS: 13	Comps: 43496	 Hops: 3701.6799
range: 4997635	 recall: 1.2400	 QPS: 36	Comps: 15961	 Hops: 1247.6801
range: 4997636	 recall: 2.0800	 QPS: 21	Comps: 26290	 Hops: 2091.8799
range: 4997637	 recall: 0.8360	 QPS: 51	Comps: 11361	 Hops: 844.0800
range: 4997711	 recall: 0.6360	 QPS: 70	Comps: 8499	 Hops: 644.0400
range: 4997712	 recall: 1.6760	 QPS: 26	Comps: 22034	 Hops: 1691.4000
range: 4997713	 recall: 1.0760	 QPS: 42	Comps: 13720	 Hops: 1086.8400
range: 4997787	 recall: 0.0400	 QPS: 1300	Comps: 441	 Hops: 40.4400
range: 4997788	 recall: 0.5120	 QPS: 88	Comps: 6483	 Hops: 523.4400
range: 4997789	 recall: 1.1960	 QPS: 39	Comps: 14241	 Hops: 1207.1200
range: 4997790	 recall: 0.0400	 QPS: 1092	Comps: 555	 Hops: 40.2000
range: 4997864	 recall: 0.8000	 QPS: 51	Comps: 10973	 Hops: 806.0000
range: 4997865	 recall: 0.9160	 QPS: 50	Comps: 11472	 Hops: 925.9200
range: 4997866	 recall: 0.0400	 QPS: 1057	Comps: 581	 Hops: 40.2400
range: 4997940	 recall: 0.6760	 QPS: 62	Comps: 9482	 Hops: 684.1600
range: 4997941	 recall: 1.4000	 QPS: 33	Comps: 16512	 Hops: 1407.3199
range: 4997942	 recall: 0.2000	 QPS: 217	Comps: 2414	 Hops: 201.5600
range: 4997943	 recall: 0.0400	 QPS: 1070	Comps: 572	 Hops: 41.4800
range: 4998016	 recall: 0.1200	 QPS: 378	Comps: 1467	 Hops: 120.7200
range: 4998017	 recall: 1.5560	 QPS: 29	Comps: 19095	 Hops: 1568.8000
range: 4998018	 recall: 1.4000	 QPS: 31	Comps: 18110	 Hops: 1407.8800
range: 4998019	 recall: 0.0400	 QPS: 1431	Comps: 370	 Hops: 40.2000
range: 4998092	 recall: 0.0800	 QPS: 539	Comps: 1160	 Hops: 81.0800
range: 4998093	 recall: 0.5200	 QPS: 90	Comps: 6280	 Hops: 524.2800
range: 4998094	 recall: 0.8800	 QPS: 54	Comps: 10526	 Hops: 885.8800
range: 4998095	 recall: 0.2400	 QPS: 199	Comps: 2999	 Hops: 241.8800
range: 4998132	 recall: 0.0400	 QPS: 1199	Comps: 515	 Hops: 40.2000
range: 4998169	 recall: 0.2800	 QPS: 175	Comps: 3099	 Hops: 281.7200
range: 4998170	 recall: 1.1160	 QPS: 38	Comps: 13687	 Hops: 1127.2800
range: 4998171	 recall: 0.2800	 QPS: 175	Comps: 3268	 Hops: 281.6000
range: 4998245	 recall: 0.3600	 QPS: 132	Comps: 4052	 Hops: 362.0400
range: 4998246	 recall: 1.1920	 QPS: 40	Comps: 14630	 Hops: 1208.1600
range: 4998247	 recall: 0.6000	 QPS: 81	Comps: 7356	 Hops: 603.4000
range: 4998248	 recall: 0.1200	 QPS: 344	Comps: 1873	 Hops: 120.8000
range: 4998321	 recall: 0.4000	 QPS: 121	Comps: 4897	 Hops: 402.3200
range: 4998322	 recall: 2.0360	 QPS: 21	Comps: 27762	 Hops: 2052.8401
range: 4998323	 recall: 2.2360	 QPS: 19	Comps: 29685	 Hops: 2253.0801
range: 4998324	 recall: 0.4400	 QPS: 118	Comps: 4681	 Hops: 443.2400
range: 4998397	 recall: 0.2400	 QPS: 191	Comps: 3059	 Hops: 241.9200
range: 4998398	 recall: 1.7160	 QPS: 28	Comps: 20812	 Hops: 1731.4000
range: 4998399	 recall: 3.4760	 QPS: 13	Comps: 43856	 Hops: 3503.4399
range: 4998400	 recall: 1.2320	 QPS: 36	Comps: 16279	 Hops: 1247.0000
range: 4998437	 recall: 0.0400	 QPS: 1028	Comps: 620	 Hops: 40.0800
range: 4998474	 recall: 0.6800	 QPS: 68	Comps: 9011	 Hops: 684.4000
range: 4998475	 recall: 6.3040	 QPS: 7	Comps: 78109	 Hops: 6360.4800
range: 4998476	 recall: 2.1200	 QPS: 22	Comps: 27400	 Hops: 2132.5601
