Start time: 19:40
Use SSE
dataset: spacev10m
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/spacev10m/base10M.fvecs
query_path: /mnt/data/mocheng/dataset/spacev10m/query10k.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_random/sif_gt_sel_50000_1_100000_random_100.json
method: compact
index_k: 8
ef_max: 1000
ef_construction: 1000
nthreads: 1
ef_search: 180
qrange_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_random/qrangesel_50000_1_100000_random.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_random/attr_sel_1_100000_random.json
query_k: 100
Load vecs from: /mnt/data/mocheng/dataset/spacev10m/base10M.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 7.3532230s
search ef:
vertex in set: {180}
Total edge:1770181894
Average degree:177.018
Max. nns length of one point195
Sum of forward nn #: 1770181894
Avg. forward nn #: 177.018
Avg. delta nn #: 177.018
# Load Index Time: 59.7191050s
load index done

Search ef: 180
========================
range: 4997289	 recall: 0.2450	 QPS: 2009	Comps: 658	 Hops: 46.0000
range: 4997319	 recall: 0.2500	 QPS: 1612	Comps: 604	 Hops: 47.5000
range: 4997321	 recall: 0.4575	 QPS: 686	Comps: 1770	 Hops: 95.0000
range: 4997323	 recall: 0.2250	 QPS: 1667	Comps: 729	 Hops: 47.2500
range: 4997325	 recall: 0.1800	 QPS: 1196	Comps: 1057	 Hops: 45.7500
range: 4997326	 recall: 0.2125	 QPS: 1386	Comps: 916	 Hops: 46.0000
range: 4997329	 recall: 0.2300	 QPS: 2007	Comps: 652	 Hops: 49.0000
range: 4997341	 recall: 0.4850	 QPS: 855	Comps: 1330	 Hops: 93.2500
range: 4997356	 recall: 0.1950	 QPS: 1470	Comps: 873	 Hops: 46.2500
range: 4997357	 recall: 0.2225	 QPS: 1439	Comps: 828	 Hops: 47.2500
range: 4997366	 recall: 0.1600	 QPS: 1433	Comps: 801	 Hops: 46.2500
range: 4997368	 recall: 0.4525	 QPS: 797	Comps: 1586	 Hops: 92.7500
range: 4997371	 recall: 0.1625	 QPS: 1161	Comps: 1180	 Hops: 47.2500
range: 4997373	 recall: 0.4425	 QPS: 675	Comps: 1865	 Hops: 93.7500
range: 4997374	 recall: 0.2475	 QPS: 1551	Comps: 865	 Hops: 47.0000
range: 4997381	 recall: 0.4125	 QPS: 660	Comps: 1680	 Hops: 97.0000
range: 4997394	 recall: 0.2500	 QPS: 1843	Comps: 548	 Hops: 47.0000
range: 4997406	 recall: 0.2375	 QPS: 1419	Comps: 792	 Hops: 52.2500
range: 4997413	 recall: 0.2150	 QPS: 1469	Comps: 768	 Hops: 48.5000
range: 4997414	 recall: 0.2350	 QPS: 1442	Comps: 816	 Hops: 47.7500
range: 4997417	 recall: 0.2225	 QPS: 1183	Comps: 1112	 Hops: 46.0000
range: 4997418	 recall: 0.2325	 QPS: 1507	Comps: 829	 Hops: 48.0000
range: 4997421	 recall: 0.4300	 QPS: 590	Comps: 1772	 Hops: 92.7500
range: 4997427	 recall: 0.2400	 QPS: 383	Comps: 1272	 Hops: 46.2500
range: 4997431	 recall: 0.2350	 QPS: 1360	Comps: 853	 Hops: 46.7500
range: 4997432	 recall: 0.5900	 QPS: 352	Comps: 3577	 Hops: 139.5000
range: 4997443	 recall: 0.2450	 QPS: 1656	Comps: 700	 Hops: 48.0000
range: 4997445	 recall: 0.1850	 QPS: 1373	Comps: 770	 Hops: 46.0000
range: 4997447	 recall: 0.1850	 QPS: 1274	Comps: 978	 Hops: 47.5000
range: 4997448	 recall: 0.3500	 QPS: 374	Comps: 2098	 Hops: 96.2500
range: 4997450	 recall: 0.2200	 QPS: 1488	Comps: 781	 Hops: 51.0000
range: 4997457	 recall: 0.2425	 QPS: 1706	Comps: 656	 Hops: 46.2500
range: 4997459	 recall: 0.2025	 QPS: 1238	Comps: 866	 Hops: 47.5000
range: 4997468	 recall: 0.8775	 QPS: 358	Comps: 3285	 Hops: 190.0000
range: 4997469	 recall: 0.1850	 QPS: 1281	Comps: 900	 Hops: 51.7500
range: 4997470	 recall: 0.2400	 QPS: 1373	Comps: 851	 Hops: 45.5000
range: 4997472	 recall: 0.2025	 QPS: 1344	Comps: 800	 Hops: 45.7500
range: 4997474	 recall: 0.4800	 QPS: 432	Comps: 1620	 Hops: 99.0000
range: 4997477	 recall: 0.1725	 QPS: 1014	Comps: 1235	 Hops: 46.5000
range: 4997479	 recall: 0.1925	 QPS: 819	Comps: 1505	 Hops: 46.0000
range: 4997480	 recall: 0.1575	 QPS: 962	Comps: 1175	 Hops: 46.2500
range: 4997481	 recall: 0.2050	 QPS: 1261	Comps: 807	 Hops: 46.7500
range: 4997482	 recall: 0.4925	 QPS: 834	Comps: 1525	 Hops: 93.7500
range: 4997485	 recall: 0.2400	 QPS: 1927	Comps: 569	 Hops: 50.2500
range: 4997486	 recall: 0.1950	 QPS: 1435	Comps: 830	 Hops: 47.2500
range: 4997490	 recall: 0.4450	 QPS: 780	Comps: 1520	 Hops: 99.7500
range: 4997491	 recall: 0.2425	 QPS: 1783	Comps: 656	 Hops: 46.7500
range: 4997494	 recall: 0.4725	 QPS: 538	Comps: 1892	 Hops: 104.5000
range: 4997495	 recall: 0.2400	 QPS: 1326	Comps: 827	 Hops: 48.0000
range: 4997499	 recall: 0.1775	 QPS: 896	Comps: 1264	 Hops: 50.0000
range: 4997500	 recall: 0.2000	 QPS: 1419	Comps: 912	 Hops: 47.2500
range: 4997501	 recall: 0.2300	 QPS: 1342	Comps: 939	 Hops: 49.2500
range: 4997503	 recall: 0.1550	 QPS: 921	Comps: 1388	 Hops: 46.2500
range: 4997504	 recall: 0.2500	 QPS: 1321	Comps: 886	 Hops: 49.5000
range: 4997505	 recall: 0.7250	 QPS: 481	Comps: 2314	 Hops: 149.0000
range: 4997506	 recall: 0.6925	 QPS: 507	Comps: 2178	 Hops: 138.7500
range: 4997507	 recall: 0.0325	 QPS: 3195	Comps: 280	 Hops: 49.2500
range: 4997508	 recall: 0.8375	 QPS: 286	Comps: 4648	 Hops: 189.0000
range: 4997510	 recall: 0.2225	 QPS: 2028	Comps: 631	 Hops: 46.7500
range: 4997511	 recall: 0.2050	 QPS: 1237	Comps: 902	 Hops: 49.5000
range: 4997512	 recall: 0.2325	 QPS: 1380	Comps: 864	 Hops: 48.5000
range: 4997516	 recall: 0.1650	 QPS: 697	Comps: 717	 Hops: 46.5000
range: 4997517	 recall: 0.4375	 QPS: 686	Comps: 1651	 Hops: 94.0000
range: 4997519	 recall: 0.2500	 QPS: 1769	Comps: 534	 Hops: 48.2500
range: 4997520	 recall: 0.1675	 QPS: 2581	Comps: 391	 Hops: 45.7500
range: 4997524	 recall: 0.1825	 QPS: 1152	Comps: 1062	 Hops: 51.5000
range: 4997525	 recall: 0.3975	 QPS: 486	Comps: 2065	 Hops: 105.0000
range: 4997527	 recall: 0.3175	 QPS: 321	Comps: 1931	 Hops: 99.5000
range: 4997528	 recall: 0.6800	 QPS: 422	Comps: 2964	 Hops: 142.5000
range: 4997529	 recall: 0.4225	 QPS: 604	Comps: 1792	 Hops: 96.0000
range: 4997530	 recall: 0.2425	 QPS: 1697	Comps: 538	 Hops: 46.0000
range: 4997531	 recall: 0.2450	 QPS: 1837	Comps: 622	 Hops: 46.5000
range: 4997533	 recall: 0.2475	 QPS: 1920	Comps: 550	 Hops: 49.0000
range: 4997536	 recall: 0.2400	 QPS: 1192	Comps: 790	 Hops: 49.7500
range: 4997538	 recall: 0.4075	 QPS: 570	Comps: 2014	 Hops: 93.2500
range: 4997540	 recall: 0.1175	 QPS: 876	Comps: 1414	 Hops: 47.0000
range: 4997542	 recall: 0.1650	 QPS: 1112	Comps: 1178	 Hops: 46.2500
range: 4997544	 recall: 0.1975	 QPS: 1740	Comps: 708	 Hops: 47.5000
range: 4997546	 recall: 0.2025	 QPS: 1298	Comps: 1068	 Hops: 46.2500
range: 4997547	 recall: 0.2125	 QPS: 836	Comps: 1277	 Hops: 83.5000
range: 4997549	 recall: 0.1925	 QPS: 1372	Comps: 886	 Hops: 48.0000
range: 4997550	 recall: 0.2175	 QPS: 1149	Comps: 934	 Hops: 46.0000
range: 4997557	 recall: 0.1825	 QPS: 952	Comps: 1254	 Hops: 48.2500
range: 4997558	 recall: 0.3550	 QPS: 830	Comps: 1475	 Hops: 96.2500
range: 4997559	 recall: 0.2225	 QPS: 817	Comps: 874	 Hops: 46.7500
range: 4997560	 recall: 0.4475	 QPS: 199	Comps: 2140	 Hops: 92.5000
range: 4997561	 recall: 0.2450	 QPS: 569	Comps: 760	 Hops: 50.7500
range: 4997564	 recall: 0.7200	 QPS: 475	Comps: 2372	 Hops: 140.7500
range: 4997567	 recall: 0.4325	 QPS: 639	Comps: 2040	 Hops: 95.0000
range: 4997569	 recall: 0.2400	 QPS: 994	Comps: 1452	 Hops: 45.7500
range: 4997570	 recall: 0.2500	 QPS: 2132	Comps: 592	 Hops: 58.2500
range: 4997571	 recall: 0.4500	 QPS: 736	Comps: 1544	 Hops: 94.2500
range: 4997572	 recall: 0.5175	 QPS: 360	Comps: 3093	 Hops: 143.5000
range: 4997576	 recall: 0.5150	 QPS: 246	Comps: 3672	 Hops: 143.7500
range: 4997578	 recall: 0.2200	 QPS: 1477	Comps: 836	 Hops: 47.7500
range: 4997579	 recall: 0.9575	 QPS: 204	Comps: 4776	 Hops: 236.2500
range: 4997580	 recall: 0.2500	 QPS: 1808	Comps: 622	 Hops: 49.2500
range: 4997581	 recall: 0.2325	 QPS: 1874	Comps: 712	 Hops: 46.7500
range: 4997583	 recall: 0.3700	 QPS: 459	Comps: 2511	 Hops: 111.7500
range: 4997585	 recall: 0.2450	 QPS: 1279	Comps: 862	 Hops: 47.0000
range: 4997586	 recall: 0.4800	 QPS: 858	Comps: 1444	 Hops: 92.0000
range: 4997587	 recall: 0.2500	 QPS: 1633	Comps: 697	 Hops: 46.2500
range: 4997590	 recall: 0.2200	 QPS: 876	Comps: 1528	 Hops: 46.7500
range: 4997592	 recall: 0.1525	 QPS: 1543	Comps: 671	 Hops: 47.2500
range: 4997594	 recall: 0.4725	 QPS: 810	Comps: 1312	 Hops: 94.5000
range: 4997598	 recall: 0.2275	 QPS: 1168	Comps: 941	 Hops: 48.2500
range: 4997599	 recall: 0.2425	 QPS: 1238	Comps: 1002	 Hops: 46.5000
range: 4997600	 recall: 0.2425	 QPS: 1795	Comps: 600	 Hops: 46.2500
range: 4997601	 recall: 0.2325	 QPS: 1033	Comps: 1275	 Hops: 47.2500
range: 4997603	 recall: 0.4825	 QPS: 788	Comps: 1215	 Hops: 96.2500
range: 4997605	 recall: 0.2325	 QPS: 1405	Comps: 900	 Hops: 47.5000
range: 4997606	 recall: 0.2375	 QPS: 1424	Comps: 749	 Hops: 46.7500
range: 4997607	 recall: 0.2400	 QPS: 1979	Comps: 596	 Hops: 48.0000
range: 4997609	 recall: 0.1925	 QPS: 1038	Comps: 1230	 Hops: 47.5000
range: 4997611	 recall: 0.2200	 QPS: 1091	Comps: 1008	 Hops: 49.0000
range: 4997612	 recall: 0.1375	 QPS: 873	Comps: 1428	 Hops: 47.0000
range: 4997613	 recall: 0.1925	 QPS: 948	Comps: 1304	 Hops: 46.0000
range: 4997614	 recall: 0.4800	 QPS: 666	Comps: 1840	 Hops: 106.2500
range: 4997615	 recall: 0.5550	 QPS: 407	Comps: 3096	 Hops: 150.0000
range: 4997616	 recall: 0.4625	 QPS: 286	Comps: 2843	 Hops: 128.2500
range: 4997617	 recall: 0.1650	 QPS: 1173	Comps: 996	 Hops: 48.5000
range: 4997618	 recall: 0.2500	 QPS: 1739	Comps: 542	 Hops: 46.2500
range: 4997619	 recall: 0.7925	 QPS: 288	Comps: 4150	 Hops: 207.7500
range: 4997620	 recall: 0.4225	 QPS: 676	Comps: 1650	 Hops: 97.5000
range: 4997621	 recall: 0.4425	 QPS: 531	Comps: 1572	 Hops: 94.0000
range: 4997622	 recall: 0.2150	 QPS: 827	Comps: 1430	 Hops: 46.2500
range: 4997624	 recall: 0.1550	 QPS: 879	Comps: 1341	 Hops: 45.7500
range: 4997627	 recall: 0.3650	 QPS: 657	Comps: 1805	 Hops: 94.2500
range: 4997628	 recall: 1.1150	 QPS: 227	Comps: 4920	 Hops: 239.5000
