Start time: 19:40
Use SSE
dataset: spacev10m
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/spacev10m/base10M.fvecs
query_path: /mnt/data/mocheng/dataset/spacev10m/query10k.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_random/sif_gt_sel_50000_1_100000_random_100.json
method: compact
index_k: 8
ef_max: 1000
ef_construction: 1000
nthreads: 1
ef_search: 700
qrange_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_random/qrangesel_50000_1_100000_random.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/spacev10m/label/sel_1_100000_random/attr_sel_1_100000_random.json
query_k: 100
Load vecs from: /mnt/data/mocheng/dataset/spacev10m/base10M.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 7.5792020s
search ef:
vertex in set: {700}
Total edge:1770181894
Average degree:177.018
Max. nns length of one point195
Sum of forward nn #: 1770181894
Avg. forward nn #: 177.018
Avg. delta nn #: 177.018
# Load Index Time: 59.4946900s
load index done

Search ef: 700
========================
range: 4997289	 recall: 0.2500	 QPS: 789	Comps: 1651	 Hops: 175.7500
range: 4997319	 recall: 0.2500	 QPS: 614	Comps: 2219	 Hops: 177.5000
range: 4997321	 recall: 0.4775	 QPS: 246	Comps: 6098	 Hops: 355.2500
range: 4997323	 recall: 0.2450	 QPS: 548	Comps: 2387	 Hops: 177.5000
range: 4997325	 recall: 0.1975	 QPS: 383	Comps: 3480	 Hops: 176.0000
range: 4997326	 recall: 0.2475	 QPS: 406	Comps: 2830	 Hops: 176.0000
range: 4997329	 recall: 0.2450	 QPS: 596	Comps: 2182	 Hops: 179.0000
range: 4997341	 recall: 0.4975	 QPS: 335	Comps: 4042	 Hops: 352.5000
range: 4997356	 recall: 0.2225	 QPS: 517	Comps: 2736	 Hops: 175.5000
range: 4997357	 recall: 0.2425	 QPS: 373	Comps: 2720	 Hops: 176.7500
range: 4997366	 recall: 0.2250	 QPS: 338	Comps: 2870	 Hops: 176.2500
range: 4997368	 recall: 0.4925	 QPS: 229	Comps: 4764	 Hops: 352.5000
range: 4997371	 recall: 0.2300	 QPS: 411	Comps: 3395	 Hops: 177.7500
range: 4997373	 recall: 0.4875	 QPS: 242	Comps: 5305	 Hops: 352.7500
range: 4997374	 recall: 0.2500	 QPS: 645	Comps: 2397	 Hops: 176.7500
range: 4997381	 recall: 0.4775	 QPS: 237	Comps: 5878	 Hops: 356.0000
range: 4997394	 recall: 0.2500	 QPS: 509	Comps: 1972	 Hops: 176.2500
range: 4997406	 recall: 0.2400	 QPS: 423	Comps: 3049	 Hops: 176.0000
