Start time: 23:21
Use SSE
dataset: YTRGB1m
data_size: 1000000
dataset_path: /mnt/data/mocheng/dataset/youtube1m/rgb.fvecs
query_path: /mnt/data/mocheng/dataset/youtube1m/rgb_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/youtube1m/label/sel_1_100000_real/sif_gt_sel_6_1_100000_real_10.json
method: compact
index_k: 40
ef_max: 1000
ef_construction: 1000
nthreads: 1
ef_search: 60
qrange_path: /mnt/data/mocheng/dataset/youtube1m/label/sel_1_100000_real/qrangesel_6_1_100000_real.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/youtube1m/label/sel_1_100000_real/attr_sel_1_100000_real.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/youtube1m/rgb.fvecs
# of vecs: 1000000
get data size:1000000 query size:10000
get data label size:1000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 3.8231320s
search ef:
vertex in set: {60}
using simd16
Total edge:68659194
Average degree:68.6592
Max. nns length of one point482
Sum of forward nn #: 68659194
Avg. forward nn #: 68.6592
Avg. delta nn #: 68.6592
# Load Index Time: 1.6601310s
load index done

Search ef: 60
========================
range: 500001	 recall: 0.9048	 QPS: 66	Comps: 6174	 Hops: 66.0476
range: 500002	 recall: 1.0262	 QPS: 61	Comps: 6388	 Hops: 78.2381
range: 500003	 recall: 1.2333	 QPS: 62	Comps: 6389	 Hops: 89.0952
range: 500004	 recall: 1.3810	 QPS: 46	Comps: 8542	 Hops: 102.7857
range: 500005	 recall: 1.3619	 QPS: 55	Comps: 7202	 Hops: 98.2619
range: 500006	 recall: 1.5119	 QPS: 41	Comps: 9560	 Hops: 108.1429
range: 500007	 recall: 1.4810	 QPS: 38	Comps: 10782	 Hops: 107.8333
range: 500008	 recall: 1.9262	 QPS: 36	Comps: 11052	 Hops: 139.9524
range: 500009	 recall: 1.7738	 QPS: 40	Comps: 9965	 Hops: 129.5000
range: 500010	 recall: 2.1452	 QPS: 28	Comps: 14054	 Hops: 154.1190
range: 500011	 recall: 1.9524	 QPS: 32	Comps: 12805	 Hops: 142.8571
range: 500012	 recall: 1.8000	 QPS: 38	Comps: 10325	 Hops: 133.4048
range: 500013	 recall: 1.8595	 QPS: 33	Comps: 12275	 Hops: 134.4048
range: 500014	 recall: 1.8881	 QPS: 35	Comps: 11306	 Hops: 142.0476
range: 500015	 recall: 1.8714	 QPS: 33	Comps: 12458	 Hops: 135.1190
