Start time: 23:21
Use SSE
dataset: YTRGB1m
data_size: 1000000
dataset_path: /mnt/data/mocheng/dataset/youtube1m/rgb.fvecs
query_path: /mnt/data/mocheng/dataset/youtube1m/rgb_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/youtube1m/label/sel_1_100000_real/sif_gt_sel_6_1_100000_real_10.json
method: compact
index_k: 40
ef_max: 1000
ef_construction: 1000
nthreads: 1
ef_search: 40
qrange_path: /mnt/data/mocheng/dataset/youtube1m/label/sel_1_100000_real/qrangesel_6_1_100000_real.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/youtube1m/label/sel_1_100000_real/attr_sel_1_100000_real.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/youtube1m/rgb.fvecs
# of vecs: 1000000
get data size:1000000 query size:10000
get data label size:1000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 3.8349230s
search ef:
vertex in set: {40}
using simd16
Total edge:68659194
Average degree:68.6592
Max. nns length of one point482
Sum of forward nn #: 68659194
Avg. forward nn #: 68.6592
Avg. delta nn #: 68.6592
# Load Index Time: 1.6483640s
load index done

Search ef: 40
========================
range: 500001	 recall: 0.8857	 QPS: 92	Comps: 4577	 Hops: 45.5714
range: 500002	 recall: 0.9952	 QPS: 78	Comps: 5148	 Hops: 55.2381
range: 500003	 recall: 1.1881	 QPS: 84	Comps: 4846	 Hops: 62.8571
range: 500004	 recall: 1.3476	 QPS: 62	Comps: 6540	 Hops: 72.2619
range: 500005	 recall: 1.3000	 QPS: 72	Comps: 5679	 Hops: 68.7381
range: 500006	 recall: 1.4738	 QPS: 56	Comps: 7351	 Hops: 75.8571
range: 500007	 recall: 1.4571	 QPS: 48	Comps: 8424	 Hops: 75.7381
range: 500008	 recall: 1.8667	 QPS: 48	Comps: 8649	 Hops: 98.5952
range: 500009	 recall: 1.7357	 QPS: 54	Comps: 7430	 Hops: 90.4524
range: 500010	 recall: 2.0976	 QPS: 39	Comps: 10840	 Hops: 107.6905
range: 500011	 recall: 1.8738	 QPS: 43	Comps: 9682	 Hops: 100.0476
range: 500012	 recall: 1.7429	 QPS: 48	Comps: 8220	 Hops: 94.0238
range: 500013	 recall: 1.7905	 QPS: 45	Comps: 9341	 Hops: 94.3810
range: 500014	 recall: 1.8119	 QPS: 47	Comps: 8749	 Hops: 100.8571
range: 500015	 recall: 1.7762	 QPS: 44	Comps: 9568	 Hops: 93.7619
range: 500016	 recall: 2.1143	 QPS: 39	Comps: 10650	 Hops: 109.9286
range: 500017	 recall: 1.9167	 QPS: 42	Comps: 9941	 Hops: 103.0238
range: 500018	 recall: 1.6667	 QPS: 55	Comps: 7482	 Hops: 88.3333
range: 500019	 recall: 1.6786	 QPS: 48	Comps: 8749	 Hops: 88.7381
range: 500020	 recall: 1.9786	 QPS: 40	Comps: 10223	 Hops: 106.8571
range: 500021	 recall: 1.9548	 QPS: 39	Comps: 10552	 Hops: 108.0000
range: 500022	 recall: 2.0929	 QPS: 39	Comps: 10647	 Hops: 109.5238
range: 500023	 recall: 1.7143	 QPS: 45	Comps: 9007	 Hops: 92.2619
