Algorithm,QPS,CPQ,recall
WST_vamana_random,1501.3146647373153,4125.49,0.8837899999999658
WST_vamana_random,1400.7582916609558,4548.33,0.9075999999999596
WST_vamana_random,1363.6675016167587,5174.05,0.9328799999999596
WST_vamana_random,1151.1094639479106,6206.92,0.9565399999999646
WST_vamana_random,694.9718421763416,10308.4,0.9885899999999846
WST_vamana_random,498.1214143632389,14392.2,0.9958899999999936
WST_vamana_random,426.0367516708872,17136.4,0.9980699999999966
WST_vamana_random,343.0478074364397,19379.4,0.998869999999998
WST_vamana_random,248.36742085048047,25356.1,0.9996699999999994
WST_vamana_random,186.3589261675057,30259.9,0.9998499999999998
WST_vamana_random,111.79086795362052,39342.9,0.9998999999999998
WST_vamana_random,64.42618329202942,54662.1,0.99994
WST_vamana_in_dist,1151.0076844089938,5935.69,0.9523199999999648
WST_vamana_in_dist,757.2007979675271,9864.05,0.9870999999999844
WST_vamana_in_dist,562.412027246767,13776.8,0.9954699999999927
WST_vamana_in_dist,436.0712404756816,16406.4,0.9978199999999964
WST_vamana_in_dist,350.01136202740594,18559.3,0.998879999999998
WST_vamana_in_dist,254.88151135409973,24293.4,0.9996299999999994
WST_vamana_in_dist,181.6118456586821,29001.8,0.9998099999999996
WST_vamana_in_dist,135.77865725799776,37723.6,0.99997
WST_vamana_out_dist,1171.3374668253325,5848.3,0.953119999999963
WST_vamana_out_dist,594.3355313699341,9721.75,0.9875699999999852
WST_vamana_out_dist,535.7131065484622,13578.0,0.9950999999999935
WST_vamana_out_dist,407.6612760334917,16174.0,0.9976699999999964
WST_vamana_out_dist,342.4771059747823,18298.6,0.998799999999998
WST_vamana_out_dist,245.19382733911783,23955.7,0.9994899999999994
WST_vamana_out_dist,181.74075989421027,28602.0,0.9997499999999996
WST_vamana_out_dist,121.22120360439372,37212.0,0.99992
WST_vamana_out_dist,93.77847477665176,44368.6,0.9999599999999998
WST_vamana_out_dist,26.528227119589268,78301.8,0.9999599999999998
