Algorithm,QPS,CPQ,recall
Milvus_HNSW,103.70275317776824,-1.0,0.88955
Milvus_HNSW,103.59184721702212,-1.0,0.96168
Milvus_HNSW,102.96472936408408,-1.0,0.98234
Milvus_HNSW,102.68676859541016,-1.0,0.99064
Milvus_HNSW,101.82753756643652,-1.0,0.99483
Milvus_HNSW,99.53571189878306,-1.0,0.99797
Milvus_HNSW,96.26298798317606,-1.0,0.99923
Milvus_HNSW,89.82378078548514,-1.0,0.99982
Milvus_HNSW,83.78141255155064,-1.0,0.99995
Milvus_HNSW,79.21310831234253,-1.0,0.99997
Milvus_HNSW,64.52121546470546,-1.0,0.99998
Milvus_IVFPQ,185.10806895158,-1.0,0.65862
Milvus_IVFPQ,180.7593630550004,-1.0,0.78445
Milvus_IVFPQ,165.3685088792195,-1.0,0.87532
Milvus_IVFPQ,148.9155239000809,-1.0,0.91157
HNSW,697.117,2421.492,0.822
HNSW,540.22,4510.578,0.93
HNSW,175.664,16128.53,0.934
HNSW,131.919,21416.145,0.962
HNSW,127.884,26701.342,0.976
HNSW,112.122,31986.92,0.985
HNSW,107.89,37269.507,0.99
HNSW,98.92,42553.006,0.993
HNSW,91.471,47831.807,0.994
HNSW,75.699,53115.89,0.996
IVFPQ,1005.213,-1.0,0.504
IVFPQ,730.199,-1.0,0.63
IVFPQ,608.998,-1.0,0.7
IVFPQ,496.902,-1.0,0.777
IVFPQ,353.268,-1.0,0.831
IVFPQ,293.589,-1.0,0.851
IVFPQ,257.294,-1.0,0.865
IVFPQ,220.693,-1.0,0.878
IVFPQ,178.924,-1.0,0.891
IVFPQ,123.625,-1.0,0.903
ACORN,411.161,1807.097,0.891
ACORN,213.468,5191.53,0.982
ACORN,105.11,8980.703,0.994
ACORN,58.788,11238.316,0.996
ACORN,50.359,13353.672,0.998
ACORN,47.06,22622.951,0.999
DiskANN,2839.74,273.47,0.3497
DiskANN,1879.6,341.71,0.4047
DiskANN,376.9,410.72,0.4526
DiskANN,258.21,578.7,0.5443
DiskANN,205.65,739.87,0.6108
DiskANN,154.46,1038.13,0.6923
DiskANN,110.74,1596.02,0.7737999999999999
DiskANN,89.01,1863.72,0.7984
DiskANN,81.94,2122.82,0.8149
DiskANN,70.06,2375.07,0.8277
DiskANN,62.72,2625.83,0.8388
DiskANN,62.13,2873.53,0.8481000000000001
DiskANN,51.85,3361.2,0.8626
DiskANN,45.14,3842.72,0.8732
DiskANN,40.07,4317.89,0.8815000000000001
DiskANN,34.84,4787.59,0.8881
DiskANN,28.59,5253.09,0.894
DiskANN_Stitched,4199.03,624.24,0.6643000000000001
DiskANN_Stitched,3711.74,679.71,0.6923999999999999
DiskANN_Stitched,3232.3,800.49,0.7065
DiskANN_Stitched,2745.05,935.35,0.745
DiskANN_Stitched,1826.08,1430.13,0.8048000000000001
DiskANN_Stitched,1379.2,1887.62,0.8218000000000001
DiskANN_Stitched,1120.48,2320.93,0.8286
DiskANN_Stitched,40.17,4738.35,0.831
DiskANN_Stitched,24.1,6431.41,0.836
DiskANN_Stitched,19.76,8000.07,0.8379000000000001
DiskANN_Stitched,15.38,9480.91,0.8388
DiskANN_Stitched,13.75,10892.76,0.8393
DiskANN_Stitched,12.51,12247.37,0.8397
DiskANN_Stitched,12.29,13554.83,0.84
DiskANN_Stitched,9.54,16057.2,0.8405
DiskANN_Stitched,7.7,18433.75,0.8409
DiskANN_Stitched,7.24,20707.5,0.8412000000000001
NHQ_kgraph,180.756,16091.3,0.99202
NHQ_nsw,1042.63,3760.03,0.372401
NHQ_nsw,836.836,4808.05,0.457873
NHQ_nsw,664.366,5806.48,0.523778
NHQ_nsw,598.32,6766.61,0.580772
NHQ_nsw,498.752,7692.41,0.626974
NHQ_nsw,474.332,8587.4,0.666416
NHQ_nsw,408.859,9456.68,0.699486
NHQ_nsw,340.282,10301.7,0.728831
NHQ_nsw,310.274,13485.6,0.82303
NHQ_nsw,285.441,14976.1,0.84988
