Algorithm,QPS,CPQ,recall
Milvus_HNSW,93.06785653647644,-1.0,0.99865
Milvus_HNSW,86.51614217169254,-1.0,0.99916
Milvus_HNSW,80.29223151319316,-1.0,0.99941
Milvus_HNSW,76.3390696457269,-1.0,0.99952
Milvus_HNSW,67.29577116716645,-1.0,0.99969
Milvus_HNSW,62.055921014864666,-1.0,0.99977
Milvus_HNSW,53.43370770313242,-1.0,0.99988
Milvus_HNSW,46.94101994444959,-1.0,0.9999
Milvus_HNSW,42.74740344194471,-1.0,0.99992
Milvus_HNSW,29.82342391853681,-1.0,0.99993
Milvus_IVFPQ,33.69428590209841,-1.0,0.96382
Milvus_IVFPQ,28.83536597181437,-1.0,0.97548
Milvus_IVFPQ,23.311991494018606,-1.0,0.98304
Milvus_IVFPQ,19.18704864847552,-1.0,0.986
Milvus_IVFPQ,17.565817879573082,-1.0,0.98671
Milvus_IVFPQ,14.950307212319878,-1.0,0.9875
Milvus_IVFPQ,13.324917424793798,-1.0,0.98777
Milvus_IVFPQ,6.310900757716555,-1.0,0.98794
Milvus_IVFPQ,5.776765734353255,-1.0,0.988
Milvus_IVFPQ,5.425094021731981,-1.0,0.98803
HNSW,2929.723,684.96,0.597
HNSW,2618.385,760.26,0.639
HNSW,2407.936,874.249,0.691
HNSW,2169.221,988.681,0.733
HNSW,1987.711,1066.185,0.757
HNSW,1378.516,1855.375,0.889
HNSW,1056.974,2655.95,0.94
HNSW,874.772,3461.033,0.964
HNSW,750.206,4266.654,0.976
HNSW,577.064,6287.944,0.99
IVFPQ,597.29,-1.0,0.703
IVFPQ,404.152,-1.0,0.825
IVFPQ,334.709,-1.0,0.907
IVFPQ,234.453,-1.0,0.938
IVFPQ,168.834,-1.0,0.963
IVFPQ,120.22,-1.0,0.976
IVFPQ,108.433,-1.0,0.98
IVFPQ,72.963,-1.0,0.984
IVFPQ,54.663,-1.0,0.986
IVFPQ,35.602,-1.0,0.987
IVFPQ,28.845,-1.0,0.988
IVFPQ,24.0,-1.0,0.988
ACORN,1683.497,475.727,0.766
ACORN,1263.274,592.343,0.865
ACORN,1133.162,655.776,0.896
ACORN,1017.51,695.978,0.911
ACORN,535.543,1046.682,0.964
ACORN,396.843,1617.729,0.988
ACORN,339.708,1868.875,0.991
ACORN,243.243,2436.48,0.995
SeRF,11149.0,169.0,0.3322
SeRF,8628.0,215.0,0.5558
SeRF,8364.0,228.0,0.6089
SeRF,7855.0,239.0,0.6475
SeRF,7030.0,261.0,0.6918
SeRF,6103.0,291.0,0.7448
SeRF,5639.0,319.0,0.7834
SeRF,4834.0,337.0,0.8039
SeRF,4413.0,381.0,0.844
SeRF,3960.0,421.0,0.8699
SeRF,3548.0,459.0,0.889
SeRF,2929.0,497.0,0.9043
SeRF,2440.0,640.0,0.9405
SeRF,2221.0,773.0,0.9581
SeRF,1919.0,898.0,0.9677
SeRF,1475.0,1189.0,0.9795
WST_vamana,920.7475577042304,1893.22,0.9484399999999654
WST_vamana,813.1883463239514,2079.1,0.9618599999999704
WST_vamana,754.7422548570505,2351.48,0.9730399999999771
WST_vamana,692.0843189333632,2620.3,0.9799799999999804
WST_vamana,633.3772759194638,2796.9,0.9830099999999828
WST_vamana,479.7682363486862,4498.82,0.995189999999994
WST_vamana,413.72939919462175,6132.4,0.9974699999999964
WST_vamana,318.7945508081286,7081.58,0.9982599999999978
WST_vamana,275.78832577419706,7831.07,0.9985999999999978
WST_vamana,209.9484895128344,9877.0,0.9989599999999984
WST_vamana,177.51032908059315,11477.7,0.9990299999999986
WST_opt,966.0679076706866,2970.74,0.9880899999999864
WST_opt,805.3099757886915,2921.96,0.9944399999999934
WST_opt,550.9785873764795,3792.53,0.9970699999999968
WST_opt,439.6891754924324,4494.51,0.997919999999998
WST_opt,390.4358672441497,5099.59,0.998309999999998
WST_opt,279.4680162176715,6681.84,0.9988699999999984
WST_opt,233.32708688080416,8029.26,0.9991199999999988
UNIFY,3298.461097,594.1617,0.92774
UNIFY,2254.293745,661.989,0.94293
UNIFY,2171.049645,758.6154,0.95715
UNIFY,1956.862018,973.8503,0.96233
UNIFY,1783.906645,1091.9226,0.97209
UNIFY,1460.037842,1525.2522,0.98848
UNIFY,769.023034,1898.8518,0.99442
UNIFY,701.37269,3201.6713,0.99831
UNIFY,494.164958,3572.0824,0.99838
UNIFY,460.722148,3883.8465,0.99877
UNIFY,430.499175,4509.8668,0.9991
UNIFY,340.248677,5900.1818,0.99938
UNIFY_hybrid,5100.371167,349.3807,0.76235
UNIFY_hybrid,2084.50168,730.7858,0.91836
UNIFY_hybrid,1893.042629,730.7858,0.91836
UNIFY_hybrid,1892.653616,799.1471,0.93566
UNIFY_hybrid,1831.131209,1085.3832,0.96582
UNIFY_hybrid,1399.320421,1085.3832,0.96582
UNIFY_hybrid,1347.739281,1085.3832,0.96582
UNIFY_hybrid,1247.900531,1203.1319,0.97512
UNIFY_hybrid,1187.87239,1188.775,0.97825
UNIFY_hybrid,1104.398978,1321.5615,0.9835
UNIFY_hybrid,1067.100871,1631.2506,0.99083
UNIFY_hybrid,808.706356,2023.9403,0.99477
UNIFY_hybrid,768.213392,2322.7726,0.99715
UNIFY_hybrid,652.605525,2814.1174,0.99737
UNIFY_hybrid,617.160131,3294.9998,0.99905
UNIFY_hybrid,474.667629,4600.8817,0.99966
UNIFY_hybrid,386.711466,5985.7654,0.99977
DSG,2549.299,451.1453,0.9098
DSG,2530.9023,514.6367,0.9369
DSG,1991.3646,574.465,0.9526
DSG,1846.0341,632.2251,0.9627
DSG,1725.3528,741.5647,0.9749
DSG,1358.1186,944.2403,0.9857
DSG,1132.3492,1130.7838,0.9901
DSG,957.2547,1305.1675,0.9925
DSG,767.9186,1627.1259,0.9946
DSG,668.4353,1703.2172,0.9949
DSG,597.4562,2065.5871,0.9959
DSG,497.8392,2467.8404,0.9965
DSG,410.8652,2722.3077,0.9968
DSG,339.8764,3318.501,0.9972
DSG,283.7659,3873.1319,0.9974
DSG,250.2666,4395.9597,0.9976
DSG,223.9479,4893.7555,0.9978
DSG,184.5703,5833.7298,0.9982
iRangeGraph,4352.62,530.0,0.91496
iRangeGraph,4308.31,531.0,0.91537
iRangeGraph,4076.6,540.0,0.91985
iRangeGraph,3881.29,570.0,0.93059
iRangeGraph,3801.24,601.0,0.93845
iRangeGraph,2112.85,998.0,0.98067
iRangeGraph,1555.3,1376.0,0.99166
iRangeGraph,1241.83,1733.0,0.99553
iRangeGraph,1027.81,2072.0,0.99682
iRangeGraph,774.333,2860.0,0.99851
