Algorithm,QPS,CPQ,recall
Milvus_HNSW,46.73902747049259,-1.0,0.73813
Milvus_HNSW,41.46123806606501,-1.0,0.79926
Milvus_HNSW,38.01762836308047,-1.0,0.8289
Milvus_HNSW,35.612585933855044,-1.0,0.84553
Milvus_HNSW,33.972726962500275,-1.0,0.85707
Milvus_HNSW,31.02495737193933,-1.0,0.87465
Milvus_HNSW,29.1004313910219,-1.0,0.88568
Milvus_HNSW,26.693996979327927,-1.0,0.89977
Milvus_HNSW,25.200813802795867,-1.0,0.90727
Milvus_HNSW,24.1173703914342,-1.0,0.91307
Milvus_HNSW,20.983420946532323,-1.0,0.92735
Milvus_IVFPQ,14.710837735327154,-1.0,0.93692
Milvus_IVFPQ,12.776213309380209,-1.0,0.94181
Milvus_IVFPQ,10.66870045552077,-1.0,0.94537
Milvus_IVFPQ,9.20141498739027,-1.0,0.94705
Milvus_IVFPQ,8.656377631961261,-1.0,0.94783
Milvus_IVFPQ,7.714951103634558,-1.0,0.94842
Milvus_IVFPQ,7.1499193657758,-1.0,0.94867
Milvus_IVFPQ,6.585176853167167,-1.0,0.94878
HNSW,1916.782,819.15,0.554
HNSW,1632.016,1162.106,0.68
HNSW,1177.005,1807.782,0.779
HNSW,833.547,2445.739,0.82
HNSW,547.602,3085.427,0.845
HNSW,528.867,3730.825,0.862
HNSW,500.643,5347.204,0.885
HNSW,441.297,6977.962,0.898
HNSW,249.764,10258.998,0.913
HNSW,192.94,13558.733,0.921
HNSW,178.277,16864.853,0.927
HNSW,149.091,20163.264,0.931
HNSW,127.511,23457.713,0.934
HNSW,126.429,26746.673,0.936
HNSW,94.818,33300.237,0.94
HNSW,78.133,39807.312,0.943
HNSW,64.039,46277.733,0.945
IVFPQ,32.441,-1.0,0.917
IVFPQ,25.507,-1.0,0.929
IVFPQ,17.045,-1.0,0.937
IVFPQ,12.474,-1.0,0.943
IVFPQ,10.224,-1.0,0.945
IVFPQ,8.715,-1.0,0.947
IVFPQ,7.433,-1.0,0.948
IVFPQ,6.002,-1.0,0.949
ACORN,1072.545,606.558,0.351
ACORN,938.264,677.123,0.411
ACORN,810.015,776.168,0.486
ACORN,741.932,837.639,0.547
ACORN,686.29,896.497,0.578
ACORN,591.782,1034.897,0.635
ACORN,525.841,1164.165,0.677
ACORN,478.973,1286.603,0.709
ACORN,434.019,1403.355,0.734
ACORN,335.801,1835.652,0.794
ACORN,271.588,2228.808,0.828
ACORN,232.609,2597.14,0.848
ACORN,174.414,3453.144,0.876
ACORN,140.588,4246.194,0.891
ACORN,103.431,5721.542,0.909
ACORN,82.475,7091.412,0.918
ACORN,69.276,8390.273,0.925
ACORN,56.704,9636.225,0.929
ACORN,52.522,10835.72,0.932
ACORN,44.074,12002.176,0.935
ACORN,37.423,14245.466,0.94
ACORN,33.11,16390.027,0.943
ACORN,29.161,18450.217,0.945
ACORN,25.943,20440.535,0.948
SeRF,1093.0,1322.0,0.6413
SeRF,712.0,1963.0,0.7494
SeRF,570.0,2575.0,0.7957
SeRF,466.0,3182.0,0.8239
SeRF,182.0,6834.0,0.8846
SeRF,135.0,9858.0,0.9026
SeRF,121.0,12824.0,0.912
SeRF,96.0,15725.0,0.919
SeRF,48.0,29202.0,0.9361
WST_vamana,282.18251779010296,3799.78,0.5912699999999983
WST_vamana,222.7340485721836,4232.55,0.6202699999999985
WST_vamana,218.5729097909976,5871.83,0.6918599999999923
WST_vamana,146.72947884389134,9583.92,0.7667599999999871
WST_vamana,105.01616916463011,12987.0,0.7982799999999868
WST_vamana,98.28179415000362,15364.4,0.817429999999985
WST_vamana,79.90109882927447,17409.3,0.8302399999999841
WST_vamana,55.50510450487087,22595.5,0.8492999999999805
WST_vamana,53.10157834571076,27011.0,0.8609199999999779
WST_vamana,27.6643161874289,34980.1,0.873849999999976
WST_vamana,26.122681274191866,41763.7,0.8817799999999747
