Algorithm,QPS,CPQ,recall
Milvus_HNSW,212.73827578406568,-1.0,0.99991
Milvus_HNSW,212.3416388672341,-1.0,0.99991
Milvus_HNSW,212.3236695318649,-1.0,0.99991
Milvus_HNSW,212.2040264358923,-1.0,0.99991
Milvus_HNSW,212.1075987248473,-1.0,0.99991
Milvus_HNSW,211.976979533231,-1.0,0.99991
Milvus_HNSW,209.5251512591761,-1.0,0.99991
Milvus_IVFPQ,28.95171352809917,-1.0,0.85835
Milvus_IVFPQ,24.5881907000872,-1.0,0.91262
Milvus_IVFPQ,20.04558477191957,-1.0,0.94664
Milvus_IVFPQ,16.339559105472592,-1.0,0.956
Milvus_IVFPQ,14.878823161677436,-1.0,0.95776
Milvus_IVFPQ,12.671997802045691,-1.0,0.95916
Milvus_IVFPQ,11.367239553619664,-1.0,0.95955
Milvus_IVFPQ,10.091608341805149,-1.0,0.95964
HNSW,233.635,13558.733,0.344
HNSW,195.493,16864.853,0.392
HNSW,101.475,33300.237,0.562
IVFPQ,241.738,-1.0,0.609
IVFPQ,201.603,-1.0,0.73
IVFPQ,143.971,-1.0,0.84
IVFPQ,100.621,-1.0,0.903
IVFPQ,92.641,-1.0,0.923
IVFPQ,68.32,-1.0,0.948
IVFPQ,51.522,-1.0,0.955
IVFPQ,37.885,-1.0,0.959
WST_vamana,2598.12861576116,35.7941,0.996549999999996
WST_vamana,2521.4354572532848,67.6537,0.9986599999999975
WST_vamana,2365.7070661492644,68.3708,0.9986999999999976
WST_vamana,2332.7607156417844,68.6737,0.9987699999999976
WST_opt,1307.6325161752457,1866.6,0.927319999999951
WST_opt,1206.0086391000664,2105.05,0.9278799999999509
WST_opt,1115.628924134486,2093.26,0.930429999999952
WST_opt,928.2651956610886,2359.06,0.932039999999953
WST_opt,867.8911335351341,2446.51,0.9327099999999532
WST_opt,780.8010579701835,2487.93,0.9331499999999532
WST_opt,648.0933344986013,2640.56,0.934209999999954
WST_opt,551.7547951041191,2726.97,0.9348199999999546
UNIFY,1349.063982,1071.0801,0.99837
UNIFY,1344.102336,1071.0801,0.99837
UNIFY,1331.46958,1071.0801,0.99837
UNIFY,1326.009008,1071.0801,0.99837
UNIFY,1277.432738,1071.0801,0.99837
UNIFY,1246.655726,1071.0801,0.99837
UNIFY,1245.015291,1071.0801,0.99837
UNIFY,855.799572,1071.0801,0.99837
UNIFY_hybrid,109.408956,10794.2493,0.91167
UNIFY_hybrid,108.005961,10794.2493,0.91167
UNIFY_hybrid,106.364539,12252.7896,0.91814
UNIFY_hybrid,83.12034,14253.5553,0.9248
UNIFY_hybrid,74.915285,17342.6183,0.94145
UNIFY_hybrid,73.781776,17342.6183,0.94145
UNIFY_hybrid,65.332435,19553.2594,0.9451
UNIFY_hybrid,61.945624,22456.506,0.94915
UNIFY_hybrid,53.300146,25026.709,0.95192
UNIFY_hybrid,39.868067,33642.833,0.95206
UNIFY_hybrid,32.026356,39485.4873,0.95501
UNIFY_hybrid,31.000243,46731.9286,0.96532
UNIFY_hybrid,26.213672,53063.2293,0.9675
UNIFY_hybrid,23.305622,58276.1821,0.96857
UNIFY_hybrid,22.827437,68582.7253,0.96978
DSG,2786.4421,499.2629,0.6798
DSG,2436.8312,522.4118,0.6969
DSG,2406.5043,535.4326,0.7058
DSG,2261.7997,561.6616,0.7223
DSG,2099.1522,600.03,0.7458
DSG,1872.311,654.0523,0.7737
DSG,1867.4391,681.2934,0.7856
DSG,1825.1213,701.588,0.7948
DSG,1525.7145,736.3468,0.8074
DSG,1450.4004,758.9886,0.814
DSG,1261.7733,789.104,0.8238
DSG,1156.6905,809.3852,0.8305
DSG,1153.5042,839.6864,0.8388
DSG,1101.8851,846.1103,0.8406
iRangeGraph,6811.55,299.0,0.84048
iRangeGraph,6715.76,301.0,0.85216
iRangeGraph,6570.77,305.0,0.86721
iRangeGraph,6209.36,312.0,0.88726
iRangeGraph,5788.42,338.0,0.90073
iRangeGraph,5093.83,392.0,0.9205
iRangeGraph,4651.48,442.0,0.93412
iRangeGraph,4323.87,474.0,0.94278
iRangeGraph,2765.21,685.0,0.97157
iRangeGraph,2354.0,787.0,0.98135
iRangeGraph,2177.61,844.0,0.98591
iRangeGraph,2018.56,879.0,0.98858
iRangeGraph,1815.55,927.0,0.99157
iRangeGraph,1670.85,953.0,0.99333
iRangeGraph,1409.91,981.0,0.9954
iRangeGraph,1354.09,998.0,0.99654
iRangeGraph,1222.48,1009.0,0.99727
iRangeGraph,954.683,1039.0,0.99893
