Start time: 06:27
Use SSE
dataset: YT-RGB1m
data_size: 1000000
dataset_path: /mnt/data/mocheng/dataset/youtube1m/rgb.fvecs
query_path: /mnt/data/mocheng/dataset/youtube1m/rgb_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/youtube1m/label/sel_1_100000_real/sif_gt_sel_6_1_100000_real_10.json
method: compact
index_k: 8
ef_max: 1000
ef_construction: 1000
nthreads: 1
ef_search: 150
qrange_path: /mnt/data/mocheng/dataset/youtube1m/label/sel_1_100000_real/qrangesel_6_1_100000_real.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/youtube1m/label/sel_1_100000_real/attr_sel_1_100000_real.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/youtube1m/rgb.fvecs
# of vecs: 1000000
get data size:1000000 query size:10000
get data label size:1000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 4.1071730s
search ef:
vertex in set: {150}
Total edge:49426092
Average degree:49.4261
Max. nns length of one point180
Sum of forward nn #: 49426092
Avg. forward nn #: 49.4261
Avg. delta nn #: 49.4261
# Load Index Time: 1.2748330s
load index done

Search ef: 150
========================
range: 499817	 recall: 0.1320	 QPS: 288	Comps: 1480	 Hops: 21.8800
range: 499818	 recall: 0.3240	 QPS: 99	Comps: 4123	 Hops: 52.8200
range: 499833	 recall: 0.1180	 QPS: 313	Comps: 1306	 Hops: 22.2000
range: 499847	 recall: 0.1980	 QPS: 147	Comps: 2926	 Hops: 34.2200
range: 499848	 recall: 1.0680	 QPS: 25	Comps: 17361	 Hops: 180.9800
range: 499862	 recall: 0.0540	 QPS: 307	Comps: 1424	 Hops: 9.1200
range: 499863	 recall: 0.1680	 QPS: 140	Comps: 3082	 Hops: 30.9800
range: 499867	 recall: 0.0300	 QPS: 609	Comps: 713	 Hops: 6.1800
range: 499870	 recall: 0.0200	 QPS: 1980	Comps: 213	 Hops: 3.0600
range: 499878	 recall: 0.3080	 QPS: 118	Comps: 3572	 Hops: 53.4600
range: 499879	 recall: 2.5140	 QPS: 12	Comps: 36081	 Hops: 438.8400
range: 499885	 recall: 0.0480	 QPS: 1074	Comps: 389	 Hops: 9.8200
range: 499886	 recall: 0.1000	 QPS: 324	Comps: 1326	 Hops: 15.4400
range: 499890	 recall: 0.0400	 QPS: 1738	Comps: 211	 Hops: 6.3200
range: 499893	 recall: 0.1920	 QPS: 201	Comps: 2114	 Hops: 31.4800
range: 499894	 recall: 0.9040	 QPS: 30	Comps: 14273	 Hops: 157.9800
range: 499901	 recall: 0.1640	 QPS: 321	Comps: 1240	 Hops: 27.8600
range: 499904	 recall: 0.0200	 QPS: 689	Comps: 648	 Hops: 3.0200
range: 499905	 recall: 0.0400	 QPS: 2064	Comps: 193	 Hops: 6.1800
range: 499908	 recall: 0.4120	 QPS: 76	Comps: 5255	 Hops: 67.9800
range: 499909	 recall: 4.4260	 QPS: 7	Comps: 61814	 Hops: 757.2000
range: 499911	 recall: 0.0200	 QPS: 1046	Comps: 419	 Hops: 3.0800
range: 499912	 recall: 0.0400	 QPS: 448	Comps: 979	 Hops: 6.1200
range: 499915	 recall: 0.0160	 QPS: 1291	Comps: 327	 Hops: 3.0400
range: 499916	 recall: 0.5840	 QPS: 52	Comps: 8109	 Hops: 102.3600
range: 499917	 recall: 0.0200	 QPS: 2072	Comps: 204	 Hops: 3.2000
range: 499920	 recall: 0.1560	 QPS: 154	Comps: 2802	 Hops: 24.4800
range: 499922	 recall: 0.0400	 QPS: 1307	Comps: 320	 Hops: 6.1800
range: 499923	 recall: 0.1700	 QPS: 120	Comps: 3559	 Hops: 30.7200
range: 499924	 recall: 2.1200	 QPS: 16	Comps: 26051	 Hops: 369.5000
range: 499926	 recall: 0.0180	 QPS: 2489	Comps: 171	 Hops: 3.1000
range: 499928	 recall: 0.2380	 QPS: 139	Comps: 3096	 Hops: 40.8200
range: 499930	 recall: 0.0140	 QPS: 758	Comps: 584	 Hops: 3.0600
range: 499931	 recall: 0.0560	 QPS: 585	Comps: 726	 Hops: 9.2600
range: 499932	 recall: 1.0740	 QPS: 30	Comps: 14064	 Hops: 173.9400
range: 499934	 recall: 0.0800	 QPS: 1227	Comps: 326	 Hops: 12.4200
range: 499935	 recall: 0.0360	 QPS: 553	Comps: 794	 Hops: 6.2400
range: 499936	 recall: 0.1700	 QPS: 203	Comps: 1937	 Hops: 28.4800
range: 499938	 recall: 0.0720	 QPS: 373	Comps: 791	 Hops: 12.4400
range: 499939	 recall: 0.6180	 QPS: 47	Comps: 9168	 Hops: 111.7800
range: 499940	 recall: 8.2060	 QPS: 3	Comps: 121578	 Hops: 1411.8600
range: 499941	 recall: 0.0540	 QPS: 387	Comps: 1094	 Hops: 9.3400
range: 499942	 recall: 0.0200	 QPS: 8349	Comps: 45	 Hops: 3.2200
range: 499943	 recall: 0.3040	 QPS: 143	Comps: 2918	 Hops: 52.9400
range: 499944	 recall: 0.0240	 QPS: 705	Comps: 618	 Hops: 6.2800
range: 499945	 recall: 0.0940	 QPS: 319	Comps: 1340	 Hops: 15.9200
range: 499946	 recall: 0.1280	 QPS: 191	Comps: 2275	 Hops: 21.6000
range: 499947	 recall: 1.6180	 QPS: 18	Comps: 23209	 Hops: 275.1800
range: 499948	 recall: 0.0540	 QPS: 443	Comps: 972	 Hops: 9.3400
range: 499949	 recall: 0.1940	 QPS: 142	Comps: 2979	 Hops: 34.0600
range: 499950	 recall: 0.0580	 QPS: 1010	Comps: 419	 Hops: 9.3600
range: 499951	 recall: 0.4360	 QPS: 64	Comps: 6761	 Hops: 78.1400
range: 499952	 recall: 0.0680	 QPS: 329	Comps: 1332	 Hops: 12.6600
range: 499953	 recall: 0.2860	 QPS: 104	Comps: 4176	 Hops: 46.7600
range: 499954	 recall: 0.5180	 QPS: 40	Comps: 10357	 Hops: 92.6000
range: 499955	 recall: 4.1760	 QPS: 7	Comps: 61916	 Hops: 729.8200
range: 499956	 recall: 0.2640	 QPS: 129	Comps: 3277	 Hops: 43.5600
range: 499957	 recall: 0.0700	 QPS: 283	Comps: 1565	 Hops: 12.5000
range: 499958	 recall: 0.6280	 QPS: 63	Comps: 6734	 Hops: 105.5800
range: 499959	 recall: 0.0660	 QPS: 359	Comps: 1200	 Hops: 12.7200
range: 499960	 recall: 0.2500	 QPS: 104	Comps: 4128	 Hops: 43.5200
range: 499961	 recall: 0.0980	 QPS: 251	Comps: 1708	 Hops: 18.5400
range: 499962	 recall: 2.5800	 QPS: 12	Comps: 36130	 Hops: 446.7600
range: 499963	 recall: 0.1560	 QPS: 151	Comps: 2879	 Hops: 27.5600
range: 499964	 recall: 0.3120	 QPS: 100	Comps: 4245	 Hops: 52.9800
range: 499965	 recall: 0.1180	 QPS: 304	Comps: 1426	 Hops: 18.7600
range: 499966	 recall: 0.9780	 QPS: 32	Comps: 13322	 Hops: 167.6600
range: 499967	 recall: 0.1660	 QPS: 227	Comps: 1872	 Hops: 27.9600
range: 499968	 recall: 0.5360	 QPS: 54	Comps: 7842	 Hops: 93.2000
range: 499969	 recall: 0.0940	 QPS: 317	Comps: 1376	 Hops: 15.4400
range: 499970	 recall: 12.0060	 QPS: 3	Comps: 168373	 Hops: 2049.4800
range: 499971	 recall: 0.3840	 QPS: 73	Comps: 5903	 Hops: 65.3400
range: 499972	 recall: 0.3020	 QPS: 73	Comps: 5931	 Hops: 52.7800
