Start time: 06:27
Use SSE
dataset: YT-RGB1m
data_size: 1000000
dataset_path: /mnt/data/mocheng/dataset/youtube1m/rgb.fvecs
query_path: /mnt/data/mocheng/dataset/youtube1m/rgb_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/youtube1m/label/sel_1_100000_real/sif_gt_sel_6_1_100000_real_10.json
method: compact
index_k: 8
ef_max: 1000
ef_construction: 1000
nthreads: 1
ef_search: 60
qrange_path: /mnt/data/mocheng/dataset/youtube1m/label/sel_1_100000_real/qrangesel_6_1_100000_real.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/youtube1m/label/sel_1_100000_real/attr_sel_1_100000_real.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/youtube1m/rgb.fvecs
# of vecs: 1000000
get data size:1000000 query size:10000
get data label size:1000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 4.0993400s
search ef:
vertex in set: {60}
Total edge:49426092
Average degree:49.4261
Max. nns length of one point180
Sum of forward nn #: 49426092
Avg. forward nn #: 49.4261
Avg. delta nn #: 49.4261
# Load Index Time: 1.2826950s
load index done

Search ef: 60
========================
range: 499817	 recall: 0.1240	 QPS: 453	Comps: 891	 Hops: 9.5600
range: 499818	 recall: 0.3020	 QPS: 201	Comps: 1992	 Hops: 22.3600
range: 499833	 recall: 0.1080	 QPS: 508	Comps: 782	 Hops: 9.8400
range: 499847	 recall: 0.1840	 QPS: 284	Comps: 1406	 Hops: 14.6200
range: 499848	 recall: 0.9980	 QPS: 44	Comps: 9263	 Hops: 79.7600
range: 499862	 recall: 0.0540	 QPS: 601	Comps: 694	 Hops: 3.8200
range: 499863	 recall: 0.1660	 QPS: 279	Comps: 1439	 Hops: 13.2400
range: 499867	 recall: 0.0180	 QPS: 1280	Comps: 310	 Hops: 2.6000
range: 499870	 recall: 0.0200	 QPS: 3927	Comps: 101	 Hops: 1.2600
range: 499878	 recall: 0.2800	 QPS: 216	Comps: 1823	 Hops: 22.5200
range: 499879	 recall: 2.3220	 QPS: 22	Comps: 18285	 Hops: 189.0000
range: 499885	 recall: 0.0360	 QPS: 1795	Comps: 230	 Hops: 4.2000
range: 499886	 recall: 0.0980	 QPS: 522	Comps: 769	 Hops: 6.5400
range: 499890	 recall: 0.0380	 QPS: 3062	Comps: 131	 Hops: 2.7400
range: 499893	 recall: 0.1800	 QPS: 335	Comps: 1194	 Hops: 14.1600
range: 499894	 recall: 0.8240	 QPS: 53	Comps: 7553	 Hops: 67.7800
range: 499901	 recall: 0.1600	 QPS: 649	Comps: 605	 Hops: 11.9000
range: 499904	 recall: 0.0180	 QPS: 1090	Comps: 420	 Hops: 1.2200
range: 499905	 recall: 0.0400	 QPS: 2557	Comps: 152	 Hops: 2.5800
range: 499908	 recall: 0.3880	 QPS: 156	Comps: 2640	 Hops: 29.3800
range: 499909	 recall: 4.0820	 QPS: 12	Comps: 32735	 Hops: 325.1800
