Start time: 06:27
Use SSE
dataset: YT-RGB1m
data_size: 1000000
dataset_path: /mnt/data/mocheng/dataset/youtube1m/rgb.fvecs
query_path: /mnt/data/mocheng/dataset/youtube1m/rgb_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/youtube1m/label/sel_1_100000_real/sif_gt_sel_6_1_100000_real_10.json
method: compact
index_k: 8
ef_max: 1000
ef_construction: 1000
nthreads: 1
ef_search: 20
qrange_path: /mnt/data/mocheng/dataset/youtube1m/label/sel_1_100000_real/qrangesel_6_1_100000_real.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/youtube1m/label/sel_1_100000_real/attr_sel_1_100000_real.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/youtube1m/rgb.fvecs
# of vecs: 1000000
get data size:1000000 query size:10000
get data label size:1000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 4.1113410s
search ef:
vertex in set: {20}
Total edge:49426092
Average degree:49.4261
Max. nns length of one point180
Sum of forward nn #: 49426092
Avg. forward nn #: 49.4261
Avg. delta nn #: 49.4261
# Load Index Time: 1.2852010s
load index done

Search ef: 20
========================
range: 499817	 recall: 0.1100	 QPS: 710	Comps: 576	 Hops: 4.2400
range: 499818	 recall: 0.2540	 QPS: 334	Comps: 1213	 Hops: 9.0800
range: 499833	 recall: 0.0820	 QPS: 937	Comps: 440	 Hops: 3.6400
range: 499847	 recall: 0.1680	 QPS: 509	Comps: 724	 Hops: 6.1600
range: 499848	 recall: 0.7780	 QPS: 77	Comps: 5253	 Hops: 32.7200
range: 499862	 recall: 0.0520	 QPS: 1495	Comps: 262	 Hops: 1.4200
range: 499863	 recall: 0.1460	 QPS: 489	Comps: 852	 Hops: 5.7400
range: 499867	 recall: 0.0140	 QPS: 2780	Comps: 147	 Hops: 1.1000
range: 499870	 recall: 0.0200	 QPS: 8456	Comps: 37	 Hops: 0.5600
range: 499878	 recall: 0.2400	 QPS: 363	Comps: 1039	 Hops: 9.3400
range: 499879	 recall: 1.9640	 QPS: 41	Comps: 9991	 Hops: 81.4000
range: 499885	 recall: 0.0280	 QPS: 3003	Comps: 144	 Hops: 1.9200
range: 499886	 recall: 0.0900	 QPS: 970	Comps: 439	 Hops: 2.6200
range: 499890	 recall: 0.0340	 QPS: 4254	Comps: 103	 Hops: 1.1600
range: 499893	 recall: 0.1520	 QPS: 520	Comps: 822	 Hops: 5.6000
range: 499894	 recall: 0.6720	 QPS: 100	Comps: 4026	 Hops: 28.6200
range: 499901	 recall: 0.1380	 QPS: 995	Comps: 388	 Hops: 5.2800
range: 499904	 recall: 0.0160	 QPS: 2018	Comps: 229	 Hops: 0.4600
range: 499905	 recall: 0.0400	 QPS: 3061	Comps: 131	 Hops: 1.0600
range: 499908	 recall: 0.3180	 QPS: 300	Comps: 1397	 Hops: 12.2000
range: 499909	 recall: 3.4440	 QPS: 22	Comps: 18833	 Hops: 138.0400
range: 499911	 recall: 0.0200	 QPS: 6805	Comps: 62	 Hops: 0.5200
range: 499912	 recall: 0.0280	 QPS: 1632	Comps: 235	 Hops: 1.1400
range: 499915	 recall: 0.0080	 QPS: 3304	Comps: 87	 Hops: 0.5200
range: 499916	 recall: 0.4600	 QPS: 181	Comps: 2180	 Hops: 18.0800
range: 499917	 recall: 0.0200	 QPS: 6101	Comps: 69	 Hops: 0.6200
range: 499920	 recall: 0.1320	 QPS: 656	Comps: 626	 Hops: 4.0800
range: 499922	 recall: 0.0320	 QPS: 4168	Comps: 98	 Hops: 1.0000
range: 499923	 recall: 0.1200	 QPS: 421	Comps: 992	 Hops: 5.0200
range: 499924	 recall: 1.6940	 QPS: 49	Comps: 8334	 Hops: 67.5800
range: 499926	 recall: 0.0160	 QPS: 12547	Comps: 28	 Hops: 0.5000
range: 499928	 recall: 0.1880	 QPS: 470	Comps: 901	 Hops: 7.3000
range: 499930	 recall: 0.0140	 QPS: 3950	Comps: 111	 Hops: 0.4800
range: 499931	 recall: 0.0380	 QPS: 3249	Comps: 109	 Hops: 1.6000
range: 499932	 recall: 0.8700	 QPS: 112	Comps: 3692	 Hops: 30.9600
range: 499934	 recall: 0.0680	 QPS: 2542	Comps: 164	 Hops: 2.2200
range: 499935	 recall: 0.0360	 QPS: 2475	Comps: 173	 Hops: 1.1800
range: 499936	 recall: 0.0900	 QPS: 647	Comps: 671	 Hops: 5.3800
range: 499938	 recall: 0.0640	 QPS: 1930	Comps: 213	 Hops: 2.0600
range: 499939	 recall: 0.4720	 QPS: 163	Comps: 2410	 Hops: 19.6200
range: 499940	 recall: 6.4320	 QPS: 11	Comps: 36357	 Hops: 254.1600
range: 499941	 recall: 0.0460	 QPS: 1597	Comps: 266	 Hops: 1.7200
range: 499942	 recall: 0.0200	 QPS: 9705	Comps: 40	 Hops: 0.6800
range: 499943	 recall: 0.2480	 QPS: 396	Comps: 995	 Hops: 9.5600
range: 499944	 recall: 0.0180	 QPS: 1985	Comps: 223	 Hops: 1.1000
range: 499945	 recall: 0.0720	 QPS: 1005	Comps: 412	 Hops: 2.9800
range: 499946	 recall: 0.1040	 QPS: 575	Comps: 746	 Hops: 3.5600
range: 499947	 recall: 1.2940	 QPS: 67	Comps: 6028	 Hops: 49.1400
range: 499948	 recall: 0.0480	 QPS: 1107	Comps: 368	 Hops: 1.7600
range: 499949	 recall: 0.1400	 QPS: 484	Comps: 880	 Hops: 6.0800
range: 499950	 recall: 0.0440	 QPS: 2013	Comps: 219	 Hops: 1.8400
range: 499951	 recall: 0.3620	 QPS: 195	Comps: 2187	 Hops: 14.3200
range: 499952	 recall: 0.0560	 QPS: 1291	Comps: 327	 Hops: 2.6800
range: 499953	 recall: 0.2420	 QPS: 332	Comps: 1295	 Hops: 8.5400
range: 499954	 recall: 0.3220	 QPS: 143	Comps: 2948	 Hops: 16.0400
range: 499955	 recall: 3.1720	 QPS: 23	Comps: 17807	 Hops: 131.1200
range: 499956	 recall: 0.2180	 QPS: 352	Comps: 1191	 Hops: 7.5400
range: 499957	 recall: 0.0560	 QPS: 1102	Comps: 393	 Hops: 2.2000
range: 499958	 recall: 0.5260	 QPS: 189	Comps: 2115	 Hops: 18.9600
range: 499959	 recall: 0.0460	 QPS: 1130	Comps: 376	 Hops: 2.2600
range: 499960	 recall: 0.2240	 QPS: 336	Comps: 1263	 Hops: 8.3200
range: 499961	 recall: 0.0880	 QPS: 1032	Comps: 396	 Hops: 3.3200
range: 499962	 recall: 2.0780	 QPS: 38	Comps: 10738	 Hops: 80.9000
range: 499963	 recall: 0.1340	 QPS: 605	Comps: 673	 Hops: 4.7000
range: 499964	 recall: 0.2720	 QPS: 303	Comps: 1364	 Hops: 9.8200
range: 499965	 recall: 0.0980	 QPS: 1012	Comps: 403	 Hops: 3.4000
range: 499966	 recall: 0.7880	 QPS: 106	Comps: 3893	 Hops: 30.9600
range: 499967	 recall: 0.1180	 QPS: 678	Comps: 604	 Hops: 5.0600
range: 499968	 recall: 0.3980	 QPS: 172	Comps: 2461	 Hops: 16.9800
range: 499969	 recall: 0.0780	 QPS: 938	Comps: 323	 Hops: 2.6400
range: 499970	 recall: 9.3780	 QPS: 8	Comps: 50942	 Hops: 366.4600
range: 499971	 recall: 0.3000	 QPS: 238	Comps: 1787	 Hops: 11.7400
range: 499972	 recall: 0.2440	 QPS: 218	Comps: 1846	 Hops: 9.3800
range: 499973	 recall: 0.9180	 QPS: 98	Comps: 4200	 Hops: 35.4400
range: 499974	 recall: 0.2000	 QPS: 481	Comps: 839	 Hops: 6.5200
range: 499975	 recall: 0.4880	 QPS: 167	Comps: 2300	 Hops: 19.5800
range: 499976	 recall: 0.2440	 QPS: 230	Comps: 1833	 Hops: 9.4000
range: 499977	 recall: 2.2000	 QPS: 32	Comps: 12638	 Hops: 94.0600
range: 499978	 recall: 0.1300	 QPS: 659	Comps: 659	 Hops: 6.0600
range: 499979	 recall: 0.5080	 QPS: 138	Comps: 3033	 Hops: 20.7800
range: 499980	 recall: 0.2260	 QPS: 414	Comps: 1018	 Hops: 9.1000
range: 499981	 recall: 0.9780	 QPS: 72	Comps: 5774	 Hops: 40.3800
range: 499982	 recall: 0.2380	 QPS: 262	Comps: 1634	 Hops: 10.9200
range: 499983	 recall: 0.6180	 QPS: 107	Comps: 3744	 Hops: 28.2800
range: 499984	 recall: 0.3100	 QPS: 239	Comps: 1697	 Hops: 12.3000
range: 499985	 recall: 4.8960	 QPS: 15	Comps: 28440	 Hops: 205.2600
range: 499986	 recall: 0.4080	 QPS: 126	Comps: 3322	 Hops: 16.1400
range: 499987	 recall: 0.7760	 QPS: 90	Comps: 4724	 Hops: 30.4600
range: 499988	 recall: 0.2280	 QPS: 350	Comps: 1150	 Hops: 9.1600
range: 499989	 recall: 1.5000	 QPS: 55	Comps: 7620	 Hops: 61.4200
range: 499990	 recall: 0.4220	 QPS: 136	Comps: 3117	 Hops: 21.9400
range: 499991	 recall: 0.6340	 QPS: 91	Comps: 4504	 Hops: 28.2200
range: 499992	 recall: 0.4260	 QPS: 168	Comps: 2465	 Hops: 16.2600
range: 499993	 recall: 2.9360	 QPS: 25	Comps: 16633	 Hops: 117.9600
range: 499994	 recall: 0.3100	 QPS: 270	Comps: 1586	 Hops: 11.5800
range: 499995	 recall: 0.7080	 QPS: 105	Comps: 3902	 Hops: 28.2600
range: 499996	 recall: 0.3280	 QPS: 196	Comps: 2074	 Hops: 13.6400
range: 499997	 recall: 1.5880	 QPS: 48	Comps: 8452	 Hops: 63.9400
range: 499998	 recall: 0.4020	 QPS: 160	Comps: 2651	 Hops: 17.0600
range: 499999	 recall: 0.9180	 QPS: 85	Comps: 4858	 Hops: 34.7200
range: 500000	 recall: 0.3440	 QPS: 179	Comps: 2237	 Hops: 14.2200
range: 500001	 recall: 12.0880	 QPS: 7	Comps: 61511	 Hops: 479.4800
range: 500002	 recall: 0.5980	 QPS: 135	Comps: 3023	 Hops: 23.4000
range: 500003	 recall: 0.4460	 QPS: 126	Comps: 3318	 Hops: 18.6200
range: 500004	 recall: 1.6060	 QPS: 49	Comps: 8427	 Hops: 64.1000
range: 500005	 recall: 0.3380	 QPS: 214	Comps: 1920	 Hops: 14.4000
range: 500006	 recall: 0.8960	 QPS: 83	Comps: 4915	 Hops: 36.6200
range: 500007	 recall: 0.4220	 QPS: 193	Comps: 2079	 Hops: 15.9800
range: 500008	 recall: 2.6820	 QPS: 28	Comps: 14549	 Hops: 106.5600
range: 500009	 recall: 0.4180	 QPS: 174	Comps: 2112	 Hops: 16.5000
range: 500010	 recall: 0.8240	 QPS: 86	Comps: 4788	 Hops: 32.3800
range: 500011	 recall: 0.3680	 QPS: 158	Comps: 2723	 Hops: 14.9600
range: 500012	 recall: 1.5420	 QPS: 49	Comps: 8476	 Hops: 57.8200
range: 500013	 recall: 0.3560	 QPS: 234	Comps: 1785	 Hops: 11.7600
range: 500014	 recall: 0.6420	 QPS: 102	Comps: 4013	 Hops: 28.2200
range: 500015	 recall: 0.4080	 QPS: 211	Comps: 1864	 Hops: 15.6000
range: 500016	 recall: 4.5040	 QPS: 18	Comps: 23284	 Hops: 178.2400
range: 500017	 recall: 0.4140	 QPS: 156	Comps: 2684	 Hops: 17.1600
range: 500018	 recall: 0.2780	 QPS: 319	Comps: 1323	 Hops: 9.7200
range: 500019	 recall: 1.2380	 QPS: 59	Comps: 6978	 Hops: 47.7400
range: 500020	 recall: 0.2440	 QPS: 295	Comps: 1455	 Hops: 8.4600
range: 500021	 recall: 0.6260	 QPS: 106	Comps: 3919	 Hops: 28.0600
range: 500022	 recall: 0.3000	 QPS: 211	Comps: 1977	 Hops: 12.7000
range: 500023	 recall: 1.7760	 QPS: 36	Comps: 11825	 Hops: 79.4400
range: 500024	 recall: 0.1600	 QPS: 337	Comps: 1215	 Hops: 8.0000
range: 500025	 recall: 0.6060	 QPS: 153	Comps: 2636	 Hops: 22.5000
range: 500026	 recall: 0.3160	 QPS: 197	Comps: 1999	 Hops: 12.3800
range: 500027	 recall: 0.8760	 QPS: 90	Comps: 4542	 Hops: 35.6000
range: 500028	 recall: 0.1820	 QPS: 355	Comps: 1096	 Hops: 7.6000
