Start time: 00:37
Use SSE
dataset: sift10M
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
query_path: /mnt/data/mocheng/dataset/sift10m/sift10m_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/sif_gt_sel_10000_1_100000_random_10.json
method: compact
index_k: 8
ef_max: 1000
ef_construction: 1000
nthreads: 1
ef_search: 15
qrange_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/qrangesel_10000_1_100000_random.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/attr_sel_1_100000_random.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 19.7447560s
search ef:
vertex in set: {15}
using simd16
Total edge:1847187476
Average degree:184.719
Max. nns length of one point194
Sum of forward nn #: 1847187476
Avg. forward nn #: 184.719
Avg. delta nn #: 184.719
# Load Index Time: 43.3716430s
load index done

Search ef: 15
========================
range: 997272	 recall: 0.3000	 QPS: 2628	Comps: 339	 Hops: 14.0000
range: 997277	 recall: 0.3500	 QPS: 2026	Comps: 434	 Hops: 11.0000
range: 997283	 recall: 0.3500	 QPS: 2103	Comps: 430	 Hops: 11.0000
range: 997287	 recall: 0.3500	 QPS: 3448	Comps: 239	 Hops: 11.0000
range: 997303	 recall: 0.2500	 QPS: 2002	Comps: 426	 Hops: 19.0000
range: 997304	 recall: 0.4500	 QPS: 3503	Comps: 232	 Hops: 11.0000
range: 997314	 recall: 0.4000	 QPS: 2625	Comps: 338	 Hops: 14.5000
range: 997325	 recall: 0.2500	 QPS: 2770	Comps: 312	 Hops: 12.5000
range: 997330	 recall: 0.5000	 QPS: 4367	Comps: 190	 Hops: 9.0000
range: 997331	 recall: 0.5000	 QPS: 3322	Comps: 233	 Hops: 11.5000
range: 997334	 recall: 0.2000	 QPS: 3650	Comps: 223	 Hops: 10.0000
range: 997335	 recall: 0.5000	 QPS: 3012	Comps: 252	 Hops: 11.5000
range: 997339	 recall: 0.5000	 QPS: 2528	Comps: 349	 Hops: 9.5000
range: 997340	 recall: 0.5000	 QPS: 3026	Comps: 258	 Hops: 13.5000
range: 997342	 recall: 0.5000	 QPS: 5168	Comps: 140	 Hops: 10.0000
