Start time: 00:37
Use SSE
dataset: sift10M
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
query_path: /mnt/data/mocheng/dataset/sift10m/sift10m_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/sif_gt_sel_10000_1_100000_random_10.json
method: compact
index_k: 8
ef_max: 1000
ef_construction: 1000
nthreads: 1
ef_search: 300
qrange_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/qrangesel_10000_1_100000_random.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/attr_sel_1_100000_random.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 19.4341290s
search ef:
vertex in set: {300}
using simd16
Total edge:1847187476
Average degree:184.719
Max. nns length of one point194
Sum of forward nn #: 1847187476
Avg. forward nn #: 184.719
Avg. delta nn #: 184.719
# Load Index Time: 41.8130750s
load index done

Search ef: 300
========================
range: 997272	 recall: 0.4500	 QPS: 235	Comps: 2533	 Hops: 153.0000
range: 997277	 recall: 0.5000	 QPS: 296	Comps: 2695	 Hops: 152.5000
range: 997283	 recall: 0.5000	 QPS: 260	Comps: 3310	 Hops: 152.0000
range: 997287	 recall: 0.5000	 QPS: 254	Comps: 2382	 Hops: 151.0000
range: 997303	 recall: 0.5000	 QPS: 224	Comps: 2608	 Hops: 159.5000
range: 997304	 recall: 0.5000	 QPS: 273	Comps: 1800	 Hops: 152.0000
range: 997314	 recall: 0.5000	 QPS: 211	Comps: 2324	 Hops: 153.0000
range: 997325	 recall: 0.5000	 QPS: 306	Comps: 2680	 Hops: 154.0000
range: 997330	 recall: 0.5000	 QPS: 436	Comps: 1745	 Hops: 151.5000
range: 997331	 recall: 0.5000	 QPS: 305	Comps: 1732	 Hops: 153.5000
range: 997334	 recall: 0.5000	 QPS: 265	Comps: 2181	 Hops: 152.0000
range: 997335	 recall: 0.5000	 QPS: 404	Comps: 820	 Hops: 153.5000
range: 997339	 recall: 0.5000	 QPS: 400	Comps: 1848	 Hops: 152.0000
range: 997340	 recall: 0.5000	 QPS: 296	Comps: 1739	 Hops: 155.5000
range: 997342	 recall: 0.5000	 QPS: 541	Comps: 1158	 Hops: 152.0000
range: 997355	 recall: 0.5000	 QPS: 280	Comps: 2064	 Hops: 154.0000
range: 997359	 recall: 0.5000	 QPS: 124	Comps: 2062	 Hops: 153.0000
range: 997360	 recall: 0.5000	 QPS: 302	Comps: 1328	 Hops: 153.0000
range: 997362	 recall: 0.5000	 QPS: 230	Comps: 2000	 Hops: 153.0000
range: 997363	 recall: 0.5000	 QPS: 294	Comps: 1838	 Hops: 151.5000
range: 997364	 recall: 0.5000	 QPS: 316	Comps: 2573	 Hops: 156.5000
range: 997365	 recall: 0.5000	 QPS: 441	Comps: 1640	 Hops: 152.5000
range: 997368	 recall: 1.5000	 QPS: 100	Comps: 7094	 Hops: 463.5000
range: 997369	 recall: 0.5000	 QPS: 380	Comps: 2073	 Hops: 152.5000
range: 997370	 recall: 0.5000	 QPS: 286	Comps: 2843	 Hops: 159.0000
range: 997371	 recall: 1.0000	 QPS: 149	Comps: 5532	 Hops: 308.0000
range: 997372	 recall: 0.5000	 QPS: 233	Comps: 2182	 Hops: 153.0000
range: 997375	 recall: 0.5000	 QPS: 237	Comps: 2622	 Hops: 154.5000
range: 997378	 recall: 0.5000	 QPS: 358	Comps: 2179	 Hops: 154.0000
range: 997380	 recall: 1.0000	 QPS: 151	Comps: 3841	 Hops: 303.5000
range: 997381	 recall: 0.5000	 QPS: 376	Comps: 1150	 Hops: 152.0000
range: 997383	 recall: 0.5000	 QPS: 326	Comps: 2550	 Hops: 152.0000
range: 997385	 recall: 0.5000	 QPS: 261	Comps: 2160	 Hops: 152.0000
range: 997387	 recall: 1.0000	 QPS: 161	Comps: 3450	 Hops: 307.0000
range: 997389	 recall: 1.5000	 QPS: 102	Comps: 6608	 Hops: 461.0000
range: 997391	 recall: 0.5000	 QPS: 220	Comps: 2778	 Hops: 157.0000
range: 997393	 recall: 0.5000	 QPS: 257	Comps: 2380	 Hops: 152.5000
range: 997397	 recall: 0.5000	 QPS: 375	Comps: 1177	 Hops: 152.5000
range: 997398	 recall: 0.5000	 QPS: 416	Comps: 1682	 Hops: 155.0000
range: 997401	 recall: 1.0000	 QPS: 190	Comps: 4155	 Hops: 305.5000
range: 997404	 recall: 0.9500	 QPS: 166	Comps: 3869	 Hops: 306.0000
range: 997406	 recall: 0.5000	 QPS: 265	Comps: 3002	 Hops: 154.5000
range: 997409	 recall: 0.5000	 QPS: 266	Comps: 1806	 Hops: 152.0000
range: 997410	 recall: 0.5000	 QPS: 270	Comps: 2206	 Hops: 152.5000
range: 997424	 recall: 0.5000	 QPS: 276	Comps: 3102	 Hops: 153.5000
range: 997427	 recall: 0.5000	 QPS: 223	Comps: 2916	 Hops: 153.5000
range: 997429	 recall: 0.5000	 QPS: 231	Comps: 2648	 Hops: 153.0000
range: 997439	 recall: 0.5000	 QPS: 246	Comps: 2346	 Hops: 152.5000
range: 997440	 recall: 1.0000	 QPS: 128	Comps: 4516	 Hops: 308.0000
range: 997445	 recall: 0.5000	 QPS: 326	Comps: 1459	 Hops: 153.5000
range: 997447	 recall: 1.0000	 QPS: 120	Comps: 4556	 Hops: 310.0000
range: 997451	 recall: 0.5000	 QPS: 405	Comps: 1867	 Hops: 152.5000
range: 997455	 recall: 1.0000	 QPS: 140	Comps: 4190	 Hops: 309.0000
range: 997456	 recall: 0.5000	 QPS: 317	Comps: 2628	 Hops: 153.5000
range: 997459	 recall: 0.5000	 QPS: 384	Comps: 1244	 Hops: 155.0000
range: 997460	 recall: 1.5000	 QPS: 96	Comps: 6464	 Hops: 456.5000
range: 997462	 recall: 0.5000	 QPS: 440	Comps: 1572	 Hops: 153.5000
range: 997464	 recall: 0.5000	 QPS: 257	Comps: 2374	 Hops: 153.5000
range: 997466	 recall: 0.5000	 QPS: 593	Comps: 948	 Hops: 152.5000
range: 997468	 recall: 1.0000	 QPS: 139	Comps: 3420	 Hops: 306.5000
range: 997470	 recall: 0.5000	 QPS: 234	Comps: 2630	 Hops: 153.5000
range: 997473	 recall: 1.0000	 QPS: 144	Comps: 4727	 Hops: 305.5000
range: 997474	 recall: 1.0000	 QPS: 195	Comps: 3964	 Hops: 305.0000
range: 997475	 recall: 1.5000	 QPS: 88	Comps: 7962	 Hops: 461.0000
range: 997476	 recall: 0.5000	 QPS: 299	Comps: 2808	 Hops: 153.0000
range: 997478	 recall: 0.5000	 QPS: 336	Comps: 2366	 Hops: 153.5000
range: 997484	 recall: 0.9000	 QPS: 107	Comps: 4990	 Hops: 308.5000
range: 997488	 recall: 0.5000	 QPS: 251	Comps: 2308	 Hops: 152.0000
range: 997489	 recall: 0.4500	 QPS: 256	Comps: 2350	 Hops: 155.5000
range: 997491	 recall: 1.0000	 QPS: 145	Comps: 4744	 Hops: 305.5000
range: 997493	 recall: 0.5000	 QPS: 250	Comps: 2297	 Hops: 158.0000
range: 997495	 recall: 0.5000	 QPS: 347	Comps: 2232	 Hops: 153.5000
range: 997501	 recall: 0.5000	 QPS: 224	Comps: 2870	 Hops: 153.0000
range: 997502	 recall: 0.5000	 QPS: 264	Comps: 1906	 Hops: 153.0000
range: 997506	 recall: 1.0000	 QPS: 145	Comps: 4634	 Hops: 307.5000
range: 997508	 recall: 1.0000	 QPS: 104	Comps: 5430	 Hops: 306.5000
range: 997509	 recall: 0.5000	 QPS: 385	Comps: 1992	 Hops: 152.5000
range: 997510	 recall: 0.5000	 QPS: 310	Comps: 1485	 Hops: 152.0000
range: 997512	 recall: 0.5000	 QPS: 231	Comps: 2628	 Hops: 153.5000
range: 997513	 recall: 0.5000	 QPS: 268	Comps: 2118	 Hops: 153.5000
range: 997514	 recall: 0.5000	 QPS: 338	Comps: 1254	 Hops: 153.5000
range: 997515	 recall: 0.9500	 QPS: 117	Comps: 5602	 Hops: 306.0000
range: 997516	 recall: 1.0000	 QPS: 109	Comps: 5909	 Hops: 319.5000
range: 997527	 recall: 1.5000	 QPS: 102	Comps: 6796	 Hops: 464.0000
range: 997530	 recall: 1.0000	 QPS: 75	Comps: 4722	 Hops: 305.5000
range: 997532	 recall: 0.5000	 QPS: 344	Comps: 1132	 Hops: 153.0000
range: 997533	 recall: 1.0000	 QPS: 199	Comps: 3904	 Hops: 304.0000
range: 997534	 recall: 1.5000	 QPS: 84	Comps: 7312	 Hops: 458.5000
