Start time: 22:28
Use SSE
dataset: sift10M
data_size: 10000000
dataset_path: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
query_path: /mnt/data/mocheng/dataset/sift10m/sift10m_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/sif_gt_sel_20000_1_100000_random_10.json
method: compact
index_k: 8
ef_max: 1000
ef_construction: 1000
nthreads: 1
ef_search: 12
qrange_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/qrangesel_20000_1_100000_random.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/sift10m/label/sel_1_100000_random/attr_sel_1_100000_random.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/sift10m/sift10m.fvecs
# of vecs: 10000000
get data size:10000000 query size:10000
get data label size:10000000
get query range size:10000
get groundtruth size:10000
get query id size:10000
query range size:10000
# Sort Dataset Time: 28.0183530s
search ef:
vertex in set: {12}
Max. nns length of one point194
Sum of forward nn #: 1847187476
Avg. forward nn #: 184.719
Avg. delta nn #: 184.719
# Load Index Time: 69.3188620s
load index done

Search ef: 12
========================
range: 1995849	 recall: 0.0391	 QPS: 26744	Comps: 28	 Hops: 1.3043
range: 1995925	 recall: 0.0174	 QPS: 30144	Comps: 26	 Hops: 1.2609
range: 1995926	 recall: 0.0261	 QPS: 56650	Comps: 14	 Hops: 0.6522
range: 1995927	 recall: 0.0435	 QPS: 44922	Comps: 15	 Hops: 0.7826
range: 1996002	 recall: 0.1609	 QPS: 7516	Comps: 101	 Hops: 4.6957
range: 1996003	 recall: 0.2783	 QPS: 3210	Comps: 243	 Hops: 10.4348
range: 1996004	 recall: 0.1130	 QPS: 12871	Comps: 55	 Hops: 2.4783
range: 1996078	 recall: 0.0261	 QPS: 22265	Comps: 36	 Hops: 1.2609
range: 1996079	 recall: 0.0565	 QPS: 12112	Comps: 64	 Hops: 2.4348
range: 1996080	 recall: 0.0913	 QPS: 11483	Comps: 62	 Hops: 3.3913
range: 1996157	 recall: 0.0391	 QPS: 33285	Comps: 24	 Hops: 0.9565
range: 1996232	 recall: 0.0261	 QPS: 21101	Comps: 37	 Hops: 1.8261
range: 1996233	 recall: 0.0435	 QPS: 46278	Comps: 15	 Hops: 0.9130
range: 1996308	 recall: 0.0391	 QPS: 31378	Comps: 26	 Hops: 0.7826
range: 1996309	 recall: 0.1478	 QPS: 6733	Comps: 117	 Hops: 4.2174
range: 1996310	 recall: 0.0391	 QPS: 40636	Comps: 18	 Hops: 1.0000
range: 1996384	 recall: 0.0174	 QPS: 41591	Comps: 19	 Hops: 0.8261
range: 1996385	 recall: 0.1609	 QPS: 5272	Comps: 149	 Hops: 6.2174
range: 1996386	 recall: 0.0565	 QPS: 11558	Comps: 71	 Hops: 2.2609
range: 1996461	 recall: 0.0478	 QPS: 18025	Comps: 43	 Hops: 1.6957
range: 1996462	 recall: 0.1043	 QPS: 14668	Comps: 54	 Hops: 2.3043
range: 1996537	 recall: 0.0435	 QPS: 12439	Comps: 64	 Hops: 2.4783
range: 1996538	 recall: 0.0391	 QPS: 51454	Comps: 15	 Hops: 0.7391
range: 1996539	 recall: 0.0391	 QPS: 29716	Comps: 24	 Hops: 0.8696
range: 1996613	 recall: 0.0435	 QPS: 41219	Comps: 17	 Hops: 0.8696
range: 1996614	 recall: 0.0217	 QPS: 47131	Comps: 17	 Hops: 0.7826
range: 1996690	 recall: 0.0304	 QPS: 63361	Comps: 12	 Hops: 0.7826
range: 1996691	 recall: 0.0870	 QPS: 18196	Comps: 43	 Hops: 1.6522
range: 1996765	 recall: 0.0304	 QPS: 31335	Comps: 22	 Hops: 0.9565
range: 1996766	 recall: 0.1565	 QPS: 6506	Comps: 120	 Hops: 5.1739
range: 1996767	 recall: 0.2478	 QPS: 3327	Comps: 238	 Hops: 9.5652
range: 1996843	 recall: 0.2478	 QPS: 3775	Comps: 214	 Hops: 8.2609
range: 1996844	 recall: 0.0609	 QPS: 13188	Comps: 64	 Hops: 2.0870
range: 1996919	 recall: 0.2000	 QPS: 3562	Comps: 225	 Hops: 8.4348
range: 1996920	 recall: 0.1739	 QPS: 4317	Comps: 186	 Hops: 7.1304
range: 1996995	 recall: 0.0391	 QPS: 28571	Comps: 29	 Hops: 1.0435
range: 1996996	 recall: 0.3739	 QPS: 2945	Comps: 263	 Hops: 10.3043
range: 1997071	 recall: 0.6565	 QPS: 1596	Comps: 477	 Hops: 20.1739
range: 1997072	 recall: 0.3174	 QPS: 3268	Comps: 237	 Hops: 9.1304
range: 1997146	 recall: 0.0348	 QPS: 15818	Comps: 49	 Hops: 1.8261
range: 1997147	 recall: 1.0565	 QPS: 906	Comps: 829	 Hops: 33.3043
range: 1997148	 recall: 0.7000	 QPS: 1410	Comps: 534	 Hops: 21.8696
range: 1997149	 recall: 0.1478	 QPS: 6338	Comps: 123	 Hops: 4.3478
range: 1997222	 recall: 0.0522	 QPS: 16006	Comps: 51	 Hops: 1.8261
range: 1997223	 recall: 1.1000	 QPS: 806	Comps: 939	 Hops: 37.6957
range: 1997224	 recall: 1.6739	 QPS: 542	Comps: 1409	 Hops: 55.7391
range: 1997225	 recall: 0.4826	 QPS: 1846	Comps: 410	 Hops: 17.9130
range: 1997298	 recall: 0.0304	 QPS: 44402	Comps: 16	 Hops: 0.7826
range: 1997299	 recall: 0.7739	 QPS: 1108	Comps: 693	 Hops: 28.4348
range: 1997300	 recall: 1.6478	 QPS: 495	Comps: 1296	 Hops: 51.3043
range: 1997301	 recall: 0.9913	 QPS: 763	Comps: 779	 Hops: 31.7826
range: 1997302	 recall: 0.0435	 QPS: 34074	Comps: 22	 Hops: 0.9565
range: 1997375	 recall: 0.2696	 QPS: 4363	Comps: 172	 Hops: 8.0000
range: 1997376	 recall: 2.1130	 QPS: 500	Comps: 1547	 Hops: 63.0000
range: 1997377	 recall: 1.2783	 QPS: 733	Comps: 1018	 Hops: 41.1304
range: 1997378	 recall: 0.1348	 QPS: 6401	Comps: 117	 Hops: 4.9130
range: 1997451	 recall: 0.0652	 QPS: 13881	Comps: 56	 Hops: 1.6522
range: 1997452	 recall: 1.1826	 QPS: 779	Comps: 988	 Hops: 40.6087
range: 1997453	 recall: 1.9478	 QPS: 511	Comps: 1487	 Hops: 60.3043
range: 1997454	 recall: 0.4957	 QPS: 1765	Comps: 430	 Hops: 16.4348
range: 1997455	 recall: 0.1174	 QPS: 11220	Comps: 69	 Hops: 2.4348
range: 1997527	 recall: 0.1261	 QPS: 12202	Comps: 63	 Hops: 2.4783
range: 1997528	 recall: 0.7522	 QPS: 1247	Comps: 617	 Hops: 25.0435
range: 1997529	 recall: 2.2391	 QPS: 473	Comps: 1618	 Hops: 67.0870
range: 1997530	 recall: 1.1391	 QPS: 901	Comps: 852	 Hops: 33.7826
